8,241.0,1065,830052,680001
9,238.0,1250,830006,130002
10,218.0,1230,830061,770003
11,131.0,635,830052,680004
12,137.0,1210,830065,810006
13,156.0,1050,830006
15,213.0,815,830052,680007
16,385.0,640,830052,680008
17,179.0,1185,830006,130007
18,178.0,710,830061,770266,5470009
20,253.0,1285,830061,770041,560015,250011
21,200.0,1370,830061,770012
22,244.0,805,830065,810014
23,165.0,745,830055,710015
24,172.0,865,830052,680015
25,203.0,1145,830061,770041,560015
26,231.0,1920,830061,770041,560167,2140017
27,114.0,535,830055,710019
28,240.0,2240,830061,770041,560228,3140019
29,239.0,1390,830006,130051,690018
30,275.0,1370,830006,130019
31,218.0,1890,830061,770041,560228,3140022
32,211.0,1185,830006,130051,690020
33,252.0,2385,830061,770041,560167,2140346,3580001
34,243.0,1295,830006,130051,690022
35,216.0,1325,830006,130051,690023
36,341.0,525,830038,500024
37,351.0,800,830071,890031,400028
38,336.0,1449,830052,680279,6630029
39,332.0,1533,830052,680279,6630030
40,314.0,725,830071,890031
41,350.0,1471,830052,680279,6630033
42,305.0,1325,830052,680033
43,341.0,1610,830006,130051,690031
44,189.0,900,830061,770035
45,221.0,970,830061,770035,440036
48,71.0,75,830037
50,92.0,100,830038
51,131.0,140,830037,480039
53,164.0,510,830065,810079,940040
55,167.0,805,830052,680040
56,139.0,725,830061,770041
57,156.0,775,830052,680042
58,249.0,2170,830061,770041,560228,3140043
60,260.0,575,830045,610044
61,125.0,335,830045
62,356.0,965,830052,680045
63,373.0,2420,830061,770041,560167,2140315,3290158,1930047
64,444.0,1820,830052,680047
65,482.0,2615,830006,130243,3390048
66,145.0,770,830052,680049
67,132.0,485,830065,810083,980052
68,21.0,60,830052
69,170.0,1115,830006,130051
70,276.0,1015,830052,680052
71,64.0,270,830055
72,210.0,815,830065,810057
73,197.0,820,830065,810058
74,225.0,1905,830006,130169,2250058
75,114.0,490,830065,810079,940059
76,119.0,645,830052,680058
77,72.0,275,830061
78,247.0,1900,830006,130162,2130060
79,115.0,425,830065,810066
80,140.0,545,830065,810067
81,73.0,315,830065
82,142.0,335,830052,680063
84,236.0,2230,830061,770041,560228,3140067
85,145.0,575,830055,710067
86,234.0,2090,830061,770041,560228,3140069
87,92.0,155,830070
88,158.0,1180,830052,680069
89,85.0,135,830071
90,130.0,430,830065,810075
91,167.0,870,830052,680072
92,162.0,325,830074
93,156.0,565,830061,770075
94,103.0,430,830065,810079
95,251.0,1280,830006,130007,170077
96,110.0,420,830065,810081
97,131.0,555,830055,710078
98,112.0,405,830065,810083
99,113.0,385,830052,680080
100,339.0,2020,830061,770041,560228,3140087,1050084
101,219.0,2040,830061,770041,560228,3140084
103,224.0,2125,830061,770041,560228,3140085
104,228.0,1935,830061,770041,560228,3140086
105,229.0,1845,830061,770041,560228,3140087
106,231.0,2135,830061,770041,560228,3140088
107,229.0,1865,830061,770041,560111,1300090
108,216.0,1810,830061,770041,560167,2140093
109,232.0,1835,830006,130169,2250096
111,234.0,2150,830061,770041,560167,2140106,1180071
112,228.0,2035,830061,770041,560167,2140099
113,234.0,1370,830006,130243,3390092
114,243.0,2080,830061,770041,560228,3140302,3690085
115,228.0,1765,830061,770041,560167,2140102
116,218.0,1750,830061,770041,560228,3140097
117,239.0,1985,830061,770041,560167,2140119,1270092
118,215.0,1905,830061,770041,560167,2140106
119,217.0,1910,830061,770041,560228,3140100
120,225.0,1840,830006,130169,2250158,1620102
121,208.0,1745,830061,770041,560167,2140109
122,215.0,1785,830061,770041,560228,3140102
123,204.0,1585,830061,770041,560105
124,225.0,1675,830061,770041,560105,1230107
126,219.0,1785,830006,130169,2250123
127,207.0,1690,830061,770041,560167,2140119
128,225.0,1555,830006,130051,690102
129,229.0,1825,830006,130169,2250126
130,204.0,1615,830061,770041,560111
131,224.0,1725,830061,770041,560167,2140124
132,229.0,1870,830061,770041,560167,2140125
134,224.0,1740,830061,770041,560111,1300114
135,234.0,1460,830006,130051,690108
136,231.0,1695,830061,770041,560188,2520126
137,220.0,1750,830061,770041,560167,2140129
139,222.0,1825,830006,130169,2250136
140,237.0,1800,830006,130169,2250137
142,225.0,2025,830061,770041,560228,3140118
145,224.0,1775,830006,130169,2250142
146,220.0,1785,830061,770041,560228,3140121
147,223.0,1805,830006,130169,2250145
150,215.0,1825,830061,770041,560228,3140123
151,225.0,1800,830061,770041,560228,3140124
152,220.0,1715,830061,770041,560111,1300129
153,227.0,1880,830006,130169,2250149
154,234.0,1945,830061,770041,560167,2140146
155,265.0,2020,830006,130169,2250158,1620131
156,234.0,1865,830061,770041,560111,1300137
159,214.0,1675,830006,130162,2130142
160,229.0,1815,830061,770041,560167,2140149
161,233.0,1865,830061,770041,560228,3140302,3690113
162,215.0,1780,830006,130169,2250158
163,245.0,2055,830061,770041,560228,3140134
164,222.0,1980,830061,770041,560111,1300145
165,232.0,1840,830006,130169,2250158,1620137
166,221.0,1745,830006,130162,2130151
167,223.0,2070,830061,770041,560228,3140137
169,277.0,2175,830061,770041,560167,2140119,1270141,1910140
171,239.0,1815,830061,770041,560167,2140159
172,225.0,1960,830061,770041,560167,2140119,1270127
174,236.0,1900,830006,130169,2250158,1620142
175,245.0,1835,830006,130243,3390134
176,231.0,2020,830061,770041,560167,2140119,1270229,3210143
177,232.0,1975,830061,770041,560228,3140302,3690123
178,225.0,2040,830061,770041,560228,3140146
179,222.0,1870,830006,130169,2250177
180,219.0,1935,830006,130169,2250178
181,237.0,1960,830006,130169,2250179
183,218.0,1950,830061,770041,560228,3140150
184,219.0,1910,830061,770041,560228,3140151
186,228.0,1990,830061,770041,560228,3140152
187,232.0,1825,830006,130169,2250185
189,227.0,1815,830061,770041,560111,1300163
190,401.0,2400,830061,770041,560167,2140119,1270229,3210143,1760148
191,214.0,1770,830061,770041,560167,2140119,1270141
192,235.0,2295,830061,770041,560167,2140106,1180106
193,216.0,1760,830061,770041,560167,2140315,3290158
194,259.0,2020,830061,770041,560167,2140119,1270141,1910162
196,229.0,1790,830006,130169,2250191
197,232.0,1970,830006,130169,2250192
200,233.0,1850,830006,130162,2130185
201,220.0,1755,830061,770041,560228,3140169
202,229.0,1850,830061,770041,560228,3140170
203,220.0,2030,830061,770041,560228,3140172
204,261.0,1850,830061,770041,560167,2140196
205,221.0,1725,830061,770041,560188,2520201
206,239.0,2675,830061,770041,560167,2140346,3580033
207,237.0,1395,830006,130243,3390158
209,234.0,2895,830061,770041,560167,2140106,1180118
210,226.0,1790,830006,130169,2250203
212,225.0,1860,830006,130169,2250204
213,206.0,1570,830006,130162
214,199.0,1585,830061,770041,560167
215,223.0,1850,830006,130169,2250211
218,214.0,1975,830061,770041,560228,3140187
219,239.0,2050,830061,770041,560228,3140188
220,314.0,2210,830061,770041,560228,3140210,2490192
222,213.0,1790,830061,770041,560228,3140189
224,218.0,1780,830061,770041,560228,3140190
225,207.0,1705,830006,130169
227,228.0,1955,830006,130169,2250223
228,232.0,1965,830006,130169,2250224
230,222.0,1965,830061,770041,560228,3140195
231,224.0,1110,830061,770035,440173
233,221.0,1775,830006,130169,2250227
235,230.0,1865,830006,130169,2250229
236,236.0,1940,830006,130162,2130211
237,239.0,2250,830061,770041,560105,1230226
239,213.0,1710,830061,770041,560167,2140224
240,223.0,1725,830061,770041,560167,2140225
242,217.0,1780,830061,770041,560167,2140315,3290197
243,218.0,1785,830061,770041,560228,3140205
244,350.0,2160,830006,130169,2250158,1620275,3620106
245,226.0,1800,830006,130169,2250241
246,238.0,1870,830061,770041,560228,3140302,3690163
247,235.0,2010,830061,770041,560167,2140315,3290201
248,228.0,1850,830006,130169,2250244
249,224.0,2015,830061,770041,560228,3140210
250,265.0,2200,830061,770041,560228,3140124,1510183
251,265.0,1935,830061,770041,560228,3140102,1220193
252,214.0,1610,830061,770041,560188
253,226.0,1720,830061,770041,560105,1230240
255,226.0,1780,830006,130169,2250250
257,248.0,2135,830061,770041,560228,3140213
259,223.0,1730,830061,770041,560167,2140242
260,254.0,2305,830006,130169,2250058,740199
261,241.0,2200,830061,770041,560167,2140119,1270260,3650251
262,218.0,1770,830061,770041,560167,2140315,3290210
263,225.0,2040,830061,770041,560228,3140217
264,219.0,1925,830061,770041,560228,3140218
265,226.0,1945,830061,770041,560228,3140219
266,218.0,1805,830006,130169,2250265
267,220.0,1485,830006,130051,690188
268,248.0,1910,830006,130169,2250267
269,227.0,1790,830006,130169,2250268
270,229.0,1715,830061,770041,560167,2140253
