8,228.0,555,750083,980001
9,211.0,1620,750271,5530002
10,216.0,1250,750077,940067,810062,770003
11,52.0,170,750077,940004
12,78.0,695,750005
13,171.0,860,750077,940067,810062,770006
15,121.0,325,750077,940007
16,434.0,810,750077,940067,810062,770008
17,170.0,640,750073,900009
18,119.0,380,750083,980281,5470009
20,215.0,1060,750042,560015,250011
21,198.0,1390,750077,940067,810062,770012
22,209.0,665,750077,940067,810014
23,84.0,355,750014
24,122.0,265,750077,940015
25,165.0,920,750042,560015
26,193.0,1695,750042,560167,2140017
27,64.0,260,750018
28,202.0,2015,750042,560228,3140019
29,212.0,1160,750077,940067,810021
30,289.0,1940,750042,560167,2140021
31,180.0,1665,750042,560228,3140022
32,200.0,665,750043,570022
33,214.0,2160,750042,560167,2140346,3580001
34,239.0,1035,750073,900249,3390024
35,209.0,1170,750070,860025
36,361.0,1060,750077,940055,710028
37,373.0,2700,750042,560228,3140210,2490027
38,326.0,2223,750042,560167,2140258,2770029
39,361.0,2395,750042,560167,2140315,3290031,400031
40,336.0,2330,750042,560167,2140315,3290031
41,327.0,2110,750042,560167,2140315,3290032
42,303.0,2099,750042,560111,1300033
43,291.0,950,750073,900034
44,187.0,920,750077,940067,810062,770035
45,200.0,1865,750042,560228,3140036
48,128.0,545,750037
50,139.0,420,750077,940038
51,156.0,670,750039
53,72.0,140,750077,940040
55,98.0,295,750077,940041
56,101.0,500,750042
57,90.0,350,750043
58,211.0,1945,750042,560228,3140043
60,214.0,575,750077,940004,110043
61,94.0,615,750083,980046
62,374.0,965,750077,940081,960046
63,335.0,2195,750042,560167,2140315,3290158,1930047
64,454.0,2465,750042,560188,2520201,2050049
65,441.0,2060,750073,900249,3390048
66,90.0,365,750050
67,47.0,145,750077,940051
68,126.0,630,750052
69,177.0,655,750273,6260056
70,267.0,960,750077,940051,670052
71,68.0,300,750077,940055
72,161.0,560,750077,940056
73,150.0,585,750057
74,188.0,1750,750042,560228,3140191,2250058
76,49.0,140,750059
77,70.0,295,750077,940067,810062
78,221.0,1995,750042,560167,2140315,3290062
79,12.0,70,750062
80,66.0,240,750077,940066
81,38.0,175,750077,940067
82,175.0,520,750066
83,112.0,450,750077,940067,810069
84,198.0,2005,750042,560228,3140067
85,149.0,605,750077,940055,710067
86,159.0,715,750070
87,87.0,270,750071
88,73.0,305,750077,940074
89,139.0,460,750077,940075
90,42.0,60,750073
91,114.0,460,750043,570077
92,128.0,365,750075
93,120.0,555,750042,560077
94,11.0,60,750077
95,202.0,655,750273,6260083
96,32.0,110,750077,940081
97,115.0,360,750082
98,36.0,110,750083
99,103.0,280,750077,940086
100,301.0,1795,750042,560228,3140087,1050084
101,181.0,1815,750042,560228,3140084
103,186.0,1900,750042,560228,3140085
104,181.0,945,750077,940089
105,191.0,1620,750042,560228,3140087
106,193.0,1910,750042,560228,3140088
107,191.0,1640,750042,560111,1300090
108,178.0,1585,750042,560167,2140093
109,195.0,1680,750042,560228,3140191,2250096
111,196.0,1925,750042,560167,2140106,1180071
112,190.0,1810,750042,560167,2140099
113,193.0,815,750073,900249,3390092
114,205.0,1855,750042,560228,3140302,3690085
115,190.0,1540,750042,560167,2140102
116,180.0,1525,750042,560228,3140097
117,201.0,1760,750042,560167,2140119,1270092
118,177.0,1680,750042,560167,2140106
119,179.0,1685,750042,560228,3140100
120,188.0,1685,750042,560228,3140191,2250158,1620102
121,170.0,1520,750042,560167,2140109
122,177.0,1560,750042,560228,3140102
123,166.0,1360,750042,560105
124,187.0,1450,750042,560105,1230107
126,182.0,1630,750042,560228,3140191,2250123
127,169.0,1465,750042,560167,2140119
128,187.0,1490,750042,560111,1300110
129,192.0,1670,750042,560228,3140191,2250126
130,166.0,1390,750042,560111
131,186.0,1500,750042,560167,2140124
132,191.0,1645,750042,560167,2140125
134,186.0,1515,750042,560111,1300114
135,197.0,1625,750042,560167,2140315,3290117
136,193.0,1470,750042,560188,2520126
137,182.0,1525,750042,560167,2140129
139,185.0,1670,750042,560228,3140191,2250136
140,200.0,1645,750042,560228,3140191,2250137
142,187.0,1800,750042,560228,3140118
145,186.0,1685,750042,560167,2140119,1270111
146,182.0,1560,750042,560228,3140121
147,186.0,1650,750042,560228,3140191,2250145
150,177.0,1600,750042,560228,3140123
151,187.0,1575,750042,560228,3140124
152,182.0,1490,750042,560111,1300129
153,190.0,1725,750042,560228,3140191,2250149
154,196.0,1720,750042,560167,2140146
155,227.0,2895,750042,560228,3140224,2730110
156,196.0,1640,750042,560111,1300137
159,189.0,1465,750042,560167,2140147
160,191.0,1590,750042,560167,2140149
161,195.0,1640,750042,560228,3140302,3690113
162,178.0,1625,750042,560228,3140191,2250158
163,207.0,1830,750042,560228,3140134
164,184.0,1755,750042,560111,1300145
165,195.0,1685,750042,560228,3140191,2250158,1620137
166,184.0,1625,750042,560228,3140191,2250161
167,185.0,1845,750042,560228,3140137
169,239.0,1950,750042,560167,2140119,1270141,1910140
