8,137.0,710,5470001
9,145.0,935,5470275,5530002
10,169.0,1880,5470224,3090003
11,82.0,315,5470004
12,146.0,1090,5470005
13,106.0,365,5470009,180006
15,110.0,425,5470040,550006
16,456.0,890,5470060,770008
17,110.0,705,5470008
18,14.0,75,5470009
20,142.0,620,5470015,250011
21,199.0,710,5470049,660011
22,173.0,1575,5470074,930042,560228,3140013
23,12.0,70,5470013
24,131.0,765,5470275,5530012
25,92.0,480,5470015
26,137.0,1530,5470161,2130017
27,128.0,435,5470017
28,159.0,1705,5470074,930042,560228,3140019
29,137.0,1025,5470019
30,225.0,685,5470009,180006,130019
31,125.0,1300,5470224,3090022
32,148.0,530,5470009,180021
33,155.0,1710,5470161,2130024
34,178.0,1590,5470224,3090144,1520025
35,157.0,1495,5470161,2130327,3530026
36,389.0,2843,5470161,2130302,3290031,400027
37,313.0,2250,5470224,3090240,2520201,2050187,2490027
38,269.0,1943,5470224,3090265,2770029
39,311.0,1974,5470224,3090240,2520395,6630030
40,288.0,2495,5470161,2130302,3290031
41,279.0,2275,5470161,2130302,3290032
42,255.0,1839,5470224,3090122,1300033
43,291.0,925,5470009,180006,130051,690031
44,115.0,420,5470009,180033
45,134.0,470,5470013,230034
48,187.0,505,5470079,980038
50,170.0,1185,5470275,5530035
51,198.0,1195,5470275,5530067,890042
53,168.0,870,5470075,940040
55,18.0,70,5470040
56,58.0,190,5470074,930042
57,67.0,360,5470042
58,146.0,1600,5470161,2130041
60,244.0,720,5470004,110043
61,125.0,695,5470079,980046
62,320.0,2380,5470161,2130179,1930047,630048
63,276.0,2080,5470161,2130179,1930047
64,390.0,2225,5470224,3090240,2520201,2050049
65,391.0,2375,5470224,3090240,2520201,2050050
66,62.0,320,5470049
67,87.0,270,5470079,980052
68,170.0,780,5470066,830052
69,120.0,430,5470009,180006,130051
70,307.0,1085,5470079,980052,670052
71,109.0,655,5470054
72,204.0,1410,5470275,5530052
73,198.0,1250,5470275,5530053
74,132.0,1420,5470224,3090211,2250058
75,100.0,410,5470058
76,135.0,535,5470059
77,92.0,375,5470060
78,141.0,1490,5470161,2130060
79,101.0,325,5470079,980065
80,129.0,620,5470063
81,87.0,390,5470064
82,121.0,570,5470065
83,149.0,720,5470066
84,155.0,1695,5470074,930042,560228,3140067
85,190.0,960,5470054,710067
86,139.0,630,5470009,180068
87,110.0,485,5470070
88,141.0,335,5470079,980077,900071
89,148.0,1125,5470275,5530067
90,91.0,270,5470079,980077
91,79.0,255,5470074,930079
92,175.0,725,5470065,820082
93,39.0,140,5470074
94,107.0,790,5470075
95,129.0,385,5470009,180076
96,107.0,400,5470077
97,170.0,1205,5470275,5530074
98,67.0,190,5470079
99,117.0,450,5470080
100,237.0,1670,5470161,2130085,1050084
101,122.0,1520,5470161,2130081
103,124.0,1530,5470161,2130082
104,127.0,1300,5470161,2130083
105,127.0,1495,5470161,2130085
106,135.0,1405,5470224,3090091
107,123.0,1510,5470161,2130088
108,128.0,1470,5470161,2130090
109,135.0,1370,5470224,3090095
111,140.0,1355,5470224,3090155,1620093
112,147.0,1500,5470074,930042,560167,2140099
113,148.0,1640,5470224,3090240,2520201,2050094
114,143.0,1455,5470224,3090144,1520094
115,122.0,1315,5470224,3090102
116,122.0,1360,5470161,2130327,3530100
117,144.0,1530,5470161,2130327,3530101
118,123.0,1465,5470224,3090107
119,120.0,1435,5470161,2130101
120,129.0,1320,5470224,3090155,1620102
121,127.0,1210,5470074,930042,560167,2140109
122,127.0,1320,5470161,2130102
123,123.0,1050,5470074,930042,560105
124,137.0,1245,5470224,3090240,2520106
126,126.0,1300,5470224,3090211,2250123
127,124.0,1400,5470161,2130112
128,126.0,1235,5470224,3090240,2520111
129,130.0,1475,5470161,2130115
130,118.0,1130,5470224,3090122
131,140.0,1340,5470224,3090124
132,127.0,1475,5470161,2130119
134,119.0,950,5470109
135,144.0,1395,5470224,3090211,2250133
136,127.0,1115,5470224,3090130
137,124.0,1475,5470161,2130124
139,127.0,1235,5470224,3090240,2520129
140,130.0,1170,5470224,3090135
142,142.0,1415,5470161,2130151,1660119
145,128.0,1235,5470224,3090240,2520137
146,128.0,1290,5470161,2130133
147,120.0,1200,5470224,3090141
150,125.0,1440,5470161,2130136
151,127.0,1520,5470161,2130137
152,114.0,1125,5470224,3090144
153,132.0,1230,5470224,3090145
154,145.0,1430,5470224,3090146
155,169.0,1500,5470224,3090155,1620131
156,144.0,1590,5470224,3090240,2520201,2050125
159,108.0,1265,5470161,2130142
160,144.0,1325,5470224,3090211,2250156
161,129.0,1365,5470161,2130264,2940090
162,119.0,1260,5470224,3090155
163,145.0,1285,5470224,3090156
164,132.0,1520,5470161,2130142,1590116
165,136.0,1275,5470224,3090240,2520158
166,115.0,1335,5470161,2130151
167,141.0,1425,5470224,3090144,1520133
169,185.0,1850,5470161,2130173,1910140
171,135.0,1280,5470224,3090159
172,125.0,1195,5470224,3090160
174,138.0,1280,5470224,3090144,1520136
175,155.0,1590,5470161,2130309,3350146
176,140.0,1490,5470161,2130158
177,130.0,1395,5470161,2130159
178,131.0,1440,5470161,2130161
179,129.0,1385,5470224,3090211,2250177
180,124.0,1475,5470161,2130163
181,131.0,1600,5470161,2130142,1590127
183,124.0,1595,5470161,2130166
184,124.0,1445,5470161,2130167
186,130.0,1510,5470161,2130168
187,138.0,1265,5470224,3090199,2100017
189,122.0,1375,5470224,3090177
190,308.0,1875,5470224,3090211,2250331,3320151
191,122.0,1445,5470161,2130173
192,135.0,1180,5470224,3090180
193,119.0,1420,5470161,2130179
194,165.0,1810,5470224,3090240,2520283,2860132
196,135.0,1180,5470224,3090183
197,139.0,1485,5470224,3090211,2250192
200,127.0,1440,5470161,2130185
201,135.0,1530,5470161,2130264,2940111
202,135.0,1385,5470161,2130187
203,124.0,1585,5470161,2130189
204,171.0,1570,5470224,3090240,2520201,2050157
205,119.0,1260,5470224,3090240,2520201
206,150.0,2400,5470161,2130173,1910296,3580033
207,144.0,1440,5470224,3090240,2520283,2860140
209,130.0,1255,5470224,3090198
210,125.0,1165,5470224,3090199
212,132.0,1375,5470224,3090211,2250204
213,100.0,1160,5470161
214,118.0,1050,5470074,930042,560167
215,129.0,1560,5470161,2130264,2940118
218,130.0,1740,5470224,3090206
219,149.0,1500,5470224,3090155,1620175
220,216.0,1535,5470224,3090240,2520201,2050187,2490192
222,123.0,1330,5470161,2130199
224,127.0,1320,5470161,2130200
225,114.0,1220,5470224,3090211
227,135.0,1470,5470224,3090211,2250223
228,139.0,1480,5470224,3090211,2250224
230,125.0,1280,5470224,3090215
231,138.0,1500,5470224,3090211,2250226
233,124.0,1230,5470224,3090240,2520225
235,132.0,1315,5470224,3090240,2520227
236,130.0,1530,5470161,2130211
237,140.0,1750,5470224,3090223
239,132.0,1175,5470074,930042,560167,2140224
240,138.0,1565,5470161,2130142,1590165
242,131.0,1525,5470161,2130216
243,122.0,1320,5470161,2130217
244,254.0,1675,5470224,3090144,1520274,3620106
245,121.0,1150,5470224,3090230
246,142.0,1510,5470224,3090240,2520201,2050184
247,149.0,1950,5470161,2130302,3290201
248,133.0,1335,5470224,3090240,2520201,2050186
249,126.0,1340,5470224,3090240,2520201,2050187
250,167.0,1920,5470161,2130137,1510183
251,172.0,1485,5470161,2130217,2430207
252,112.0,1145,5470224,3090240
253,130.0,1335,5470161,2130231
255,133.0,1295,5470224,3090211,2250250
257,162.0,1790,5470161,2130142,1590180
259,123.0,1500,5470161,2130233
260,160.0,1705,5470161,2130243,2690222
261,140.0,1605,5470161,2130234
262,132.0,1710,5470161,2130302,3290210
263,139.0,1375,5470224,3090240,2520260
264,124.0,1425,5470161,2130238
265,140.0,1350,5470224,3090252
266,125.0,1320,5470224,3090211,2250265
267,124.0,1225,5470224,3090240,2520265
268,155.0,1425,5470224,3090211,2250267
269,125.0,1475,5470161,2130243
270,137.0,1330,5470161,2130327,3530245
272,211.0,1530,5470224,3090240,2520201,2050187,2490237
273,125.0,2330,5470161,2130245
274,127.0,1495,5470161,2130246
275,130.0,1530,5470161,2130247
276,141.0,1315,5470224,3090264
277,123.0,1205,5470224,3090265
279,135.0,1365,5470224,3090266
280,141.0,1410,5470224,3090211,2250276
282,147.0,1335,5470224,3090122,1300243
284,123.0,1240,5470224,3090240,2520279
285,123.0,1410,5470161,2130253
286,120.0,1210,5470224,3090240,2520283
287,130.0,1280,5470224,3090273
288,130.0,1135,5470224,3090274
290,140.0,1715,5470161,2130259
