8,299.0,880,500001
9,256.0,2070,500148,5530002
10,274.0,1275,500047,770003
11,169.0,530,500060,940004
12,183.0,1230,500050,810006
13,192.0,900,500004
15,238.0,685,500060,940007
16,445.0,625,500006
17,215.0,1035,500004,130007
18,187.0,2510,500148,5530247,5470009
20,303.0,2215,500148,5530038,560015,250011
21,256.0,1415,500047,770012
22,290.0,825,500050,810014
23,173.0,1555,500148,5530011
24,233.0,925,500041,680015
25,253.0,2075,500148,5530038,560015
26,271.0,2715,500148,5530148,2130017
27,119.0,465,500015
28,288.0,2045,500004,130163,2140019
29,275.0,1240,500004,130051,690018
30,311.0,1220,500004,130019
31,261.0,2770,500148,5530148,2130022
32,247.0,1035,500004,130051,690020
33,289.0,2895,500148,5530148,2130024
34,279.0,1145,500004,130051,690022
35,252.0,1175,500004,130051,690023
36,249.0,425,500024
37,350.0,732,500024,360027
38,397.0,1509,500041,680279,6630029
39,375.0,815,500024,360030,400031
40,350.0,750,500024,360030
41,411.0,1531,500041,680279,6630033
42,366.0,1385,500041,680033
43,377.0,1460,500004,130051,690031
44,233.0,1050,500004,130051,690032
45,265.0,1120,500004,130051,690032,440036
48,162.0,630,500043,710038
51,217.0,420,500041,680070,890042
53,189.0,500,500060,940040
55,179.0,1045,500146,5500035
56,189.0,1655,500148,5530038
57,193.0,835,500059,910044
58,280.0,2785,500148,5530148,2130041
60,286.0,1075,500043,710045,610044
61,151.0,835,500043,710045
62,405.0,921,500024,360030,400049
63,410.0,3265,500148,5530148,2130179,1930047
64,505.0,1880,500041,680047
65,518.0,2465,500004,130243,3390048
66,195.0,1650,500148,5530046
67,164.0,505,500060,940051
68,82.0,120,500041
69,206.0,965,500004,130051
70,337.0,1075,500041,680052
71,84.0,260,500043
72,256.0,835,500050,810057
73,243.0,840,500050,810058
74,261.0,1755,500004,130169,2250058
75,139.0,480,500060,940059
76,174.0,625,500043,710059
77,128.0,320,500047
78,275.0,2675,500148,5530148,2130060
79,142.0,475,500060,940064
80,170.0,649,500043,710062
81,119.0,335,500050
82,203.0,395,500041,680063
83,97.0,110,500052
84,284.0,1865,500004,130163,2140069
85,165.0,565,500043,710067
86,268.0,940,500054
87,128.0,190,500055
88,190.0,665,500060,940074
89,167.0,350,500041,680070
90,173.0,505,500060,940076
91,169.0,735,500059
92,230.0,505,500041,680073
93,208.0,1155,500146,5500067
94,128.0,420,500060
95,271.0,1800,500148,5530072
96,139.0,410,500062
97,151.0,545,500043,710078
98,158.0,425,500050,810083
99,135.0,265,500064
100,371.0,2855,500148,5530148,2130085,1050084
101,256.0,2705,500148,5530148,2130081
103,258.0,2715,500148,5530148,2130082
104,261.0,2485,500148,5530148,2130083
105,261.0,2680,500148,5530148,2130085
106,273.0,2690,500148,5530202,3090091
107,257.0,2695,500148,5530148,2130088
