8,117.0,1075,1030148,2140326,3390001
9,125.0,605,1030001
10,71.0,1730,1030234,3650003
11,184.0,1790,1030200,3140041,560004
12,193.0,2395,1030200,3140041,560005
13,62.0,1130,1030200,3140006
15,147.0,1015,1030148,2140009,170051,690006
16,539.0,2120,1030200,3140309,5520065,770008
17,48.0,670,1030148,2140009
18,129.0,1050,1030147,2130010
20,103.0,1355,1030200,3140011
21,140.0,725,1030088,1230012
22,76.0,1000,1030200,3140013
23,126.0,885,1030147,2130014
24,142.0,975,1030147,2130015
25,138.0,1740,1030200,3140041,560015
26,53.0,610,1030148,2140017
27,211.0,1905,1030200,3140041,560017
28,49.0,690,1030105,1460018
29,82.0,715,1030018
30,149.0,855,1030148,2140021
31,40.0,565,1030105,1460021
32,62.0,680,1030148,2140023
33,64.0,1145,1030132,1910296,3580001
34,77.0,885,1030110,1530025
35,75.0,845,1030234,3650343,3530026
36,294.0,1653,1030211,3290031,400027
37,226.0,1510,1030168,2520201,2050187,2490027
38,182.0,1308,1030132,1910226,2770029
39,218.0,1370,1030211,3290031,400031
40,193.0,1305,1030211,3290031
41,184.0,1085,1030211,3290032
42,163.0,985,1030098,1340033
43,231.0,1260,1030148,2140009,170051,690031
44,58.0,800,1030148,2140035
45,46.0,540,1030098,1340036
48,265.0,1980,1030200,3140041,560036
50,268.0,2310,1030148,2140369,5530035
51,274.0,1245,1030168,2520038
53,212.0,1480,1030148,2140326,3390077,940040
55,131.0,1120,1030147,2130038
56,74.0,1320,1030200,3140041
57,122.0,945,1030148,2140043
58,62.0,655,1030168,2520043
60,345.0,2335,1030200,3140006,130043,610044
61,210.0,2095,1030200,3140006,130043
62,225.0,2250,1030132,1910296,3580004
63,189.0,1215,1030132,1910160,1930047
64,303.0,1485,1030168,2520201,2050049
65,304.0,1635,1030168,2520201,2050050
66,111.0,1050,1030148,2140051
67,187.0,1485,1030148,2140326,3390077,940051
68,233.0,1980,1030200,3140006,130050
69,60.0,765,1030148,2140009,170051
70,356.0,1615,1030048
71,199.0,1110,1030049
72,301.0,1900,1030148,2140326,3390077,940056
73,294.0,1875,1030148,2140326,3390077,940057
74,48.0,865,1030200,3140191,2250058
75,162.0,1635,1030148,2140326,3390058
76,202.0,1050,1030054
77,175.0,1605,1030200,3140309,5520065
78,60.0,610,1030147,2130060
79,165.0,1455,1030148,2140326,3390077,940064
80,206.0,1580,1030148,2140326,3390077,940066
81,175.0,1800,1030200,3140041,560065
82,245.0,2150,1030200,3140041,560271,5470065
83,246.0,1835,1030200,3140309,5520065,770067
84,58.0,670,1030148,2140069
85,277.0,2330,1030200,3140006,130043,610069
86,56.0,980,1030200,3140069
87,199.0,1775,1030200,3140006,130069
88,178.0,1575,1030148,2140326,3390071
89,237.0,1985,1030200,3140041,560072
90,173.0,1105,1030147,2130071
91,103.0,845,1030147,2130072
92,249.0,2115,1030200,3140041,560076
93,93.0,1375,1030200,3140041,560077
94,151.0,1400,1030148,2140326,3390077
95,84.0,855,1030219,3380078
96,172.0,1450,1030148,2140326,3390077,940081
97,261.0,1845,1030200,3140041,560084
98,180.0,1555,1030200,3140041,560085
99,191.0,1730,1030200,3140041,560086
100,155.0,930,1030132,1910296,3580009,1050084
101,41.0,640,1030147,2130081
104,35.0,65,1030076
105,45.0,755,1030132,1910296,3580009
106,47.0,640,1030105,1460089
107,42.0,630,1030147,2130088
108,35.0,445,1030080
109,35.0,730,1030081
111,51.0,500,1030115,1620093
112,50.0,725,1030148,2140099
113,59.0,955,1030185,2860081
114,56.0,590,1030109,1520094
115,49.0,485,1030098,1340102
116,40.0,640,1030200,3140097
117,42.0,750,1030105,1460098
118,36.0,485,1030168,2520100
119,39.0,555,1030147,2130101
120,33.0,445,1030086
121,28.0,665,1030234,3650106
122,37.0,675,1030200,3140102
123,21.0,270,1030088
124,26.0,350,1030089
126,40.0,465,1030090
127,29.0,380,1030148,2140119
128,39.0,495,1030168,2520111
129,49.0,595,1030147,2130115
130,32.0,620,1030234,3650121
131,44.0,595,1030132,1910114
132,46.0,595,1030147,2130119
134,26.0,250,1030098
135,49.0,730,1030155,2300111
136,42.0,490,1030168,2520126
137,42.0,440,1030148,2140129
139,40.0,495,1030168,2520129
140,45.0,505,1030105,1460116
142,40.0,590,1030103
145,41.0,495,1030168,2520137
146,17.0,215,1030105
147,38.0,540,1030132,1910125
150,37.0,715,1030200,3140123
151,40.0,465,1030108
152,27.0,260,1030109
153,27.0,490,1030110
154,56.0,635,1030148,2140146
155,80.0,645,1030115,1620131
156,52.0,660,1030105,1460125
159,27.0,385,1030147,2130142
160,51.0,505,1030148,2140149
161,48.0,485,1030147,2130264,2940090
162,30.0,405,1030115
163,62.0,1450,1030132,1910296,3580022
164,45.0,815,1030110,1530152
165,41.0,660,1030234,3650156
166,34.0,405,1030117
167,43.0,1050,1030234,3650158
169,86.0,885,1030132,1910140
171,51.0,1050,1030146,2120118
172,42.0,505,1030168,2520161
174,51.0,415,1030109,1520136
175,54.0,600,1030216,3350146
176,50.0,725,1030122
177,49.0,515,1030147,2130159
178,47.0,930,1030200,3140146
179,45.0,830,1030200,3140191,2250177
180,42.0,895,1030200,3140191,2250178
181,46.0,725,1030155,2300146
183,32.0,590,1030128
184,40.0,555,1030129
186,49.0,630,1030147,2130168
187,53.0,1485,1030132,1910296,3580028
189,35.0,400,1030131
190,220.0,1105,1030122,1760148
191,23.0,480,1030132
192,54.0,520,1030147,2130177
193,32.0,555,1030132,1910160
194,68.0,640,1030105,1460153
196,38.0,565,1030132,1910163
197,52.0,375,1030105,1460155
200,46.0,560,1030147,2130185
201,42.0,645,1030200,3140169
202,51.0,740,1030200,3140170
203,34.0,665,1030141
204,63.0,320,1030105,1460160
205,32.0,520,1030168,2520201
206,49.0,245,1030143
207,54.0,735,1030185,2860140
209,46.0,865,1030132,1910174
210,41.0,360,1030105,1460164
212,32.0,785,1030146
213,19.0,280,1030147
214,21.0,275,1030148
215,46.0,810,1030200,3140191,2250211
218,36.0,865,1030200,3140187
219,53.0,635,1030175,2670181
220,129.0,795,1030168,2520201,2050187,2490192
222,35.0,680,1030200,3140189
224,40.0,670,1030200,3140190
225,30.0,665,1030200,3140191
227,51.0,915,1030200,3140191,2250223
228,54.0,725,1030189,2910184
230,25.0,470,1030155
231,51.0,445,1030088,1230219
233,37.0,490,1030168,2520225
235,45.0,575,1030168,2520227
236,49.0,650,1030147,2130211
237,52.0,1210,1030105,1460179
239,35.0,400,1030148,2140224
240,45.0,415,1030148,2140225
242,36.0,530,1030211,3290197
243,34.0,470,1030162
244,158.0,685,1030175,2670298,3620106
245,36.0,320,1030105,1460184
246,44.0,380,1030105,1460185
247,54.0,760,1030211,3290201
248,43.0,915,1030132,1910296,3580040
249,39.0,600,1030168,2520201,2050187
250,80.0,865,1030108,1510183
251,76.0,715,1030089,1240252
252,25.0,405,1030168
253,21.0,300,1030169
255,49.0,740,1030200,3140191,2250250
257,60.0,575,1030169,2530188
259,36.0,480,1030168,2520255
260,70.0,1205,1030132,1910296,3580040,2480240
261,48.0,940,1030234,3650251
262,37.0,520,1030211,3290210
263,47.0,930,1030200,3140217
264,39.0,660,1030234,3650254
265,45.0,535,1030173
266,35.0,355,1030105,1460197
267,23.0,240,1030175
268,71.0,870,1030200,3140191,2250267
269,42.0,1140,1030132,1910296,3580045
270,30.0,445,1030177
272,124.0,790,1030168,2520201,2050187,2490237
273,42.0,1000,1030200,3140224
274,44.0,1555,1030132,1910296,3580046
275,45.0,530,1030148,2140256
276,50.0,925,1030132,1910225
277,36.0,570,1030132,1910226
279,44.0,485,1030088,1230260
280,50.0,1660,1030132,1910296,3580047
282,60.0,675,1030115,1620216
284,36.0,500,1030168,2520279
285,37.0,505,1030168,2520280
286,30.0,505,1030185
287,34.0,555,1030155,2300218
288,28.0,305,1030187
290,55.0,1110,1030132,1910296,3580051
291,45.0,565,1030189
292,66.0,2785,1030141,2030200
293,33.0,640,1030234,3650280
294,33.0,375,1030147,2130264
295,48.0,370,1030148,2140277
297,42.0,495,1030168,2520301
299,49.0,585,1030147,2130272
300,52.0,660,1030168,2520304
301,47.0,1490,1030132,1910296,3580053
302,52.0,585,1030088,1230282
303,36.0,340,1030109,1520232
304,56.0,670,1030211,3290298,3640286
305,37.0,640,1030132,1910160,1930245
306,55.0,835,1030155,2300233
307,46.0,960,1030200,3140253
308,55.0,615,1030168,2520317
309,37.0,520,1030168,2520318
310,41.0,625,1030105,1460225
311,45.0,865,1030132,1910257
314,21.0,535,1030200
315,43.0,570,1030088,1230295
316,54.0,915,1030200,3140191,2250318
317,43.0,565,1030147,2130292
318,37.0,700,1030234,3650311
319,57.0,1215,1030168,2520201,2050231
320,35.0,525,1030205
321,41.0,590,1030148,2140119,1270229
323,52.0,525,1030168,2520330
325,37.0,595,1030132,1910268
326,60.0,525,1030177,2700272
327,39.0,380,1030147,2130300
329,28.0,450,1030211
330,27.0,195,1030212
331,46.0,530,1030168,2520337
332,54.0,930,1030200,3140191,2250331
334,34.0,470,1030105,1460242
335,25.0,405,1030216
336,43.0,360,1030105,1460244
337,51.0,1630,1030132,1910296,3580061
338,27.0,420,1030219
339,44.0,705,1030148,2140326
340,40.0,950,1030200,3140279
341,35.0,575,1030132,1910282
342,38.0,580,1030147,2130315
343,67.0,900,1030211,3290281
345,40.0,495,1030148,2140119,1270248
347,40.0,700,1030132,1910286
348,34.0,335,1030148,2140333
349,32.0,470,1030226
351,38.0,560,1030168,2520201,2050255
352,48.0,740,1030168,2520201,2050257
353,30.0,610,1030234,3650343
354,39.0,325,1030105,1460259
356,32.0,500,1030230
357,27.0,475,1030231
358,27.0,540,1030132,1910296
359,40.0,695,1030132,1910297
362,58.0,595,1030175,2670298
364,39.0,545,1030211,3290298
365,21.0,520,1030234
367,35.0,585,1030235
368,39.0,480,1030168,2520379
369,38.0,640,1030200,3140302
370,60.0,320,1030237
371,37.0,495,1030238
546,45.0,735,1030132,1910312
547,124.0,1580,1030200,3140041,560271
548,245.0,1835,1030200,3140006,130270
550,131.0,1315,1030147,2130351
552,88.0,1325,1030200,3140309
553,133.0,1320,1030148,2140369
554,118.0,1600,1030200,3140041,560279
626,128.0,940,1030148,2140371
663,187.0,995,1030168,2520395
