8,149.0,545,560001
9,146.0,280,560002
10,120.0,1955,560167,2140003
11,110.0,470,560004
12,119.0,1075,560005
13,92.0,195,560006
15,120.0,300,560077,930007
16,465.0,810,560077,930066,770008
17,87.0,1255,560167,2140009
18,64.0,335,560271,5470009
20,114.0,560,560015,250011
21,183.0,410,560011
22,115.0,1385,560228,3140013
23,62.0,330,560271,5470013
24,110.0,300,560014
25,64.0,420,560015
26,92.0,1195,560167,2140017
27,137.0,585,560017
28,101.0,1435,560167,2140019
29,128.0,780,560015,250018
30,188.0,1440,560167,2140021
31,79.0,1165,560228,3140022
32,101.0,1265,560167,2140023
33,113.0,1660,560167,2140346,3580001
34,139.0,1620,560228,3140191,2250149,1530025
35,123.0,1120,560167,2140333,3480026
36,336.0,2178,560167,2140315,3290031,400027
37,272.0,2200,560228,3140210,2490027
38,225.0,1723,560167,2140258,2770029
39,260.0,1895,560167,2140315,3290031,400031
40,235.0,1830,560167,2140315,3290031
41,226.0,1610,560167,2140315,3290032
42,202.0,1599,560111,1300033
43,248.0,745,560074,910033
44,97.0,1385,560167,2140035
45,99.0,1310,560167,2140036
48,191.0,660,560036
50,197.0,1295,560278,5530035
51,213.0,735,560072,890042
53,186.0,740,560060,760040
55,68.0,330,560271,5470040
57,56.0,155,560041
58,110.0,1445,560228,3140043
60,272.0,875,560004,110043
61,148.0,1240,560044
62,274.0,2765,560167,2140346,3580004
63,234.0,1695,560167,2140315,3290158,1930047
64,353.0,1965,560188,2520201,2050049
65,354.0,2115,560188,2520201,2050050
66,60.0,180,560074,910052
67,123.0,415,560051
68,190.0,635,560077,930066,770052
69,99.0,1350,560167,2140009,170051
70,343.0,1230,560051,670052
71,134.0,800,560055
72,231.0,1520,560278,5530052
73,225.0,1360,560278,5530053
74,87.0,1250,560228,3140191,2250058
75,118.0,610,560059
76,141.0,645,560060
77,101.0,295,560077,930066
78,120.0,1495,560167,2140315,3290062
79,130.0,680,560059,750062
80,162.0,580,560064
81,101.0,480,560065
82,171.0,830,560271,5470065
83,172.0,525,560077,930066,770067
84,97.0,1255,560167,2140069
85,215.0,1105,560055,710067
86,95.0,1365,560228,3140069
87,137.0,590,560071
88,179.0,500,560073,900071
89,163.0,665,560072
90,129.0,435,560073
91,34.0,100,560074
92,175.0,795,560076
93,19.0,55,560077
94,128.0,495,560081
95,120.0,205,560082
96,126.0,460,560083
97,187.0,525,560084
98,106.0,235,560085
99,117.0,410,560086
100,200.0,1295,560228,3140087,1050084
101,80.0,1315,560228,3140084
103,85.0,1400,560228,3140085
104,89.0,1210,560228,3140086
105,90.0,1120,560228,3140087
106,92.0,1410,560228,3140088
107,90.0,1140,560111,1300090
108,77.0,1085,560167,2140093
109,94.0,1180,560228,3140191,2250096
111,95.0,1425,560167,2140106,1180071
112,89.0,1310,560167,2140099
113,100.0,1400,560228,3140302,3690084
114,104.0,1355,560228,3140302,3690085
115,89.0,1040,560167,2140102
116,79.0,1025,560228,3140097
117,100.0,1260,560167,2140119,1270092
118,76.0,1180,560167,2140106
119,78.0,1185,560228,3140100
120,87.0,1185,560228,3140191,2250158,1620102
121,69.0,1020,560167,2140109
122,76.0,1060,560228,3140102
123,65.0,860,560105
124,86.0,950,560105,1230107
126,81.0,1130,560228,3140191,2250123
127,68.0,965,560167,2140119
128,86.0,990,560111,1300110
129,91.0,1170,560228,3140191,2250126
130,65.0,890,560111
131,85.0,1000,560167,2140124
132,90.0,1145,560167,2140125
134,85.0,1015,560111,1300114
135,96.0,1125,560167,2140315,3290117
136,92.0,970,560188,2520126
137,81.0,1025,560167,2140129
139,84.0,1170,560228,3140191,2250136
140,99.0,1145,560228,3140191,2250137
142,86.0,1300,560228,3140118
145,85.0,1185,560167,2140119,1270111
146,81.0,985,560167,2140138
147,85.0,1150,560228,3140191,2250145
150,76.0,1100,560228,3140123
151,86.0,1075,560228,3140124
152,81.0,990,560111,1300129
153,89.0,1225,560228,3140191,2250149
154,95.0,1220,560167,2140146
155,126.0,2395,560228,3140224,2730110
156,95.0,1140,560111,1300137
159,88.0,965,560167,2140147
160,90.0,1090,560167,2140149
161,94.0,1140,560228,3140302,3690113
162,77.0,1125,560228,3140191,2250158
163,106.0,1330,560228,3140134
164,83.0,1255,560111,1300145
165,94.0,1185,560228,3140191,2250158,1620137
166,83.0,1125,560228,3140191,2250161
167,84.0,1140,560167,2140158
169,138.0,1450,560167,2140119,1270141,1910140
171,100.0,1090,560167,2140159
172,86.0,1235,560167,2140119,1270127
174,98.0,1245,560228,3140191,2250158,1620142
175,110.0,1165,560167,2140322,3350146
176,92.0,1295,560167,2140119,1270229,3210143
177,93.0,1250,560228,3140302,3690123
178,86.0,1315,560228,3140146
179,84.0,1215,560228,3140191,2250177
180,81.0,1280,560228,3140191,2250178
181,99.0,1305,560228,3140191,2250179
183,79.0,1225,560228,3140150
184,80.0,1185,560228,3140151
186,89.0,1265,560228,3140152
187,94.0,1170,560228,3140191,2250185
189,88.0,1090,560111,1300163
190,262.0,1675,560167,2140119,1270229,3210143,1760148
191,75.0,1045,560167,2140119,1270141
192,96.0,1570,560167,2140106,1180106
193,77.0,1035,560167,2140315,3290158
194,120.0,1295,560167,2140119,1270141,1910162
196,90.0,1130,560167,2140119,1270141,1910163
197,94.0,1315,560228,3140191,2250192
200,103.0,1410,560228,3140022,310158
201,81.0,1030,560228,3140169
202,90.0,1125,560228,3140170
203,81.0,1305,560228,3140172
204,122.0,1125,560167,2140196
205,82.0,1000,560188,2520201
206,100.0,1950,560167,2140346,3580033
207,99.0,1320,560167,2140315,3290174
209,95.0,2170,560167,2140106,1180118
210,88.0,1135,560228,3140191,2250203
