8,92.0,530,3380001
9,137.0,915,3380191,2310119,1710002
10,55.0,1125,3380003
11,183.0,1330,3380042,560004
12,192.0,1935,3380042,560005
13,68.0,875,3380250,3140006
15,147.0,790,3380053,690006
16,538.0,1670,3380042,560077,930066,770008
17,54.0,775,3380250,3140009
18,135.0,1130,3380177,2130010
20,109.0,1100,3380250,3140011
21,134.0,990,3380259,3270012
22,82.0,745,3380250,3140013
23,132.0,965,3380177,2130014
24,147.0,910,3380129,1520015
25,137.0,680,3380016
26,52.0,335,3380252,3170017
27,210.0,1445,3380042,560017
28,52.0,760,3380124,1460018
29,108.0,795,3380209,2520183,1910020
30,161.0,795,3380209,2520211,2140021
31,38.0,335,3380209,2520022
32,67.0,525,3380112,1300023
33,67.0,890,3380209,2520183,1910296,3580001
34,82.0,705,3380220,2670025
35,67.0,695,3380209,2520201,2050026
36,290.0,1503,3380260,3290031,400027
37,215.0,1210,3380209,2520201,2050187,2490027
38,185.0,1053,3380209,2520183,1910226,2770029
39,213.0,934,3380209,2520395,6630030
40,189.0,1155,3380260,3290031
41,180.0,935,3380260,3290032
42,158.0,809,3380112,1300033
43,226.0,870,3380209,2520034
44,59.0,490,3380035
45,46.0,485,3380036
48,264.0,1520,3380042,560036
50,270.0,2155,3380042,560278,5530035
51,263.0,945,3380209,2520038
53,212.0,1170,3380269,3390077,940040
55,137.0,1200,3380177,2130038
56,73.0,860,3380042
57,115.0,1085,3380209,2520100,1180034
58,51.0,355,3380209,2520043
60,345.0,1735,3380042,560004,110043
61,216.0,1840,3380250,3140006,130043
62,228.0,1995,3380209,2520183,1910296,3580004
63,188.0,905,3380209,2520189,1930047
64,292.0,1185,3380209,2520201,2050049
65,293.0,1335,3380209,2520201,2050050
66,104.0,1000,3380209,2520255,2590050
67,187.0,1175,3380269,3390077,940051
68,239.0,1725,3380250,3140006,130050
69,60.0,540,3380053
70,383.0,2020,3380083,1030048
71,204.0,1575,3380191,2310119,1710056
72,301.0,1590,3380269,3390077,940056
73,283.0,1660,3380302,6260060
74,38.0,500,3380209,2520201,2050059
75,162.0,1325,3380269,3390058
76,206.0,1205,3380269,3390077,940061
77,174.0,1155,3380042,560077,930066
78,66.0,805,3380233,2860051
79,165.0,1145,3380269,3390077,940064
80,206.0,1270,3380269,3390077,940066
81,174.0,1340,3380042,560065
82,244.0,1690,3380042,560271,5470065
83,245.0,1385,3380042,560077,930066,770067
84,64.0,865,3380250,3140067
85,283.0,2075,3380250,3140006,130043,610069
86,44.0,450,3380070
87,205.0,1520,3380250,3140006,130069
88,178.0,1265,3380269,3390071
89,236.0,1525,3380042,560072
90,173.0,1050,3380269,3390073
91,107.0,960,3380042,560074
92,248.0,1655,3380042,560076
93,92.0,915,3380042,560077
94,151.0,1090,3380269,3390077
95,57.0,435,3380078
96,172.0,1140,3380269,3390077,940081
97,260.0,1385,3380042,560084
98,179.0,1095,3380042,560085
99,190.0,1270,3380042,560086
100,136.0,500,3380085,1050084
101,46.0,625,3380293,3690077
103,27.0,405,3380083
104,44.0,250,3380209,2520082
105,26.0,325,3380085
106,45.0,480,3380087
107,30.0,475,3380089
108,30.0,435,3380090
109,44.0,360,3380209,2520088
111,44.0,430,3380209,2520100,1180071
112,50.0,905,3380233,2860080
113,44.0,585,3380293,3690084
114,48.0,540,3380293,3690085
115,48.0,605,3380260,3290096
116,17.0,145,3380096
117,45.0,820,3380124,1460098
118,25.0,185,3380209,2520100
119,25.0,415,3380098
120,39.0,320,3380209,2520155,1620102
121,35.0,525,3380209,2520201,2050101
122,33.0,230,3380209,2520103
123,31.0,195,3380209,2520104
124,39.0,205,3380209,2520106
126,35.0,310,3380209,2520218,2250123
127,30.0,275,3380107
128,28.0,195,3380209,2520111
129,35.0,285,3380110
130,21.0,100,3380112
131,46.0,555,3380293,3690098
132,52.0,705,3380293,3690099
134,26.0,235,3380209,2520122
135,46.0,675,3380233,2860100
136,31.0,190,3380209,2520126
137,32.0,205,3380209,2520127
139,29.0,195,3380209,2520129
140,45.0,235,3380122
142,44.0,530,3380209,2520201,2050117
145,30.0,195,3380209,2520137
146,20.0,285,3380124
147,22.0,285,3380125
150,30.0,370,3380127
151,27.0,275,3380128
152,21.0,265,3380129
153,37.0,360,3380220,2670131
154,55.0,610,3380220,2670132
155,79.0,500,3380209,2520155,1620131
156,40.0,415,3380134
159,33.0,465,3380177,2130142
160,53.0,335,3380209,2520218,2250156
161,38.0,325,3380293,3690113
162,29.0,260,3380209,2520155
163,50.0,530,3380293,3690115
164,39.0,465,3380112,1300145
165,38.0,235,3380209,2520158
166,27.0,345,3380142
167,48.0,565,3380129,1520133
169,89.0,630,3380209,2520183,1910140
171,45.0,520,3380191,2310119
172,24.0,340,3380144
174,43.0,555,3380233,2860119
175,54.0,445,3380266,3350146
176,42.0,480,3380256,3210143
177,37.0,435,3380293,3690123
178,50.0,460,3380209,2520183,1910149
179,38.0,395,3380209,2520218,2250177
180,35.0,415,3380153
181,43.0,490,3380129,1520144
183,27.0,515,3380156
184,32.0,340,3380157
186,30.0,440,3380158
187,47.0,410,3380198,2430162
189,25.0,220,3380161
190,212.0,860,3380256,3210143,1760148
191,26.0,225,3380209,2520183
192,42.0,415,3380293,3690130
193,31.0,245,3380209,2520189
194,66.0,1045,3380233,2860132
196,41.0,310,3380209,2520183,1910163
197,46.0,650,3380209,2520100,1180110
200,30.0,340,3380169
201,41.0,285,3380209,2520196
202,41.0,480,3380293,3690138
203,27.0,530,3380172
204,66.0,390,3380124,1460160
205,21.0,220,3380209,2520201
206,45.0,635,3380293,3690142
207,45.0,675,3380233,2860140
209,39.0,485,3380209,2520204
210,38.0,305,3380293,3690144
212,41.0,385,3380209,2520218,2250204
213,25.0,360,3380177
214,33.0,215,3380209,2520211
215,39.0,315,3380209,2520213
218,34.0,830,3380288,3640207
219,50.0,635,3380220,2670181
220,118.0,495,3380209,2520201,2050187,2490192
222,30.0,320,3380183
224,31.0,290,3380185
225,23.0,230,3380209,2520218
227,40.0,395,3380096,1160211
228,39.0,530,3380237,2910184
230,23.0,255,3380190
231,30.0,330,3380191
233,26.0,215,3380192
235,34.0,275,3380209,2520227
