8,113.0,960,2270174,2250321,3180001
9,150.0,1070,2270174,2250204,2120118,1710002
10,79.0,1615,2270174,2250358,3640003
11,192.0,1625,2270174,2250315,3140041,560004
12,201.0,2230,2270174,2250315,3140041,560005
13,70.0,965,2270174,2250315,3140006
15,149.0,940,2270009,170051,690006
16,547.0,1955,2270174,2250315,3140309,5520065,770008
17,50.0,595,2270009
18,144.0,1250,2270167,2130010
20,111.0,1190,2270174,2250315,3140011
21,145.0,1000,2270174,2250307,3090012
22,84.0,835,2270174,2250315,3140013
23,141.0,1085,2270167,2130014
24,157.0,1175,2270167,2130015
25,146.0,1575,2270174,2250315,3140041,560015
26,67.0,769,2270168,2140017
27,219.0,1740,2270174,2250315,3140041,560017
28,70.0,965,2270174,2250315,3140019
29,111.0,909,2270212,2840020
30,163.0,1014,2270168,2140021
31,48.0,615,2270174,2250315,3140022
32,70.0,825,2270174,2250315,3140023
33,74.0,1040,2270174,2250187,1910296,3580001
34,91.0,825,2270174,2250149,1530025
35,69.0,575,2270026
36,304.0,1588,2270097,1160316,3290031,400027
37,214.0,925,2270188,2480028
38,185.0,1313,2270227,3050219,2770029
39,218.0,915,2270138,1740030
40,203.0,1240,2270097,1160316,3290031
41,194.0,1020,2270097,1160316,3290032
42,169.0,830,2270237,3200033
43,233.0,1185,2270009,170051,690031
44,72.0,959,2270168,2140035
45,61.0,745,2270174,2250131,1340036
48,273.0,1815,2270174,2250315,3140041,560036
50,279.0,2450,2270174,2250315,3140041,560278,5530035
51,279.0,1205,2270174,2250247,2520038
53,220.0,1505,2270237,3200259,3390077,940040
55,146.0,1320,2270167,2130038
56,82.0,1155,2270174,2250315,3140041
57,121.0,1085,2270194,2590050,660043
58,67.0,615,2270174,2250247,2520043
60,353.0,2170,2270174,2250315,3140006,130043,610044
61,218.0,1930,2270174,2250315,3140006,130043
62,234.0,1035,2270188,2480168,1790048,630048
63,190.0,735,2270188,2480168,1790048
64,298.0,1240,2270161,2050049
65,299.0,1390,2270161,2050050
66,108.0,1030,2270194,2590050
67,195.0,1510,2270237,3200259,3390077,940051
68,241.0,1815,2270174,2250315,3140006,130050
69,62.0,690,2270009,170051
