8,110.0,860,2000001
9,118.0,670,2000138,1710002
10,82.0,1430,2000243,3380003
11,197.0,1200,2000244,3390077,940004
12,210.0,2220,2000171,2250315,3140041,560005
13,78.0,685,2000138,1710006
15,157.0,1100,2000165,2130007
16,556.0,1945,2000171,2250315,3140309,5520065,770008
17,65.0,855,2000171,2250315,3140009
18,130.0,1070,2000165,2130010
20,120.0,1180,2000171,2250315,3140011
21,148.0,790,2000126,1520237,3090012
22,93.0,825,2000171,2250315,3140013
23,127.0,905,2000165,2130014
24,143.0,995,2000165,2130015
25,145.0,915,2000138,1710015
26,57.0,670,2000165,2130017
27,216.0,1220,2000244,3390077,940018
28,32.0,545,2000019
29,87.0,520,2000020
30,169.0,1055,2000108,1270158,2140021
31,47.0,725,2000165,2130022
32,79.0,815,2000171,2250315,3140023
33,75.0,850,2000165,2130024
34,88.0,585,2000126,1520025
35,76.0,785,2000161,2050026
36,308.0,1553,2000235,3290031,400027
37,224.0,1300,2000161,2050187,2490027
38,183.0,1128,2000201,2770029
39,229.0,1367,2000161,2050030
40,207.0,1205,2000235,3290031
41,198.0,985,2000235,3290032
42,177.0,929,2000126,1520108,1300033
43,242.0,940,2000187,2520034
44,50.0,775,2000138,1710035
45,50.0,745,2000138,1710036
48,263.0,1700,2000138,1710056,710038
50,279.0,2265,2000165,2130353,5530035
51,279.0,1015,2000187,2520038
53,217.0,1170,2000244,3390077,940040
55,132.0,1140,2000165,2130038
56,91.0,1145,2000171,2250315,3140041
57,128.0,965,2000165,2130072,910044
58,66.0,740,2000165,2130041
60,359.0,1605,2000244,3390077,940004,110043
61,226.0,1650,2000138,1710006,130043
62,238.0,1270,2000154,1930047,630048
63,194.0,970,2000154,1930047
64,301.0,1275,2000161,2050049
65,302.0,1425,2000161,2050050
66,115.0,1095,2000165,2130048
67,192.0,1175,2000244,3390077,940051
68,249.0,1535,2000138,1710006,130050
69,77.0,850,2000138,1710035,440054
70,386.0,1740,2000055
71,185.0,1330,2000138,1710056
72,306.0,1590,2000244,3390077,940056
73,299.0,1565,2000244,3390077,940057
74,47.0,590,2000161,2050059
75,167.0,1325,2000244,3390058
76,199.0,915,2000061
77,192.0,1430,2000171,2250315,3140309,5520065
78,61.0,630,2000165,2130060
79,170.0,1145,2000244,3390077,940064
80,211.0,1270,2000244,3390077,940066
81,183.0,1205,2000244,3390077,940067
82,260.0,1900,2000165,2130349,5470065
83,248.0,1590,2000138,1710056,710065
84,72.0,500,2000237,3310067
85,266.0,1635,2000138,1710056,710067
86,49.0,685,2000138,1710071
87,215.0,1330,2000138,1710006,130069
88,183.0,1265,2000244,3390071
89,254.0,1810,2000171,2250315,3140041,560072
90,174.0,1125,2000165,2130071
91,104.0,865,2000165,2130072
92,266.0,1940,2000171,2250315,3140041,560076
93,110.0,885,2000165,2130074
94,156.0,1090,2000244,3390077
95,84.0,740,2000243,3380078
96,177.0,1140,2000244,3390077,940081
97,252.0,1615,2000138,1710056,710078
98,197.0,1380,2000171,2250315,3140041,560085
99,208.0,1555,2000171,2250315,3140041,560086
100,150.0,580,2000089,1050084
