8,211.0,1090,850069,820001
9,284.0,765,850002
10,276.0,1625,850058,710003
11,153.0,420,850082,960078,940004
12,174.0,1085,850068,810006
13,243.0,875,850068,810062,770006
15,222.0,575,850082,960078,940007
16,443.0,970,850058,710009
17,237.0,530,850010
18,188.0,850,850252,5470009
20,271.0,1155,850041,560015,250011
21,270.0,1405,850068,810062,770012
22,272.0,1980,850041,560228,3140013
23,166.0,780,850058,710015
24,194.0,480,850082,960015
25,221.0,1015,850041,560015
26,249.0,1790,850041,560167,2140017
27,92.0,415,850019
28,258.0,2030,850041,560167,2140019
29,284.0,1175,850068,810021
30,345.0,2035,850041,560167,2140021
31,236.0,1760,850041,560228,3140022
32,258.0,1860,850041,560167,2140023
33,270.0,2255,850041,560167,2140346,3580001
34,296.0,2215,850041,560228,3140191,2250149,1530025
35,280.0,1715,850041,560167,2140333,3480026
36,358.0,1065,850058,710028
37,429.0,2795,850041,560228,3140210,2490027
38,382.0,2318,850041,560167,2140258,2770029
39,400.0,1475,850047,610029
40,392.0,2425,850041,560167,2140315,3290031
41,383.0,2205,850041,560167,2140315,3290032
42,359.0,2194,850041,560111,1300033
43,374.0,1245,850076,900034
44,254.0,1980,850041,560167,2140035
45,256.0,1905,850041,560167,2140036
48,143.0,675,850058,710038
50,164.0,565,850058,710039
51,203.0,740,850058,710038,480039
53,149.0,395,850063,760040
55,189.0,870,850058,710041
56,157.0,595,850041
57,190.0,920,850058,710050,660043
58,267.0,2040,850041,560228,3140043
60,220.0,295,850069,820048
61,125.0,255,850047
62,407.0,1140,850058,710046
63,391.0,2290,850041,560167,2140315,3290158,1930047
64,510.0,2560,850041,560188,2520201,2050049
65,511.0,2710,850041,560188,2520201,2050050
66,177.0,865,850058,710050
67,148.0,395,850082,960078,940051
68,149.0,625,850058,710065,830052
69,249.0,625,850010,170051
70,360.0,870,850068,810057,720054
71,65.0,305,850058
72,247.0,690,850068,810057
73,234.0,955,850058,710056
74,244.0,1845,850041,560228,3140191,2250058
75,107.0,380,850062
76,104.0,300,850063
77,142.0,310,850068,810062
78,277.0,2090,850041,560167,2140315,3290062
79,118.0,430,850066
80,137.0,470,850067
81,110.0,190,850068
82,74.0,125,850069
83,128.0,565,850058,710065
84,254.0,1850,850041,560167,2140069
86,252.0,1960,850041,560228,3140069
87,169.0,520,850082,960072
88,174.0,555,850082,960078,940074
89,173.0,270,850069,820079
90,125.0,355,850076
91,180.0,590,850255,5520078
92,128.0,280,850069,820082
93,176.0,650,850041,560077
94,112.0,310,850082,960078
95,257.0,1010,850058,710076
96,91.0,250,850082
97,132.0,590,850058,710078
98,143.0,490,850062,750083
99,153.0,470,850058,710080
100,357.0,1890,850041,560228,3140087,1050084
101,237.0,1910,850041,560228,3140084
103,242.0,1995,850041,560228,3140085
104,246.0,1805,850041,560228,3140086
105,247.0,1715,850041,560228,3140087
106,249.0,2005,850041,560228,3140088
107,247.0,1735,850041,560111,1300090
108,234.0,1680,850041,560167,2140093
109,251.0,1775,850041,560228,3140191,2250096
111,252.0,2020,850041,560167,2140106,1180071
112,246.0,1905,850041,560167,2140099
113,257.0,1995,850041,560228,3140302,3690084
114,261.0,1950,850041,560228,3140302,3690085
115,246.0,1635,850041,560167,2140102
116,236.0,1620,850041,560228,3140097
117,257.0,1855,850041,560167,2140119,1270092
118,233.0,1775,850041,560167,2140106
119,235.0,1780,850041,560228,3140100
120,244.0,1780,850041,560228,3140191,2250158,1620102
121,226.0,1615,850041,560167,2140109
122,233.0,1655,850041,560228,3140102
123,222.0,1455,850041,560105
124,243.0,1545,850041,560105,1230107
126,238.0,1725,850041,560228,3140191,2250123
127,225.0,1560,850041,560167,2140119
128,243.0,1585,850041,560111,1300110
129,248.0,1765,850041,560228,3140191,2250126
130,222.0,1485,850041,560111
131,242.0,1595,850041,560167,2140124
132,247.0,1740,850041,560167,2140125
134,242.0,1610,850041,560111,1300114
135,253.0,1720,850041,560167,2140315,3290117
136,249.0,1565,850041,560188,2520126
137,238.0,1620,850041,560167,2140129
139,241.0,1765,850041,560228,3140191,2250136
140,256.0,1740,850041,560228,3140191,2250137
142,243.0,1895,850041,560228,3140118
145,242.0,1780,850041,560167,2140119,1270111
146,238.0,1580,850041,560167,2140138
147,242.0,1745,850041,560228,3140191,2250145
150,233.0,1695,850041,560228,3140123
151,243.0,1670,850041,560228,3140124
152,238.0,1585,850041,560111,1300129
153,246.0,1820,850041,560228,3140191,2250149
154,252.0,1815,850041,560167,2140146
155,283.0,2990,850041,560228,3140224,2730110
156,252.0,1735,850041,560111,1300137
159,245.0,1560,850041,560167,2140147
160,247.0,1685,850041,560167,2140149
161,251.0,1735,850041,560228,3140302,3690113
162,234.0,1720,850041,560228,3140191,2250158
163,263.0,1925,850041,560228,3140134
164,240.0,1850,850041,560111,1300145
165,251.0,1780,850041,560228,3140191,2250158,1620137
166,240.0,1720,850041,560228,3140191,2250161
167,241.0,1735,850041,560167,2140158
169,295.0,2045,850041,560167,2140119,1270141,1910140
171,257.0,1685,850041,560167,2140159
172,243.0,1830,850041,560167,2140119,1270127
174,255.0,1840,850041,560228,3140191,2250158,1620142
175,267.0,1760,850041,560167,2140322,3350146
176,249.0,1890,850041,560167,2140119,1270229,3210143
177,250.0,1845,850041,560228,3140302,3690123
178,243.0,1910,850041,560228,3140146
179,241.0,1810,850041,560228,3140191,2250177
180,238.0,1875,850041,560228,3140191,2250178
181,256.0,1900,850041,560228,3140191,2250179
183,236.0,1820,850041,560228,3140150
184,237.0,1780,850041,560228,3140151
186,246.0,1860,850041,560228,3140152
187,251.0,1765,850041,560228,3140191,2250185
189,245.0,1685,850041,560111,1300163
190,419.0,2270,850041,560167,2140119,1270229,3210143,1760148
191,232.0,1640,850041,560167,2140119,1270141
192,253.0,2165,850041,560167,2140106,1180106
193,234.0,1630,850041,560167,2140315,3290158
194,277.0,1890,850041,560167,2140119,1270141,1910162
196,247.0,1725,850041,560167,2140119,1270141,1910163
197,251.0,1910,850041,560228,3140191,2250192
200,260.0,2005,850041,560228,3140022,310158
201,238.0,1625,850041,560228,3140169
202,247.0,1720,850041,560228,3140170
203,238.0,1900,850041,560228,3140172
204,279.0,1720,850041,560167,2140196
205,239.0,1595,850041,560188,2520201
206,257.0,2545,850041,560167,2140346,3580033
207,256.0,1915,850041,560167,2140315,3290174
209,252.0,2765,850041,560167,2140106,1180118
210,245.0,1730,850041,560228,3140191,2250203
212,244.0,1800,850041,560228,3140191,2250204
213,240.0,1770,850041,560228,3140191,2250205
214,217.0,1455,850041,560167
215,242.0,1790,850041,560228,3140191,2250211
218,232.0,1845,850041,560228,3140187
219,257.0,1920,850041,560228,3140188
220,332.0,2080,850041,560228,3140210,2490192
222,231.0,1660,850041,560228,3140189
224,236.0,1650,850041,560228,3140190
225,226.0,1645,850041,560228,3140191
227,247.0,1895,850041,560228,3140191,2250223
228,251.0,1905,850041,560228,3140191,2250224
230,240.0,1835,850041,560228,3140195
231,247.0,1885,850041,560228,3140196
233,240.0,1715,850041,560228,3140191,2250227
235,249.0,1805,850041,560228,3140191,2250229
236,270.0,2140,850041,560228,3140191,2250205,2130211
237,257.0,2120,850041,560105,1230226
239,231.0,1580,850041,560167,2140224
240,241.0,1595,850041,560167,2140225
242,235.0,1650,850041,560167,2140315,3290197
243,236.0,1655,850041,560228,3140205
244,369.0,2100,850041,560228,3140191,2250158,1620275,3620106
245,244.0,2220,850041,560167,2140119,1270175
246,256.0,1740,850041,560228,3140302,3690163
247,253.0,1880,850041,560167,2140315,3290201
248,247.0,1800,850041,560228,3140209
249,242.0,1885,850041,560228,3140210
250,283.0,2070,850041,560228,3140124,1510183
251,283.0,1805,850041,560228,3140102,1220193
252,232.0,1480,850041,560188
253,244.0,1590,850041,560105,1230240
255,245.0,1720,850041,560228,3140191,2250250
257,266.0,2005,850041,560228,3140213
259,241.0,1600,850041,560167,2140242
260,273.0,2245,850041,560228,3140191,2250058,740199
261,259.0,2070,850041,560167,2140119,1270260,3650251
262,236.0,1640,850041,560167,2140315,3290210
263,243.0,1910,850041,560228,3140217
264,237.0,1795,850041,560228,3140218
265,244.0,1815,850041,560228,3140219
266,237.0,1745,850041,560228,3140191,2250265
267,243.0,1800,850041,560228,3140191,2250266
268,267.0,1850,850041,560228,3140191,2250267
269,246.0,1730,850041,560228,3140191,2250268
270,247.0,1585,850041,560167,2140253
272,327.0,2075,850041,560228,3140210,2490237
273,238.0,1980,850041,560228,3140224
274,241.0,1860,850041,560228,3140225
275,241.0,1710,850041,560167,2140256
276,249.0,1860,850041,560167,2140257
277,236.0,1580,850041,560167,2140258
279,245.0,1670,850041,560105,1230260
280,249.0,2265,850041,560228,3140231
282,251.0,1690,850041,560111,1300243
284,242.0,1595,850041,560111,1300244
285,244.0,1580,850041,560188,2520280
286,237.0,1810,850041,560228,3140235
287,242.0,1825,850041,560228,3140236
288,245.0,1910,850041,560228,3140191,2250283
290,255.0,2020,850041,560167,2140119,1270206
291,247.0,1680,850041,560167,2140272
292,265.0,2485,850041,560228,3140100,1190210
293,235.0,1640,850041,560228,3140240
294,243.0,1895,850041,560167,2140119,1270209
295,244.0,1550,850041,560167,2140277
297,247.0,1520,850041,560167,2140280
299,252.0,1930,850041,560228,3140246
300,258.0,1725,850041,560167,2140285
301,244.0,1845,850041,560167,2140286
302,253.0,1770,850041,560105,1230282
303,244.0,1570,850041,560167,2140288
304,255.0,1900,850041,560228,3140191,2250358,3640286
305,238.0,1795,850041,560228,3140191,2250300
306,270.0,2200,850041,560228,3140195,2300233
307,242.0,1940,850041,560228,3140253
308,262.0,1690,850041,560188,2520317
309,239.0,1435,850041,560226
310,244.0,1925,850041,560167,2140119,1270222
311,243.0,1870,850041,560228,3140257
314,217.0,1515,850041,560228
315,244.0,1755,850041,560105,1230295
316,250.0,1895,850041,560228,3140191,2250318
317,239.0,1605,850041,560167,2140306
318,236.0,1730,850041,560228,3140191,2250321
319,264.0,2290,850041,560188,2520201,2050231
320,250.0,1775,850041,560228,3140191,2250322
321,237.0,1770,850041,560167,2140119,1270229
323,255.0,1940,850041,560167,2140119,1270230
325,246.0,1755,850041,560167,2140119,1270141,1910268
326,264.0,1715,850041,560111,1300286
327,252.0,1975,850041,560167,2140315,3290266
329,227.0,1570,850041,560167,2140315
330,251.0,1830,850041,560167,2140119,1270235
331,247.0,1845,850041,560228,3140191,2250330
332,250.0,1910,850041,560228,3140191,2250331
334,239.0,1675,850041,560167,2140320
335,238.0,1565,850041,560167,2140322
336,258.0,1665,850041,560167,2140323
337,252.0,2030,850041,560167,2140324
338,243.0,1585,850041,560111,1300304
339,240.0,1885,850041,560167,2140326
340,236.0,1930,850041,560228,3140279
341,234.0,1905,850041,560228,3140280
342,236.0,1760,850041,560228,3140191,2250341
343,266.0,2020,850041,560167,2140315,3290281
345,236.0,1675,850041,560167,2140119,1270248
347,239.0,1760,850041,560167,2140332
348,230.0,1515,850041,560167,2140333
349,249.0,2005,850041,560167,2140119,1270251
351,244.0,1610,850041,560111,1300316
352,252.0,1990,850041,560228,3140287
353,238.0,1550,850041,560167,2140340
354,247.0,1760,850041,560228,3140191,2250352
356,242.0,1805,850041,560228,3140191,2250353
357,249.0,1985,850041,560228,3140291
358,233.0,1650,850041,560167,2140346
359,241.0,1700,850041,560167,2140347
362,269.0,2010,850041,560228,3140191,2250158,1620275
364,238.0,1775,850041,560228,3140191,2250358
365,232.0,1650,850041,560167,2140119,1270260
367,243.0,1605,850041,560111,1300333
368,244.0,1650,850041,560167,2140358
369,234.0,1620,850041,560228,3140302
370,261.0,1900,850041,560228,3140189,2220223
371,259.0,1845,850041,560167,2140315,3290304
546,254.0,1785,850041,560228,3140305
547,174.0,775,850252
548,281.0,950,850082,960078,940004,110273
550,157.0,800,850254
552,162.0,525,850255
553,175.0,845,850254,5500243
554,201.0,875,850041,560279
626,169.0,745,850258
663,394.0,2070,850041,560188,2520395
