8,103.0,880,3050181,2250321,3180001
9,133.0,845,3050158,1930175,2120118,1710002
10,63.0,1310,3050289,3640003
11,182.0,1545,3050181,2250315,3140041,560004
12,191.0,2150,3050181,2250315,3140041,560005
13,60.0,885,3050181,2250315,3140006
15,145.0,1130,3050181,2250315,3140009,170051,690006
16,537.0,1875,3050181,2250315,3140309,5520065,770008
17,46.0,785,3050181,2250315,3140009
18,135.0,1070,3050181,2250205,2130010
20,101.0,1110,3050181,2250315,3140011
21,135.0,920,3050181,2250307,3090012
22,74.0,755,3050181,2250315,3140013
23,132.0,905,3050181,2250205,2130014
24,148.0,995,3050181,2250205,2130015
25,136.0,1495,3050181,2250315,3140041,560015
26,55.0,600,3050158,1930263,3290180,2140017
27,209.0,1660,3050181,2250315,3140041,560017
28,60.0,885,3050181,2250315,3140019
29,96.0,730,3050158,1930156,1910020
30,151.0,845,3050158,1930263,3290180,2140021
31,37.0,385,3050022
32,60.0,745,3050181,2250315,3140023
33,55.0,825,3050158,1930156,1910296,3580001
34,81.0,745,3050181,2250149,1530025
35,66.0,655,3050181,2250026
36,279.0,1353,3050158,1930263,3290031,400027
37,215.0,1245,3050181,2250245,2490027
38,155.0,838,3050219,2770029
39,203.0,1070,3050158,1930263,3290031,400031
40,178.0,1005,3050158,1930263,3290031
41,169.0,785,3050158,1930263,3290032
42,155.0,600,3050219,2770033
43,229.0,1375,3050181,2250315,3140009,170051,690031
44,57.0,445,3050277,3480035
45,51.0,665,3050181,2250131,1340036
48,263.0,1735,3050181,2250315,3140041,560036
50,269.0,2370,3050181,2250315,3140041,560278,5530035
51,269.0,1125,3050181,2250247,2520038
53,210.0,1505,3050158,1930263,3290276,3390077,940040
55,137.0,1140,3050181,2250205,2130038
56,72.0,1075,3050181,2250315,3140041
57,114.0,1215,3050099,1180034
58,57.0,535,3050181,2250247,2520043
60,343.0,2090,3050181,2250315,3140006,130043,610044
61,208.0,1850,3050181,2250315,3140006,130043
62,207.0,1050,3050158,1930047,630048
63,163.0,750,3050158,1930047
64,298.0,1365,3050181,2250247,2520201,2050049
65,299.0,1515,3050181,2250247,2520201,2050050
66,103.0,1200,3050099,1180038
67,185.0,1510,3050158,1930263,3290276,3390077,940051
68,231.0,1735,3050181,2250315,3140006,130050
69,58.0,880,3050181,2250315,3140009,170051
70,398.0,2220,3050158,1930263,3290276,3390053
71,200.0,1505,3050158,1930175,2120118,1710056
72,299.0,1925,3050158,1930263,3290276,3390077,940056
73,292.0,1900,3050158,1930263,3290276,3390077,940057
74,29.0,375,3050181,2250058
75,160.0,1660,3050158,1930263,3290276,3390058
76,204.0,1540,3050158,1930263,3290276,3390077,940061
77,173.0,1360,3050181,2250315,3140309,5520065
78,63.0,670,3050158,1930263,3290062
79,163.0,1480,3050158,1930263,3290276,3390077,940064
80,204.0,1605,3050158,1930263,3290276,3390077,940066
81,173.0,1555,3050181,2250315,3140041,560065
82,243.0,1905,3050181,2250315,3140041,560271,5470065
83,244.0,1590,3050181,2250315,3140309,5520065,770067
84,56.0,875,3050181,2250315,3140067
85,275.0,2085,3050181,2250315,3140006,130043,610069
86,52.0,620,3050289,3640070
87,197.0,1530,3050181,2250315,3140006,130069
88,176.0,1600,3050158,1930263,3290276,3390071
89,235.0,1740,3050181,2250315,3140041,560072
90,171.0,1385,3050158,1930263,3290276,3390073
91,104.0,1145,3050181,2250315,3140309,5520078
92,247.0,1870,3050181,2250315,3140041,560076
93,91.0,1130,3050181,2250315,3140041,560077
94,149.0,1425,3050158,1930263,3290276,3390077
95,87.0,705,3050295,3690073
96,170.0,1475,3050158,1930263,3290276,3390077,940081
97,259.0,1600,3050181,2250315,3140041,560084
98,178.0,1310,3050181,2250315,3140041,560085
99,189.0,1485,3050181,2250315,3140041,560086
100,146.0,610,3050158,1930156,1910296,3580009,1050084
101,35.0,260,3050181,2250087
103,42.0,665,3050158,1930156,1910084
104,38.0,390,3050181,2250091
105,36.0,435,3050158,1930156,1910296,3580009
106,41.0,540,3050158,1930087
107,41.0,270,3050181,2250094
108,35.0,275,3050181,2250095
109,30.0,350,3050091
111,40.0,345,3050181,2250158,1620093
112,52.0,715,3050158,1930263,3290180,2140099
113,48.0,620,3050295,3690084
114,52.0,575,3050295,3690085
115,23.0,230,3050096
116,27.0,155,3050097
117,40.0,160,3050098
118,24.0,315,3050099
119,23.0,275,3050100
120,29.0,310,3050181,2250158,1620102
121,30.0,335,3050181,2250158,1620103
122,20.0,185,3050102
123,27.0,115,3050103
124,19.0,100,3050104
126,23.0,255,3050181,2250123
127,22.0,240,3050158,1930156,1910109
128,32.0,305,3050181,2250125
129,30.0,230,3050109
130,27.0,260,3050110
131,35.0,275,3050158,1930156,1910114
132,52.0,615,3050181,2250205,2130119
134,31.0,375,3050181,2250131
135,32.0,135,3050114
136,27.0,325,3050158,1930117
137,30.0,315,3050117
139,26.0,295,3050181,2250136
140,41.0,270,3050181,2250137
142,34.0,410,3050120
145,28.0,245,3050181,2250142
146,35.0,405,3050158,1930123
147,27.0,275,3050181,2250145
150,23.0,255,3050181,2250146
151,35.0,345,3050126
152,32.0,395,3050181,2250247,2520143
153,31.0,350,3050181,2250149
154,40.0,410,3050129
155,69.0,490,3050181,2250158,1620131
156,52.0,730,3050181,2250247,2520201,2050125
159,28.0,425,3050158,1930133
160,41.0,280,3050181,2250156
161,35.0,270,3050139,1660131
162,19.0,250,3050181,2250158
163,53.0,1130,3050158,1930156,1910296,3580022
164,33.0,370,3050158,1930139
165,15.0,180,3050138
166,15.0,175,3050139
167,28.0,305,3050140
169,77.0,565,3050158,1930156,1910140
171,41.0,450,3050158,1930175,2120118
172,32.0,240,3050181,2250170
174,40.0,370,3050181,2250158,1620142
175,57.0,480,3050181,2250333,3350146
176,46.0,570,3050158,1930156,1910109,1270229,3210143
177,41.0,470,3050295,3690123
178,29.0,240,3050148
179,26.0,340,3050181,2250177
180,23.0,405,3050181,2250178
181,41.0,430,3050181,2250179
183,26.0,475,3050158,1930151
184,27.0,385,3050158,1930152
186,35.0,390,3050154
187,36.0,295,3050181,2250185
189,30.0,355,3050155
190,205.0,830,3050181,2250331,3320151
191,14.0,160,3050158,1930156
192,41.0,265,3050181,2250188
193,6.0,90,3050158
194,59.0,410,3050158,1930156,1910162
196,29.0,245,3050158,1930156,1910163
197,36.0,440,3050181,2250192
200,50.0,450,3050181,2250247,2520195
201,27.0,60,3050164
202,44.0,385,3050158,1930156,1910168
203,27.0,350,3050166
204,69.0,605,3050219,2770280,3560166
205,27.0,400,3050181,2250247,2520201
206,42.0,1115,3050158,1930156,1910296,3580033
207,42.0,495,3050158,1930263,3290174
209,30.0,370,3050158,1930174
210,30.0,260,3050181,2250203
212,22.0,185,3050158,1930175
213,25.0,300,3050181,2250205
214,23.0,265,3050158,1930263,3290180
215,27.0,320,3050181,2250211
218,28.0,535,3050158,1930156,1910186
219,49.0,490,3050181,2250158,1620175
220,118.0,530,3050181,2250245,2490192
222,28.0,310,3050179
224,28.0,360,3050158,1930185
225,11.0,175,3050181
227,30.0,470,3050182
228,36.0,435,3050181,2250224
230,30.0,340,3050184
231,35.0,240,3050185
233,25.0,245,3050181,2250227
235,34.0,335,3050181,2250229
236,55.0,670,3050181,2250205,2130211
237,55.0,480,3050181,2250247,2520231
239,37.0,390,3050158,1930263,3290180,2140224
240,39.0,465,3050219,2770190
242,21.0,230,3050158,1930263,3290197
243,31.0,310,3050181,2250158,1620190
244,135.0,520,3050288,3620106
245,12.0,140,3050195
246,47.0,365,3050295,3690163
247,39.0,460,3050158,1930263,3290201
248,30.0,255,3050198
249,28.0,335,3050181,2250245
250,75.0,745,3050126,1510183
251,69.0,465,3050104,1240252
252,20.0,285,3050181,2250247
253,30.0,215,3050202
255,30.0,250,3050181,2250250
257,57.0,710,3050158,1930263,3290207
259,30.0,290,3050181,2250253
260,57.0,545,3050198,2480240
261,46.0,280,3050181,2250255
262,22.0,220,3050158,1930263,3290210
263,40.0,380,3050207
264,26.0,310,3050158,1930211
265,32.0,335,3050209
266,22.0,275,3050181,2250265
267,28.0,330,3050181,2250266
268,52.0,380,3050181,2250267
269,31.0,260,3050181,2250268
270,40.0,185,3050214
272,113.0,525,3050181,2250245,2490237
273,27.0,570,3050215
274,30.0,375,3050216
275,33.0,360,3050158,1930220
276,32.0,320,3050218
277,9.0,100,3050219
279,27.0,405,3050158,1930225
280,38.0,1265,3050158,1930226
282,49.0,520,3050181,2250158,1620216
284,30.0,230,3050224
285,32.0,385,3050181,2250247,2520280
286,25.0,440,3050226
287,30.0,300,3050181,2250282
288,30.0,440,3050181,2250283
290,46.0,790,3050158,1930156,1910296,3580051
291,32.0,315,3050181,2250285
292,53.0,980,3050100,1190210
293,37.0,415,3050181,2250315,3140240
294,22.0,250,3050233
295,34.0,365,3050158,1930237
297,24.0,185,3050158,1930238
299,48.0,670,3050158,1930263,3290244
300,47.0,540,3050181,2250247,2520304
301,30.0,425,3050239
302,46.0,345,3050158,1930243
303,24.0,175,3050241
304,34.0,205,3050289,3640286
306,60.0,705,3050184,2300233
307,24.0,185,3050242
308,50.0,495,3050181,2250247,2520317
309,25.0,355,3050181,2250307
310,29.0,370,3050158,1930249
311,30.0,320,3050158,1930251
314,19.0,290,3050181,2250315
315,21.0,250,3050248
316,35.0,425,3050181,2250318
317,35.0,320,3050251
318,21.0,260,3050181,2250321
319,49.0,1225,3050219,2770246
320,30.0,355,3050253
321,34.0,450,3050158,1930156,1910109,1270229
323,45.0,385,3050158,1930156,1910296,3580058
325,28.0,275,3050158,1930156,1910268
326,56.0,625,3050181,2250247,2520201,2050236
327,38.0,555,3050158,1930263,3290266
329,13.0,150,3050158,1930263
330,27.0,295,3050260
331,32.0,375,3050181,2250330
332,35.0,440,3050181,2250331
334,40.0,310,3050263
335,28.0,285,3050181,2250333
336,53.0,505,3050181,2250283,2880214
337,41.0,655,3050158,1930272
338,32.0,285,3050267
339,42.0,730,3050158,1930263,3290276
340,38.0,705,3050181,2250315,3140279
341,26.0,255,3050158,1930156,1910282
342,21.0,290,3050181,2250341
343,52.0,600,3050158,1930263,3290281
345,27.0,50,3050273
347,31.0,380,3050158,1930156,1910286
348,20.0,120,3050277
349,31.0,435,3050158,1930284
351,32.0,319,3050181,2250349
352,42.0,470,3050281
353,27.0,320,3050158,1930287
354,32.0,290,3050181,2250352
356,25.0,210,3050219,2770280
357,28.0,440,3050158,1930290
358,18.0,220,3050158,1930156,1910296
359,19.0,235,3050287
362,35.0,430,3050288
364,17.0,80,3050289
365,26.0,225,3050158,1930156,1910303
367,30.0,335,3050293
368,22.0,230,3050158,1930299
369,25.0,245,3050295
370,39.0,435,3050219,2770291
371,44.0,1350,3050158,1930156,1910296,3580070
546,36.0,415,3050158,1930156,1910312
547,122.0,1335,3050181,2250315,3140041,560271
548,243.0,1590,3050181,2250315,3140006,130270
550,132.0,1365,3050181,2250315,3140041,560273
552,86.0,1080,3050181,2250315,3140309
553,134.0,1380,3050181,2250315,3140041,560278
554,116.0,1355,3050181,2250315,3140041,560279
626,125.0,1105,3050158,1930263,3290312
663,182.0,875,3050181,2250247,2520395
