8,82.0,140,1130001
9,152.0,550,1130251,3390002
10,77.0,1650,1130273,3690003
11,172.0,880,1130251,3390077,940004
12,204.0,1400,1130251,3390077,940005
13,74.0,335,1130251,3390008,170006
15,150.0,570,1130251,3390008,170051,690006
16,554.0,1520,1130251,3390077,940067,810062,770008
17,51.0,225,1130251,3390008
18,144.0,595,1130251,3390009
20,122.0,1300,1130273,3690200,3140011
21,157.0,1275,1130212,2860165,2520318,3090012
22,88.0,265,1130251,3390012
23,125.0,610,1130251,3390013
24,150.0,685,1130251,3390014
25,126.0,550,1130251,3390015
26,60.0,205,1130017
27,191.0,900,1130251,3390077,940018
28,46.0,150,1130019
29,119.0,1235,1130212,2860016
30,173.0,1145,1130251,3390161,2140021
31,49.0,710,1130119,1460021
32,79.0,250,1130251,3390022
33,78.0,100,1130024
34,93.0,1050,1130273,3690110,1530025
35,84.0,430,1130251,3390025
36,312.0,1743,1130273,3690208,3290031,400027
37,234.0,1390,1130159,2050187,2490027
38,197.0,1343,1130207,2770029
39,232.0,1305,1130212,2860119,1740030
40,211.0,1395,1130273,3690208,3290031
41,202.0,1175,1130273,3690208,3290032
42,178.0,1304,1130273,3690097,1300033
43,234.0,815,1130251,3390008,170051,690031
44,78.0,260,1130251,3390034
45,67.0,1015,1130212,2860165,2520122,1340036
48,251.0,1230,1130251,3390077,940037
50,259.0,1130,1130251,3390077,940038
51,279.0,1150,1130223,3030038
53,192.0,850,1130251,3390077,940040
55,155.0,1420,1130273,3690110,1530041
56,93.0,1265,1130273,3690200,3140041
57,131.0,620,1130251,3390042
58,69.0,290,1130045
60,334.0,1285,1130251,3390077,940004,110043
61,213.0,1165,1130251,3390044
62,245.0,1490,1130273,3690131,1930047,630048
63,201.0,1190,1130273,3690131,1930047
64,311.0,1365,1130159,2050049
65,296.0,1400,1130251,3390048
66,120.0,1300,1130273,3690171,2590050
67,167.0,855,1130251,3390077,940051
68,245.0,1185,1130251,3390008,170006,130050
69,63.0,320,1130251,3390008,170051
70,380.0,1565,1130251,3390053
71,188.0,1010,1130251,3390077,940055
72,281.0,1270,1130251,3390077,940056
73,274.0,1245,1130251,3390077,940057
74,57.0,680,1130159,2050059
75,142.0,1005,1130251,3390058
76,186.0,885,1130251,3390077,940061
77,190.0,1005,1130251,3390077,940067,810062
78,72.0,890,1130212,2860051
79,145.0,825,1130251,3390077,940064
80,186.0,950,1130251,3390077,940066
81,158.0,885,1130251,3390077,940067
82,264.0,1350,1130251,3390262,5470065
83,232.0,1160,1130251,3390077,940067,810069
84,73.0,200,1130069
85,269.0,1315,1130251,3390077,940055,710067
86,75.0,925,1130273,3690200,3140069
87,211.0,980,1130251,3390008,170006,130069
88,158.0,945,1130251,3390071
89,249.0,1705,1130251,3390266,5530067
90,153.0,730,1130251,3390073
91,125.0,1335,1130273,3690200,3140309,5520078
92,268.0,2060,1130273,3690200,3140041,560076
93,112.0,1320,1130273,3690200,3140041,560077
94,131.0,770,1130251,3390077
95,81.0,285,1130251,3390078
96,152.0,820,1130251,3390077,940081
97,255.0,1295,1130251,3390077,940055,710078
98,177.0,805,1130251,3390073,900081
99,210.0,1675,1130273,3690200,3140041,560086
100,164.0,985,1130273,3690080,1050084
101,52.0,795,1130273,3690077
103,41.0,585,1130119,1460085
104,53.0,855,1130212,2860072
105,54.0,810,1130273,3690080
106,56.0,785,1130119,1460089
107,51.0,730,1130273,3690082
108,62.0,790,1130251,3390161,2140093
109,45.0,450,1130090
111,65.0,920,1130212,2860165,2520100,1180071
112,24.0,70,1130092
114,27.0,70,1130094
115,66.0,960,1130119,1460255,3490093
116,47.0,405,1130223,3030099
117,51.0,895,1130119,1460098
118,46.0,675,1130212,2860165,2520100
119,54.0,975,1130212,2860085
120,47.0,535,1130273,3690089
121,44.0,535,1130273,3690090
122,51.0,610,1130251,3390100
123,52.0,685,1130212,2860165,2520104
124,60.0,695,1130212,2860165,2520106
126,47.0,495,1130273,3690093
127,46.0,635,1130273,3690094
128,49.0,685,1130212,2860165,2520111
129,57.0,685,1130273,3690096
130,41.0,595,1130273,3690097
131,52.0,725,1130273,3690098
132,58.0,875,1130273,3690099
134,47.0,725,1130212,2860165,2520122
135,52.0,760,1130212,2860100
136,52.0,680,1130212,2860165,2520126
137,44.0,515,1130273,3690103
139,50.0,685,1130212,2860165,2520129
140,54.0,650,1130119,1460116
142,60.0,560,1130119,1460117
145,49.0,825,1130212,2860104
146,26.0,360,1130119
147,51.0,725,1130212,2860165,2520140
150,56.0,705,1130119,1460120
151,50.0,635,1130273,3690109
152,39.0,350,1130223,3030132
153,43.0,655,1130273,3690110
154,62.0,930,1130212,2860112
155,97.0,805,1130273,3690114,1620131
156,61.0,805,1130119,1460125
159,51.0,715,1130251,3390160,2130142
160,71.0,655,1130273,3690181,2870114
161,44.0,495,1130273,3690113
162,47.0,565,1130273,3690114
163,40.0,80,1130130
164,59.0,960,1130273,3690097,1300145
165,54.0,565,1130119,1460132
166,49.0,560,1130273,3690118
167,62.0,1005,1130273,3690232,3650158
169,107.0,925,1130119,1460150,1910140
171,60.0,810,1130166,2120118
172,46.0,500,1130273,3690120
174,49.0,640,1130212,2860119
175,59.0,620,1130251,3390134
176,63.0,695,1130159,2050137
177,43.0,605,1130273,3690123
178,64.0,745,1130273,3690124
179,59.0,630,1130273,3690103,1370157
180,56.0,950,1130212,2860165,2520218,2250178
181,61.0,575,1130223,3030132,1520144
183,51.0,775,1130273,3690128
184,58.0,850,1130212,2860127
186,57.0,1095,1130212,2860128
187,57.0,640,1130212,2860129
189,47.0,570,1130251,3390144
190,233.0,1075,1130159,2050137,1760148
191,44.0,520,1130119,1460150
192,48.0,585,1130273,3690130
193,44.0,530,1130273,3690131
194,72.0,1130,1130212,2860132
196,50.0,905,1130212,2860133
197,61.0,520,1130119,1460155
200,54.0,455,1130251,3390151
201,49.0,560,1130273,3690137
202,47.0,650,1130273,3690138
203,53.0,805,1130273,3690139
204,72.0,465,1130119,1460160
205,40.0,400,1130159
206,27.0,75,1130160
207,20.0,60,1130163
209,60.0,975,1130212,2860165,2520204
210,44.0,475,1130273,3690144
212,41.0,545,1130166
213,43.0,610,1130251,3390160
214,45.0,565,1130251,3390161
215,49.0,770,1130273,3690147
218,49.0,1215,1130273,3690148
219,77.0,1070,1130212,2860165,2520265,2670181
220,137.0,675,1130159,2050187,2490192
222,40.0,405,1130172
224,50.0,540,1130273,3690150
225,44.0,720,1130212,2860165,2520218
227,65.0,970,1130212,2860165,2520218,2250223
228,57.0,630,1130216,2930309,2910184
230,49.0,645,1130273,3690154
231,67.0,1050,1130212,2860153
233,44.0,665,1130212,2860154
235,55.0,765,1130212,2860165,2520227
236,73.0,980,1130251,3390160,2130211
237,61.0,1355,1130119,1460179
239,53.0,915,1130119,1460180
240,43.0,650,1130273,3690158
242,54.0,620,1130273,3690208,3290197
243,49.0,545,1130273,3690160
244,178.0,1005,1130184,2450101,3050288,3620106
245,30.0,345,1130184
246,49.0,500,1130273,3690163
247,70.0,630,1130172,2220154
248,54.0,475,1130159,2050186
249,47.0,480,1130159,2050187
250,90.0,1035,1130273,3690109,1510183
251,99.0,710,1130273,3690160,2430207
252,35.0,595,1130212,2860165
253,49.0,620,1130212,2860169
255,44.0,490,1130273,3690169
257,39.0,80,1130191
259,41.0,480,1130273,3690171
260,81.0,765,1130159,2050186,2480240
261,64.0,985,1130212,2860171
262,55.0,610,1130273,3690208,3290210
263,60.0,700,1130119,1460194
264,47.0,540,1130273,3690172
265,57.0,1040,1130273,3690173
266,40.0,465,1130273,3690174
267,47.0,675,1130212,2860165,2520265
268,82.0,270,1130160,2060196
269,54.0,975,1130212,2860175
270,52.0,345,1130223,3030239
272,132.0,1090,1130204,2740210
273,61.0,1115,1130212,2860165,2520273
274,37.0,535,1130204
275,44.0,565,1130273,3690177
276,71.0,665,1130223,3030132,1520213
277,51.0,605,1130207
279,62.0,785,1130223,3030132,1520215
280,71.0,910,1130212,2860165,2520218,2250276
282,70.0,800,1130273,3690097,1300243
284,46.0,690,1130212,2860165,2520279
285,47.0,340,1130223,3030247
286,27.0,530,1130212
287,44.0,440,1130273,3690181
288,57.0,715,1130273,3690182
290,62.0,980,1130273,3690183
291,48.0,470,1130216,2930309
292,84.0,1680,1130212,2860085,1190210
293,35.0,340,1130216
294,57.0,410,1130273,3690186
295,60.0,365,1130223,3030262
297,44.0,460,1130273,3690189
299,57.0,855,1130273,3690191
300,62.0,850,1130212,2860165,2520304
301,65.0,445,1130216,2930316
302,70.0,700,1130273,3690171,2590264
303,30.0,275,1130223
304,62.0,550,1130273,3690189,2970309
305,43.0,485,1130184,2450101
306,77.0,500,1130273,3690196
307,65.0,905,1130273,3690200,3140253
308,65.0,805,1130212,2860165,2520317
309,47.0,710,1130212,2860165,2520318
310,50.0,770,1130119,1460225
311,60.0,755,1130119,1460226
314,40.0,480,1130273,3690200
315,64.0,735,1130184,2450101,3050248
316,65.0,195,1130233
317,55.0,360,1130234
318,50.0,475,1130235
319,65.0,1095,1130159,2050231
320,49.0,1300,1130273,3690203
321,53.0,780,1130212,2860165,2520279,2840236
323,62.0,715,1130212,2860165,2520330
325,56.0,755,1130273,3690206
326,69.0,625,1130159,2050236
327,63.0,710,1130251,3390160,2130300
329,46.0,540,1130273,3690208
330,47.0,460,1130184,2450112
331,47.0,710,1130273,3690209
332,65.0,860,1130212,2860165,2520338
334,43.0,615,1130119,1460242
335,40.0,460,1130273,3690211
336,52.0,505,1130119,1460244
337,61.0,960,1130119,1460245
338,43.0,605,1130119,1460246
339,24.0,75,1130251
340,56.0,845,1130119,1460248
341,51.0,790,1130273,3690217
342,43.0,605,1130273,3690218
343,81.0,765,1130273,3690171,2590305
345,51.0,680,1130273,3690219
347,54.0,675,1130273,3690220
348,42.0,440,1130273,3690221
349,41.0,670,1130119,1460255
351,46.0,440,1130159,2050255
352,56.0,620,1130159,2050257
353,47.0,435,1130216,2930379
354,48.0,470,1130119,1460259
356,47.0,815,1130273,3690226
357,44.0,715,1130273,3690227
358,48.0,520,1130273,3690228
359,57.0,790,1130273,3690229
362,78.0,915,1130184,2450101,3050288
364,53.0,415,1130223,3030333
365,40.0,475,1130273,3690232
367,52.0,605,1130159,2050265
368,46.0,955,1130212,2860239
369,27.0,380,1130273
370,70.0,205,1130274
371,54.0,845,1130212,2860241
546,55.0,245,1130276
547,143.0,780,1130251,3390262
548,257.0,1040,1130251,3390008,170006,130270
550,136.0,870,1130251,3390264
552,107.0,1270,1130273,3690200,3140309
553,136.0,775,1130251,3390266
554,137.0,1545,1130273,3690200,3140041,560279
626,134.0,1185,1130273,3690245
663,197.0,1185,1130212,2860165,2520395
