8,187.0,510,210001
9,64.0,50,210002
10,164.0,1655,210219,3030003
11,234.0,805,210050,660004
12,238.0,1670,210065,810006
13,155.0,1465,210219,3030006
15,224.0,560,210050,660007
16,563.0,1485,210061,770008
17,137.0,1180,210219,3030009
18,211.0,760,210050,660274,5470009
20,196.0,670,210019,290018,250011
22,183.0,1690,210219,3030132,1520240,3140013
23,207.0,1210,210275,5530011
24,204.0,555,210050,660043,570014
25,146.0,530,210019,290018
26,159.0,1230,210219,3030189,2140017
27,263.0,1275,210061,770018
28,150.0,1265,210219,3030019
29,82.0,250,210019
30,255.0,1475,210219,3030189,2140021
31,127.0,1000,210219,3030022
32,168.0,1300,210219,3030189,2140023
33,164.0,1775,210219,3030170,1910296,3580001
34,156.0,445,210024
35,166.0,1190,210219,3030132,1520269,3530026
36,390.0,2163,210219,3030290,3290031,400027
37,315.0,1880,210219,3030181,2050187,2490027
38,278.0,1753,210219,3030312,3480295,2770029
39,312.0,1570,210219,3030150,1740030
40,289.0,1815,210219,3030290,3290031
41,280.0,1595,210219,3030290,3290032
42,257.0,1645,210219,3030118,1340033
43,320.0,1770,210219,3030009,170051,690031
44,158.0,1280,210219,3030132,1520034
45,140.0,1200,210219,3030118,1340036
48,319.0,1125,210065,810069,830037
50,287.0,1055,210065,810039
51,343.0,1985,210275,5530067,890042
53,265.0,970,210065,810079,940040
55,186.0,565,210050,660039
56,169.0,530,210041
57,137.0,485,210050,660043
58,158.0,1215,210219,3030132,1520193,2520043
60,396.0,1210,210050,660004,110043
61,271.0,1370,210065,810083,980046
62,325.0,2880,210219,3030170,1910296,3580004
63,287.0,1710,210219,3030270,3050158,1930047
64,392.0,1855,210219,3030181,2050049
65,393.0,2005,210219,3030181,2050050
66,124.0,430,210050
67,233.0,945,210065,810083,980052
68,269.0,1110,210065,810069,830052
69,149.0,1275,210219,3030009,170051
70,424.0,1455,210065,810057,720054
71,261.0,1130,210065,810079,940055
72,311.0,1275,210065,810057
73,298.0,1280,210065,810058
74,138.0,1170,210219,3030181,2050059
75,215.0,950,210065,810079,940059
76,247.0,875,210050,660062
77,199.0,970,210061
78,174.0,1480,210219,3030290,3290062
79,216.0,885,210065,810066
80,241.0,1005,210065,810067
81,174.0,775,210065
82,318.0,1255,210050,660274,5470065
83,248.0,1050,210065,810069
84,149.0,1395,210219,3030068
85,309.0,920,210065,810071
86,158.0,1455,210219,3030333,3640070
87,243.0,965,210065,810073
88,266.0,1135,210065,810079,940074
89,293.0,1915,210275,5530067
90,231.0,890,210065,810075
91,150.0,525,210050,660076
92,322.0,1100,210065,810077
93,171.0,560,210050,660080
94,204.0,890,210065,810079
95,181.0,1340,210219,3030136,1530080
96,211.0,880,210065,810081
97,293.0,1095,210065,810082
98,213.0,865,210065,810083
99,275.0,925,210065,810084
100,246.0,1115,210219,3030246,2840088,1050084
101,145.0,1160,210219,3030335,3650083
103,125.0,1030,210219,3030085
104,130.0,890,210219,3030086
105,136.0,940,210219,3030246,2840088
106,139.0,1235,210219,3030132,1520088
107,142.0,1055,210219,3030090
108,136.0,1090,210219,3030091
109,147.0,1065,210219,3030196,2250096
111,151.0,1170,210219,3030143,1620093
112,152.0,1335,210219,3030335,3650098
113,132.0,1200,210219,3030097
114,138.0,1180,210219,3030132,1520094
115,143.0,1145,210219,3030118,1340102
116,117.0,905,210219,3030099
117,150.0,1085,210219,3030132,1520096
118,132.0,1045,210219,3030132,1520193,2520100
119,137.0,1165,210219,3030108,1270094
120,140.0,1135,210219,3030143,1620102
121,122.0,1040,210219,3030103
122,140.0,1090,210219,3030132,1520193,2520103
123,128.0,885,210219,3030105
124,140.0,900,210219,3030106
126,134.0,1015,210219,3030196,2250123
127,123.0,935,210219,3030108
128,121.0,880,210219,3030109
129,139.0,965,210219,3030246,2840109
130,125.0,950,210219,3030132,1520108
131,144.0,1225,210219,3030170,1910114
132,149.0,1315,210219,3030335,3650124
134,120.0,910,210219,3030118
135,147.0,870,210219,3030120
136,134.0,1245,210219,3030132,1520115
137,133.0,995,210219,3030099,1160125
139,135.0,1410,210219,3030181,2050116
140,130.0,875,210219,3030124
142,144.0,1200,210219,3030181,2050117
145,136.0,1020,210219,3030246,2840119
146,142.0,1205,210219,3030181,2050119
147,137.0,1095,210219,3030132,1520193,2520140
150,134.0,1015,210219,3030196,2250146
151,130.0,840,210219,3030131
152,109.0,850,210219,3030132
153,121.0,905,210219,3030136
154,149.0,1235,210219,3030132,1520125
155,180.0,1315,210219,3030143,1620131
156,146.0,1220,210219,3030181,2050125
159,130.0,915,210219,3030140
