8,352.0,1335,720066,810062,770001
9,343.0,1400,720066,810062,770006,130002
10,306.0,1590,720066,810062,770003
11,191.0,625,720079,940004
12,192.0,1410,720066,810006
13,261.0,1200,720066,810062,770006
15,260.0,780,720079,940007
16,524.0,1150,720066,810062,770008
17,284.0,1335,720066,810062,770006,130007
18,250.0,875,720066,810083,980281,5470009
20,337.0,1535,720066,810043,560015,250011
21,288.0,1730,720066,810062,770012
22,299.0,1005,720066,810014
23,245.0,930,720079,940059,750014
24,239.0,655,720015
25,287.0,1395,720066,810043,560015
26,315.0,2170,720066,810043,560167,2140017
27,210.0,645,720079,940018
28,324.0,2490,720066,810043,560228,3140019
29,302.0,1500,720066,810021
30,380.0,1520,720066,810062,770006,130019
31,302.0,2140,720066,810043,560228,3140022
32,316.0,1335,720066,810062,770006,130051,690020
33,336.0,2635,720066,810043,560167,2140346,3580001
34,348.0,1445,720066,810062,770006,130051,690022
35,321.0,1475,720066,810062,770006,130051,690023
36,320.0,570,720027
37,421.0,877,720027,360027
38,448.0,2698,720066,810043,560167,2140258,2770029
39,446.0,960,720027,360030,400031
40,421.0,895,720027,360030
41,449.0,2585,720066,810043,560167,2140315,3290032
42,425.0,2574,720066,810043,560111,1300033
43,434.0,1500,720066,810083,980035
44,277.0,1260,720066,810062,770035
45,309.0,1330,720066,810062,770035,440036
48,263.0,1015,720055,710038
50,241.0,795,720066,810039
51,305.0,965,720066,810040
53,211.0,595,720079,940040
55,235.0,710,720066,810042
56,223.0,975,720066,810043
57,245.0,745,720079,940043
58,333.0,2420,720066,810043,560228,3140043
60,353.0,1030,720079,940004,110043
61,225.0,1110,720066,810083,980046
62,476.0,1066,720027,360030,400049
63,457.0,2670,720066,810043,560167,2140315,3290158,1930047
64,576.0,2940,720066,810043,560188,2520201,2050049
65,567.0,3030,720056,730260,3390048
66,235.0,920,720066,810051
67,168.0,755,720051
68,223.0,850,720066,810069,830052
69,275.0,1265,720066,810062,770006,130051
70,113.0,180,720054
71,185.0,645,720055
73,52.0,90,720056
74,310.0,2225,720066,810043,560228,3140191,2250058
75,161.0,575,720079,940059
76,172.0,450,720061
77,160.0,635,720066,810062
78,343.0,2470,720066,810043,560167,2140315,3290062
79,164.0,570,720079,940064
80,172.0,370,720065
81,128.0,515,720066
82,276.0,780,720066,810068
83,202.0,790,720066,810069
84,320.0,2480,720066,810043,560228,3140067
85,263.0,660,720066,810071
86,311.0,1240,720066,810072
87,183.0,550,720072
88,212.0,760,720079,940074
89,262.0,575,720074
90,185.0,630,720066,810075
91,235.0,850,720066,810076
92,276.0,840,720066,810077
93,229.0,830,720066,810078
94,150.0,515,720079
95,328.0,1195,720056,730291,6260083
96,165.0,620,720066,810081
97,247.0,835,720066,810082
98,167.0,605,720066,810083
99,187.0,550,720084
100,423.0,2270,720066,810043,560228,3140087,1050084
101,303.0,2290,720066,810043,560228,3140084
103,308.0,2375,720066,810043,560228,3140085
104,312.0,2185,720066,810043,560228,3140086
105,313.0,2095,720066,810043,560228,3140087
106,315.0,2385,720066,810043,560228,3140088
107,313.0,2115,720066,810043,560111,1300090
108,300.0,2060,720066,810043,560167,2140093
109,317.0,2155,720066,810043,560228,3140191,2250096
111,318.0,2400,720066,810043,560167,2140106,1180071
112,312.0,2285,720066,810043,560167,2140099
113,319.0,1785,720056,730260,3390092
114,327.0,2330,720066,810043,560228,3140302,3690085
115,312.0,2015,720066,810043,560167,2140102
116,302.0,2000,720066,810043,560228,3140097
117,323.0,2235,720066,810043,560167,2140119,1270092
118,299.0,2155,720066,810043,560167,2140106
119,301.0,2160,720066,810043,560228,3140100
120,310.0,2160,720066,810043,560228,3140191,2250158,1620102
121,292.0,1995,720066,810043,560167,2140109
122,299.0,2035,720066,810043,560228,3140102
123,288.0,1835,720066,810043,560105
124,309.0,1925,720066,810043,560105,1230107
126,304.0,2105,720066,810043,560228,3140191,2250123
127,291.0,1940,720066,810043,560167,2140119
128,309.0,1965,720066,810043,560111,1300110
129,314.0,2145,720066,810043,560228,3140191,2250126
130,288.0,1865,720066,810043,560111
131,308.0,1975,720066,810043,560167,2140124
132,313.0,2120,720066,810043,560167,2140125
134,308.0,1990,720066,810043,560111,1300114
135,319.0,2100,720066,810043,560167,2140315,3290117
136,315.0,1945,720066,810043,560188,2520126
137,304.0,2000,720066,810043,560167,2140129
139,307.0,2145,720066,810043,560228,3140191,2250136
140,322.0,2120,720066,810043,560228,3140191,2250137
142,309.0,2275,720066,810043,560228,3140118
145,308.0,2160,720066,810043,560167,2140119,1270111
146,304.0,2035,720066,810043,560228,3140121
147,308.0,2125,720066,810043,560228,3140191,2250145
150,299.0,2075,720066,810043,560228,3140123
151,309.0,2050,720066,810043,560228,3140124
152,304.0,1965,720066,810043,560111,1300129
153,310.0,1990,720066,810277,5520254,3350129
154,318.0,2195,720066,810043,560167,2140146
155,349.0,3370,720066,810043,560228,3140224,2730110
156,318.0,2115,720066,810043,560111,1300137
159,311.0,1940,720066,810043,560167,2140147
160,313.0,2065,720066,810043,560167,2140149
161,317.0,2115,720066,810043,560228,3140302,3690113
162,300.0,2100,720066,810043,560228,3140191,2250158
163,329.0,2305,720066,810043,560228,3140134
164,306.0,2230,720066,810043,560111,1300145
165,317.0,2160,720066,810043,560228,3140191,2250158,1620137
166,306.0,2100,720066,810043,560228,3140191,2250161
167,307.0,2320,720066,810043,560228,3140137
169,361.0,2425,720066,810043,560167,2140119,1270141,1910140
171,323.0,2065,720066,810043,560167,2140159
172,309.0,2210,720066,810043,560167,2140119,1270127
174,321.0,2220,720066,810043,560228,3140191,2250158,1620142
175,327.0,1955,720066,810277,5520254,3350146
176,315.0,2270,720066,810043,560167,2140119,1270229,3210143
177,316.0,2225,720066,810043,560228,3140302,3690123
178,309.0,2290,720066,810043,560228,3140146
179,307.0,2190,720066,810043,560228,3140191,2250177
180,304.0,2255,720066,810043,560228,3140191,2250178
181,322.0,2280,720066,810043,560228,3140191,2250179
183,302.0,2200,720066,810043,560228,3140150
184,303.0,2160,720066,810043,560228,3140151
186,312.0,2240,720066,810043,560228,3140152
187,317.0,2145,720066,810043,560228,3140191,2250185
189,311.0,2065,720066,810043,560111,1300163
190,485.0,2650,720066,810043,560167,2140119,1270229,3210143,1760148
191,298.0,2020,720066,810043,560167,2140119,1270141
192,319.0,2545,720066,810043,560167,2140106,1180106
193,300.0,2010,720066,810043,560167,2140315,3290158
194,343.0,2270,720066,810043,560167,2140119,1270141,1910162
196,313.0,2105,720066,810043,560167,2140119,1270141,1910163
197,317.0,2290,720066,810043,560228,3140191,2250192
200,325.0,2085,720056,730260,3390151
201,304.0,2005,720066,810043,560228,3140169
202,313.0,2100,720066,810043,560228,3140170
203,304.0,2280,720066,810043,560228,3140172
204,345.0,2100,720066,810043,560167,2140196
205,305.0,1975,720066,810043,560188,2520201
206,323.0,2925,720066,810043,560167,2140346,3580033
207,322.0,2295,720066,810043,560167,2140315,3290174
209,318.0,3145,720066,810043,560167,2140106,1180118
210,311.0,2110,720066,810043,560228,3140191,2250203
212,310.0,2180,720066,810043,560228,3140191,2250204
213,306.0,2150,720066,810043,560228,3140191,2250205
214,283.0,1835,720066,810043,560167
215,308.0,2170,720066,810043,560228,3140191,2250211
218,298.0,2225,720066,810043,560228,3140187
219,323.0,2300,720066,810043,560228,3140188
220,398.0,2460,720066,810043,560228,3140210,2490192
222,297.0,2040,720066,810043,560228,3140189
224,302.0,2030,720066,810043,560228,3140190
225,292.0,2025,720066,810043,560228,3140191
227,313.0,2275,720066,810043,560228,3140191,2250223
228,317.0,2285,720066,810043,560228,3140191,2250224
230,306.0,2215,720066,810043,560228,3140195
231,312.0,1470,720066,810062,770035,440173
233,306.0,2095,720066,810043,560228,3140191,2250227
235,315.0,2185,720066,810043,560228,3140191,2250229
236,336.0,2520,720066,810043,560228,3140191,2250205,2130211
237,323.0,2500,720066,810043,560105,1230226
239,297.0,1960,720066,810043,560167,2140224
240,307.0,1975,720066,810043,560167,2140225
242,301.0,2030,720066,810043,560167,2140315,3290197
243,302.0,2035,720066,810043,560228,3140205
244,435.0,2480,720066,810043,560228,3140191,2250158,1620275,3620106
245,303.0,1770,720066,810277,5520192
246,322.0,2120,720066,810043,560228,3140302,3690163
247,319.0,2260,720066,810043,560167,2140315,3290201
248,313.0,2180,720066,810043,560228,3140209
249,308.0,2265,720066,810043,560228,3140210
250,349.0,2450,720066,810043,560228,3140124,1510183
251,349.0,2185,720066,810043,560228,3140102,1220193
252,298.0,1860,720066,810043,560188
253,310.0,1970,720066,810043,560105,1230240
255,311.0,2100,720066,810043,560228,3140191,2250250
257,332.0,2385,720066,810043,560228,3140213
259,307.0,1980,720066,810043,560167,2140242
260,339.0,2625,720066,810043,560228,3140191,2250058,740199
261,325.0,2450,720066,810043,560167,2140119,1270260,3650251
262,302.0,2020,720066,810043,560167,2140315,3290210
263,309.0,2290,720066,810043,560228,3140217
264,303.0,2175,720066,810043,560228,3140218
265,310.0,2195,720066,810043,560228,3140219
