8,226.0,585,790071,980001
9,223.0,1690,790050,750271,5530002
10,219.0,1195,790056,810062,770003
11,41.0,230,790004
12,87.0,680,790066,940005
13,174.0,805,790056,810062,770006
15,124.0,315,790066,940007
16,437.0,755,790056,810062,770008
17,165.0,735,790008
18,117.0,410,790071,980281,5470009
20,227.0,1130,790050,750042,560015,250011
21,201.0,1335,790056,810062,770012
22,212.0,610,790056,810014
23,96.0,425,790050,750014
24,125.0,255,790066,940015
25,177.0,990,790050,750042,560015
26,205.0,1765,790050,750042,560167,2140017
27,74.0,180,790066,940018
28,214.0,2085,790050,750042,560228,3140019
29,215.0,1105,790056,810021
30,293.0,1125,790056,810062,770006,130019
31,192.0,1735,790050,750042,560228,3140022
32,212.0,735,790050,750043,570022
33,226.0,2230,790050,750042,560167,2140346,3580001
34,250.0,1010,790008,170051,690022
35,221.0,1240,790050,750070,860025
36,364.0,1050,790066,940055,710028
37,380.0,1245,790052,760031,400028
38,338.0,2293,790050,750042,560167,2140258,2770029
39,367.0,1865,790071,980046,610029
40,343.0,1170,790052,760031
41,339.0,2180,790050,750042,560167,2140315,3290032
42,315.0,2169,790050,750042,560111,1300033
43,301.0,1035,790071,980035
44,190.0,865,790056,810062,770035
45,212.0,1935,790050,750042,560228,3140036
48,134.0,510,790066,940037
50,142.0,410,790066,940038
51,168.0,740,790050,750039
53,75.0,130,790066,940040
55,101.0,360,790035
56,113.0,570,790050,750042
57,102.0,420,790050,750043
58,223.0,2015,790050,750042,560228,3140043
60,203.0,635,790004,110043
61,92.0,645,790071,980046
62,377.0,955,790066,940081,960046
63,347.0,2265,790050,750042,560167,2140315,3290158,1930047
64,466.0,2535,790050,750042,560188,2520201,2050049
65,453.0,2130,790050,750073,900249,3390048
66,101.0,375,790042
67,50.0,135,790066,940051
68,136.0,455,790056,810069,830052
69,177.0,830,790008,170051
70,270.0,950,790066,940051,670052
71,71.0,290,790066,940055
72,164.0,550,790066,940056
73,156.0,575,790048
74,200.0,1820,790050,750042,560228,3140191,2250058
75,12.0,70,790050
76,50.0,105,790052
77,73.0,240,790056,810062
78,233.0,2065,790050,750042,560167,2140315,3290062
80,69.0,230,790066,940066
81,41.0,120,790056
82,173.0,770,790071,980046,610065
83,115.0,395,790056,810069
84,210.0,2075,790050,750042,560228,3140067
85,152.0,595,790066,940055,710067
86,171.0,785,790050,750070
87,99.0,340,790050,750071
88,76.0,295,790066,940074
89,135.0,545,790062
90,54.0,130,790050,750073
91,126.0,360,790066,940077
92,140.0,435,790050,750075
93,132.0,625,790050,750042,560077
94,14.0,50,790066
95,214.0,725,790050,750273,6260083
96,35.0,100,790066,940081
97,127.0,430,790050,750082
98,34.0,140,790071
99,106.0,270,790066,940086
100,313.0,1865,790050,750042,560228,3140087,1050084
101,193.0,1885,790050,750042,560228,3140084
103,198.0,1970,790050,750042,560228,3140085
104,184.0,935,790066,940089
105,203.0,1690,790050,750042,560228,3140087
106,205.0,1980,790050,750042,560228,3140088
107,203.0,1710,790050,750042,560111,1300090
108,190.0,1655,790050,750042,560167,2140093
109,207.0,1750,790050,750042,560228,3140191,2250096
111,208.0,1995,790050,750042,560167,2140106,1180071
112,202.0,1880,790050,750042,560167,2140099
113,205.0,885,790050,750073,900249,3390092
114,217.0,1925,790050,750042,560228,3140302,3690085
115,202.0,1610,790050,750042,560167,2140102
116,192.0,1595,790050,750042,560228,3140097
117,213.0,1830,790050,750042,560167,2140119,1270092
118,189.0,1750,790050,750042,560167,2140106
119,191.0,1755,790050,750042,560228,3140100
120,200.0,1755,790050,750042,560228,3140191,2250158,1620102
121,182.0,1590,790050,750042,560167,2140109
122,189.0,1630,790050,750042,560228,3140102
123,178.0,1430,790050,750042,560105
124,199.0,1520,790050,750042,560105,1230107
126,194.0,1700,790050,750042,560228,3140191,2250123
127,181.0,1535,790050,750042,560167,2140119
128,199.0,1560,790050,750042,560111,1300110
129,204.0,1740,790050,750042,560228,3140191,2250126
130,178.0,1460,790050,750042,560111
131,198.0,1570,790050,750042,560167,2140124
132,203.0,1715,790050,750042,560167,2140125
134,198.0,1585,790050,750042,560111,1300114
135,209.0,1695,790050,750042,560167,2140315,3290117
136,205.0,1540,790050,750042,560188,2520126
137,194.0,1595,790050,750042,560167,2140129
139,197.0,1740,790050,750042,560228,3140191,2250136
140,212.0,1715,790050,750042,560228,3140191,2250137
142,199.0,1870,790050,750042,560228,3140118
145,198.0,1755,790050,750042,560167,2140119,1270111
146,194.0,1630,790050,750042,560228,3140121
147,198.0,1720,790050,750042,560228,3140191,2250145
150,189.0,1670,790050,750042,560228,3140123
151,199.0,1645,790050,750042,560228,3140124
152,194.0,1560,790050,750042,560111,1300129
153,202.0,1795,790050,750042,560228,3140191,2250149
154,208.0,1790,790050,750042,560167,2140146
155,239.0,2965,790050,750042,560228,3140224,2730110
156,208.0,1710,790050,750042,560111,1300137
159,201.0,1535,790050,750042,560167,2140147
160,203.0,1660,790050,750042,560167,2140149
161,207.0,1710,790050,750042,560228,3140302,3690113
162,190.0,1695,790050,750042,560228,3140191,2250158
163,219.0,1900,790050,750042,560228,3140134
164,196.0,1825,790050,750042,560111,1300145
165,207.0,1755,790050,750042,560228,3140191,2250158,1620137
166,196.0,1695,790050,750042,560228,3140191,2250161
167,197.0,1915,790050,750042,560228,3140137
169,251.0,2020,790050,750042,560167,2140119,1270141,1910140
171,213.0,1660,790050,750042,560167,2140159
172,199.0,1805,790050,750042,560167,2140119,1270127
174,211.0,1815,790050,750042,560228,3140191,2250158,1620142
175,216.0,1350,790050,750073,900249,3390134
176,205.0,1865,790050,750042,560167,2140119,1270229,3210143
177,206.0,1820,790050,750042,560228,3140302,3690123
178,199.0,1885,790050,750042,560228,3140146
179,197.0,1785,790050,750042,560228,3140191,2250177
180,194.0,1850,790050,750042,560228,3140191,2250178
181,212.0,1875,790050,750042,560228,3140191,2250179
183,192.0,1795,790050,750042,560228,3140150
184,193.0,1755,790050,750042,560228,3140151
186,202.0,1835,790050,750042,560228,3140152
187,207.0,1740,790050,750042,560228,3140191,2250185
189,201.0,1660,790050,750042,560111,1300163
190,375.0,2245,790050,750042,560167,2140119,1270229,3210143,1760148
191,188.0,1615,790050,750042,560167,2140119,1270141
192,209.0,2140,790050,750042,560167,2140106,1180106
193,190.0,1605,790050,750042,560167,2140315,3290158
194,233.0,1865,790050,750042,560167,2140119,1270141,1910162
196,203.0,1700,790050,750042,560167,2140119,1270141,1910163
197,207.0,1885,790050,750042,560228,3140191,2250192
200,211.0,1185,790050,750073,900249,3390151
201,194.0,1600,790050,750042,560228,3140169
202,203.0,1695,790050,750042,560228,3140170
203,194.0,1875,790050,750042,560228,3140172
204,235.0,1695,790050,750042,560167,2140196
205,195.0,1570,790050,750042,560188,2520201
206,213.0,2520,790050,750042,560167,2140346,3580033
207,208.0,910,790050,750073,900249,3390158
209,208.0,2740,790050,750042,560167,2140106,1180118
210,201.0,1705,790050,750042,560228,3140191,2250203
212,200.0,1775,790050,750042,560228,3140191,2250204
213,196.0,1745,790050,750042,560228,3140191,2250205
214,173.0,1430,790050,750042,560167
215,198.0,1765,790050,750042,560228,3140191,2250211
218,188.0,1820,790050,750042,560228,3140187
219,213.0,1895,790050,750042,560228,3140188
220,288.0,2055,790050,750042,560228,3140210,2490192
222,187.0,1635,790050,750042,560228,3140189
224,192.0,1625,790050,750042,560228,3140190
225,182.0,1620,790050,750042,560228,3140191
227,203.0,1870,790050,750042,560228,3140191,2250223
