8,261.0,885,870061,770001
9,252.0,950,870061,770006,130002
10,215.0,1140,870061,770003
11,92.0,615,870004
12,133.0,1100,870065,810006
13,170.0,750,870061,770006
15,208.0,595,870079,960078,940007
16,433.0,700,870061,770008
17,193.0,885,870061,770006,130007
18,175.0,620,870061,770266,5470009
20,250.0,1195,870061,770041,560015,250011
21,197.0,1280,870061,770012
22,240.0,695,870065,810014
23,146.0,445,870014
24,180.0,500,870079,960015
25,200.0,1055,870061,770041,560015
26,228.0,1830,870061,770041,560167,2140017
27,133.0,490,870061,770018
28,237.0,2150,870061,770041,560228,3140019
29,243.0,1190,870065,810021
30,289.0,1070,870061,770006,130019
31,215.0,1800,870061,770041,560228,3140022
32,225.0,885,870061,770006,130051,690020
33,249.0,2295,870061,770041,560167,2140346,3580001
34,257.0,995,870061,770006,130051,690022
35,230.0,1025,870061,770006,130051,690023
36,375.0,560,870027
37,379.0,830,870072,890031,400028
38,361.0,2358,870061,770041,560167,2140258,2770029
39,367.0,820,870072,890031,400031
40,342.0,755,870072,890031
41,362.0,2245,870061,770041,560167,2140315,3290032
42,338.0,2234,870061,770041,560111,1300033
43,355.0,1310,870061,770006,130051,690031
44,186.0,810,870061,770035
45,218.0,880,870061,770035,440036
48,99.0,125,870037
50,135.0,140,870038
51,159.0,190,870037,480039
53,159.0,410,870079,960078,940040
55,169.0,480,870041
56,136.0,635,870061,770041
57,178.0,510,870079,960043
58,246.0,2080,870061,770041,560228,3140043
60,254.0,1020,870004,110043
61,137.0,405,870082,990045
62,376.0,625,870046
63,370.0,2330,870061,770041,560167,2140315,3290158,1930047
64,489.0,2600,870061,770041,560188,2520201,2050049
65,490.0,2750,870061,770041,560188,2520201,2050050
66,169.0,575,870050
67,118.0,310,870081,980052
68,111.0,115,870052
69,184.0,815,870061,770006,130051
70,295.0,740,870056,720054
71,121.0,690,870080,970052
72,182.0,560,870056
73,193.0,710,870065,810058
74,223.0,1885,870061,770041,560228,3140191,2250058
75,88.0,285,870059
76,123.0,320,870060
77,69.0,185,870061
78,256.0,2130,870061,770041,560167,2140315,3290062
79,100.0,355,870059,750062
80,136.0,435,870065,810067
81,69.0,205,870065
82,189.0,485,870080,970063
83,97.0,140,870067
84,233.0,2140,870061,770041,560228,3140067
85,135.0,130,870069
86,231.0,2000,870061,770041,560228,3140069
88,154.0,445,870071
89,113.0,165,870072
90,120.0,370,870073
91,170.0,735,870061,770041,560074
92,216.0,650,870059,750075
93,153.0,475,870061,770075
94,98.0,330,870079,960078
95,256.0,840,870061,770041,560082
96,77.0,270,870079
97,64.0,370,870080
98,98.0,230,870081
99,87.0,95,870082
100,336.0,1930,870061,770041,560228,3140087,1050084
101,216.0,1950,870061,770041,560228,3140084
103,221.0,2035,870061,770041,560228,3140085
104,225.0,1845,870061,770041,560228,3140086
105,226.0,1755,870061,770041,560228,3140087
106,228.0,2045,870061,770041,560228,3140088
107,226.0,1775,870061,770041,560111,1300090
108,213.0,1720,870061,770041,560167,2140093
109,230.0,1815,870061,770041,560228,3140191,2250096
111,231.0,2060,870061,770041,560167,2140106,1180071
112,225.0,1945,870061,770041,560167,2140099
113,236.0,2035,870061,770041,560228,3140302,3690084
114,240.0,1990,870061,770041,560228,3140302,3690085
115,225.0,1675,870061,770041,560167,2140102
116,215.0,1660,870061,770041,560228,3140097
117,236.0,1895,870061,770041,560167,2140119,1270092
118,212.0,1815,870061,770041,560167,2140106
119,214.0,1820,870061,770041,560228,3140100
120,223.0,1820,870061,770041,560228,3140191,2250158,1620102
121,205.0,1655,870061,770041,560167,2140109
122,212.0,1695,870061,770041,560228,3140102
123,201.0,1495,870061,770041,560105
124,222.0,1585,870061,770041,560105,1230107
126,217.0,1765,870061,770041,560228,3140191,2250123
127,204.0,1600,870061,770041,560167,2140119
128,222.0,1625,870061,770041,560111,1300110
129,227.0,1805,870061,770041,560228,3140191,2250126
130,201.0,1525,870061,770041,560111
131,221.0,1635,870061,770041,560167,2140124
132,226.0,1780,870061,770041,560167,2140125
134,221.0,1650,870061,770041,560111,1300114
135,232.0,1760,870061,770041,560167,2140315,3290117
136,228.0,1605,870061,770041,560188,2520126
137,217.0,1660,870061,770041,560167,2140129
139,220.0,1805,870061,770041,560228,3140191,2250136
140,235.0,1780,870061,770041,560228,3140191,2250137
142,222.0,1935,870061,770041,560228,3140118
145,221.0,1820,870061,770041,560167,2140119,1270111
146,217.0,1695,870061,770041,560228,3140121
147,221.0,1785,870061,770041,560228,3140191,2250145
150,212.0,1735,870061,770041,560228,3140123
151,222.0,1710,870061,770041,560228,3140124
152,217.0,1625,870061,770041,560111,1300129
153,225.0,1860,870061,770041,560228,3140191,2250149
154,231.0,1855,870061,770041,560167,2140146
155,262.0,3030,870061,770041,560228,3140224,2730110
156,231.0,1775,870061,770041,560111,1300137
159,224.0,1600,870061,770041,560167,2140147
160,226.0,1725,870061,770041,560167,2140149
161,230.0,1775,870061,770041,560228,3140302,3690113
162,213.0,1760,870061,770041,560228,3140191,2250158
163,242.0,1965,870061,770041,560228,3140134
164,219.0,1890,870061,770041,560111,1300145
165,230.0,1820,870061,770041,560228,3140191,2250158,1620137
166,219.0,1760,870061,770041,560228,3140191,2250161
167,220.0,1980,870061,770041,560228,3140137
169,274.0,2085,870061,770041,560167,2140119,1270141,1910140
171,236.0,1725,870061,770041,560167,2140159
172,222.0,1870,870061,770041,560167,2140119,1270127
174,234.0,1880,870061,770041,560228,3140191,2250158,1620142
175,246.0,1800,870061,770041,560167,2140322,3350146
176,228.0,1930,870061,770041,560167,2140119,1270229,3210143
177,229.0,1885,870061,770041,560228,3140302,3690123
178,222.0,1950,870061,770041,560228,3140146
179,220.0,1850,870061,770041,560228,3140191,2250177
180,217.0,1915,870061,770041,560228,3140191,2250178
181,235.0,1940,870061,770041,560228,3140191,2250179
183,215.0,1860,870061,770041,560228,3140150
184,216.0,1820,870061,770041,560228,3140151
186,225.0,1900,870061,770041,560228,3140152
187,230.0,1805,870061,770041,560228,3140191,2250185
189,224.0,1725,870061,770041,560111,1300163
190,398.0,2310,870061,770041,560167,2140119,1270229,3210143,1760148
191,211.0,1680,870061,770041,560167,2140119,1270141
192,232.0,2205,870061,770041,560167,2140106,1180106
193,213.0,1670,870061,770041,560167,2140315,3290158
194,256.0,1930,870061,770041,560167,2140119,1270141,1910162
196,226.0,1765,870061,770041,560167,2140119,1270141,1910163
197,230.0,1950,870061,770041,560228,3140191,2250192
200,239.0,2045,870061,770041,560228,3140022,310158
201,217.0,1665,870061,770041,560228,3140169
202,226.0,1760,870061,770041,560228,3140170
203,217.0,1940,870061,770041,560228,3140172
204,258.0,1760,870061,770041,560167,2140196
205,218.0,1635,870061,770041,560188,2520201
206,236.0,2585,870061,770041,560167,2140346,3580033
207,235.0,1955,870061,770041,560167,2140315,3290174
209,231.0,2805,870061,770041,560167,2140106,1180118
210,224.0,1770,870061,770041,560228,3140191,2250203
212,223.0,1840,870061,770041,560228,3140191,2250204
213,219.0,1810,870061,770041,560228,3140191,2250205
214,196.0,1495,870061,770041,560167
215,221.0,1830,870061,770041,560228,3140191,2250211
218,211.0,1885,870061,770041,560228,3140187
219,236.0,1960,870061,770041,560228,3140188
220,311.0,2120,870061,770041,560228,3140210,2490192
222,210.0,1700,870061,770041,560228,3140189
224,215.0,1690,870061,770041,560228,3140190
225,205.0,1685,870061,770041,560228,3140191
227,226.0,1935,870061,770041,560228,3140191,2250223
228,230.0,1945,870061,770041,560228,3140191,2250224
230,219.0,1875,870061,770041,560228,3140195
231,221.0,1020,870061,770035,440173
233,219.0,1755,870061,770041,560228,3140191,2250227
235,228.0,1845,870061,770041,560228,3140191,2250229
236,249.0,2180,870061,770041,560228,3140191,2250205,2130211
237,236.0,2160,870061,770041,560105,1230226
239,210.0,1620,870061,770041,560167,2140224
240,220.0,1635,870061,770041,560167,2140225
242,214.0,1690,870061,770041,560167,2140315,3290197
243,215.0,1695,870061,770041,560228,3140205
244,348.0,2140,870061,770041,560228,3140191,2250158,1620275,3620106
245,223.0,2260,870061,770041,560167,2140119,1270175
246,235.0,1780,870061,770041,560228,3140302,3690163
247,232.0,1920,870061,770041,560167,2140315,3290201
248,226.0,1840,870061,770041,560228,3140209
249,221.0,1925,870061,770041,560228,3140210
250,262.0,2110,870061,770041,560228,3140124,1510183
251,262.0,1845,870061,770041,560228,3140102,1220193
252,211.0,1520,870061,770041,560188
253,223.0,1630,870061,770041,560105,1230240
255,224.0,1760,870061,770041,560228,3140191,2250250
257,245.0,2045,870061,770041,560228,3140213
259,220.0,1640,870061,770041,560167,2140242
260,252.0,2285,870061,770041,560228,3140191,2250058,740199
261,238.0,2110,870061,770041,560167,2140119,1270260,3650251
262,215.0,1680,870061,770041,560167,2140315,3290210
263,222.0,1950,870061,770041,560228,3140217
264,216.0,1835,870061,770041,560228,3140218
265,223.0,1855,870061,770041,560228,3140219
266,216.0,1785,870061,770041,560228,3140191,2250265
267,222.0,1840,870061,770041,560228,3140191,2250266
268,246.0,1890,870061,770041,560228,3140191,2250267
269,225.0,1770,870061,770041,560228,3140191,2250268
270,226.0,1625,870061,770041,560167,2140253
272,306.0,2115,870061,770041,560228,3140210,2490237
273,217.0,2020,870061,770041,560228,3140224
274,220.0,1900,870061,770041,560228,3140225
275,220.0,1750,870061,770041,560167,2140256
276,228.0,1900,870061,770041,560167,2140257
277,215.0,1620,870061,770041,560167,2140258
279,224.0,1710,870061,770041,560105,1230260
280,228.0,2305,870061,770041,560228,3140231
282,230.0,1730,870061,770041,560111,1300243
284,221.0,1635,870061,770041,560111,1300244
285,223.0,1620,870061,770041,560188,2520280
286,216.0,1850,870061,770041,560228,3140235
287,221.0,1865,870061,770041,560228,3140236
288,224.0,1950,870061,770041,560228,3140191,2250283
290,234.0,2060,870061,770041,560167,2140119,1270206
291,226.0,1720,870061,770041,560167,2140272
292,244.0,2525,870061,770041,560228,3140100,1190210
293,214.0,1680,870061,770041,560228,3140240
294,222.0,1935,870061,770041,560167,2140119,1270209
295,223.0,1590,870061,770041,560167,2140277
297,226.0,1560,870061,770041,560167,2140280
299,231.0,1970,870061,770041,560228,3140246
300,237.0,1765,870061,770041,560167,2140285
301,223.0,1885,870061,770041,560167,2140286
302,232.0,1810,870061,770041,560105,1230282
303,223.0,1610,870061,770041,560167,2140288
304,234.0,1940,870061,770041,560228,3140191,2250358,3640286
305,217.0,1835,870061,770041,560228,3140191,2250300
306,249.0,2240,870061,770041,560228,3140195,2300233
307,221.0,1980,870061,770041,560228,3140253
308,241.0,1730,870061,770041,560188,2520317
309,218.0,1475,870061,770041,560226
