8,163.0,1390,2720011,2270174,2250321,3180001
9,200.0,1500,2720011,2270174,2250204,2120118,1710002
10,129.0,2045,2720011,2270174,2250358,3640003
11,242.0,2055,2720011,2270174,2250315,3140041,560004
12,251.0,2660,2720011,2270174,2250315,3140041,560005
13,120.0,1395,2720011,2270174,2250315,3140006
15,199.0,1370,2720011,2270009,170051,690006
16,597.0,2385,2720011,2270174,2250315,3140309,5520065,770008
17,100.0,1025,2720011,2270009
18,194.0,1680,2720011,2270167,2130010
20,161.0,1620,2720011,2270174,2250315,3140011
21,193.0,1040,2720008,2050224,3090012
22,134.0,1265,2720011,2270174,2250315,3140013
23,191.0,1515,2720011,2270167,2130014
24,207.0,1605,2720011,2270167,2130015
25,196.0,2005,2720011,2270174,2250315,3140041,560015
26,117.0,1199,2720011,2270168,2140017
27,269.0,2170,2720011,2270174,2250315,3140041,560017
28,118.0,955,2720008,2050119,1460018
29,161.0,1339,2720011,2270212,2840020
30,213.0,1444,2720011,2270168,2140021
31,96.0,510,2720008,2050188,2520022
32,120.0,1255,2720011,2270174,2250315,3140023
33,124.0,1145,2720008,2050147,1910296,3580001
34,138.0,925,2720008,2050124,1530025
35,111.0,640,2720008,2050026
36,349.0,1392,2720008,2050027
37,259.0,1155,2720008,2050187,2490027
38,235.0,1288,2720008,2050204,2770029
39,264.0,1222,2720008,2050030
40,253.0,1670,2720011,2270097,1160316,3290031
41,244.0,1450,2720011,2270097,1160316,3290032
42,219.0,1260,2720011,2270237,3200033
43,283.0,1615,2720011,2270009,170051,690031
44,122.0,1389,2720011,2270168,2140035
45,104.0,700,2720008,2050188,2520122,1340036
48,323.0,2245,2720011,2270174,2250315,3140041,560036
50,329.0,2880,2720011,2270174,2250315,3140041,560278,5530035
51,321.0,1120,2720008,2050188,2520038
53,270.0,1935,2720011,2270237,3200259,3390077,940040
55,195.0,1210,2720008,2050224,3090040
56,132.0,1585,2720011,2270174,2250315,3140041
57,171.0,1515,2720011,2270194,2590050,660043
58,109.0,530,2720008,2050188,2520043
60,403.0,2600,2720011,2270174,2250315,3140006,130043,610044
61,268.0,2360,2720011,2270174,2250315,3140006,130043
62,284.0,1465,2720011,2270188,2480168,1790048,630048
63,240.0,1165,2720011,2270188,2480168,1790048
64,336.0,1130,2720008,2050049
65,337.0,1280,2720008,2050050
66,158.0,1460,2720011,2270194,2590050
67,245.0,1940,2720011,2270237,3200259,3390077,940051
68,291.0,2245,2720011,2270174,2250315,3140006,130050
69,112.0,1120,2720011,2270009,170051
70,451.0,2835,2720011,2270086,1030048
71,266.0,2385,2720011,2270174,2250315,3140041,560055
72,359.0,2355,2720011,2270237,3200259,3390077,940056
73,352.0,2330,2720011,2270237,3200259,3390077,940057
74,82.0,445,2720008,2050059
75,220.0,2090,2720011,2270237,3200259,3390058
76,264.0,1970,2720011,2270237,3200259,3390077,940061
77,233.0,1870,2720011,2270174,2250315,3140309,5520065
78,125.0,705,2720008,2050188,2520283,2860051
79,223.0,1910,2720011,2270237,3200259,3390077,940064
80,264.0,2035,2720011,2270237,3200259,3390077,940066
81,233.0,2065,2720011,2270174,2250315,3140041,560065
82,303.0,2415,2720011,2270174,2250315,3140041,560271,5470065
83,304.0,2100,2720011,2270174,2250315,3140309,5520065,770067
84,116.0,1385,2720011,2270174,2250315,3140067
85,335.0,2595,2720011,2270174,2250315,3140006,130043,610069
86,114.0,1245,2720011,2270174,2250315,3140069
87,257.0,2040,2720011,2270174,2250315,3140006,130069
88,236.0,2030,2720011,2270237,3200259,3390071
89,295.0,2250,2720011,2270174,2250315,3140041,560072
90,231.0,1815,2720011,2270237,3200259,3390073
91,164.0,1655,2720011,2270174,2250315,3140309,5520078
92,307.0,2380,2720011,2270174,2250315,3140041,560076
93,151.0,1640,2720011,2270174,2250315,3140041,560077
94,209.0,1855,2720011,2270237,3200259,3390077
95,143.0,815,2720008,2050188,2520348,3380078
96,230.0,1905,2720011,2270237,3200259,3390077,940081
97,319.0,2110,2720011,2270174,2250315,3140041,560084
98,238.0,1820,2720011,2270174,2250315,3140041,560085
99,249.0,1995,2720011,2270174,2250315,3140041,560086
100,194.0,820,2720011,2270188,2480089,1050084
101,84.0,815,2720011,2270085
103,95.0,1220,2720011,2270086
104,90.0,845,2720011,2270087
105,84.0,645,2720011,2270188,2480089
106,94.0,350,2720008,2050089
107,99.0,500,2720008,2050188,2520086
108,95.0,785,2720011,2270174,2250095
109,94.0,915,2720008,2050091
111,96.0,775,2720011,2270130,1620093
112,97.0,685,2720008,2050093
113,94.0,545,2720008,2050094
114,113.0,720,2720008,2050188,2520143,1520094
115,103.0,1135,2720011,2270227,3050096
116,73.0,680,2720011,2270097
117,111.0,1015,2720008,2050119,1460098
118,83.0,360,2720008,2050188,2520100
119,93.0,855,2720011,2270237,3200098
120,82.0,680,2720011,2270101
121,79.0,470,2720008,2050101
122,84.0,670,2720011,2270102
123,87.0,825,2720011,2270174,2250121
124,95.0,725,2720011,2270104
126,83.0,765,2720011,2270174,2250123
127,84.0,345,2720008,2050106
128,75.0,605,2720011,2270107
129,87.0,640,2720011,2270188,2480119
130,84.0,670,2720011,2270109
131,94.0,880,2720011,2270110
132,107.0,880,2720008,2050264,3650124
134,84.0,410,2720008,2050188,2520122
135,91.0,840,2720011,2270113
136,86.0,445,2720008,2050114
137,89.0,770,2720011,2270097,1160125
139,79.0,685,2720008,2050116
140,101.0,780,2720011,2270174,2250137
142,88.0,475,2720008,2050117
145,84.0,864,2720011,2270212,2840119
146,86.0,480,2720008,2050119
147,84.0,435,2720008,2050120
150,83.0,765,2720011,2270174,2250146
151,80.0,410,2720008,2050122
152,84.0,390,2720008,2050188,2520143
153,88.0,530,2720008,2050124
154,103.0,980,2720011,2270237,3200127
155,125.0,920,2720011,2270130,1620131
156,90.0,495,2720008,2050125
159,83.0,400,2720008,2050126
160,101.0,790,2720011,2270174,2250156
161,85.0,690,2720011,2270129
162,75.0,680,2720011,2270130
163,116.0,810,2720008,2050267,3690115
164,95.0,405,2720008,2050131
165,84.0,680,2720011,2270133
166,83.0,345,2720008,2050132
167,84.0,1200,2720011,2270135
169,146.0,885,2720008,2050147,1910140
171,108.0,1105,2720011,2270174,2250204,2120118
172,89.0,380,2720008,2050188,2520161
174,85.0,680,2720011,2270138
175,100.0,835,2720011,2270139
176,87.0,745,2720011,2270188,2480164
177,95.0,375,2720008,2050138
178,103.0,590,2720008,2050139
179,83.0,665,2720011,2270188,2480168
180,83.0,915,2720011,2270174,2250178
181,90.0,830,2720011,2270146
183,82.0,790,2720011,2270147
184,84.0,715,2720011,2270148
186,92.0,809,2720011,2270212,2840149
187,96.0,805,2720011,2270174,2250185
189,85.0,775,2720011,2270097,1160171
190,257.0,1125,2720011,2270188,2480164,1760148
191,83.0,480,2720008,2050147
192,97.0,700,2720011,2270107,1280176
193,86.0,995,2720011,2270227,3050158
194,125.0,945,2720008,2050188,2520283,2860132
196,93.0,770,2720011,2270174,2250191
197,95.0,325,2720008,2050152
200,102.0,445,2720008,2050188,2520195
201,95.0,890,2720011,2270157
202,92.0,475,2720008,2050155
203,90.0,895,2720011,2270159
204,117.0,475,2720008,2050157
205,65.0,165,2720008
206,111.0,1435,2720008,2050147,1910296,3580033
207,97.0,485,2720008,2050159
209,85.0,445,2720008,2050160
210,90.0,850,2720011,2270165
212,89.0,840,2720011,2270174,2250204
213,84.0,910,2720011,2270167
214,85.0,864,2720011,2270168
215,87.0,545,2720008,2050165
218,88.0,795,2720008,2050166
219,105.0,930,2720011,2270171
220,162.0,440,2720008,2050187,2490192
222,85.0,330,2720008,2050168
224,84.0,325,2720008,2050169
225,71.0,685,2720011,2270174
227,50.0,430,2720011
228,86.0,755,2720011,2270188,2480208
