8,250.0,1110,880040,900249,3390001
9,255.0,1775,880040,900277,5530002
10,247.0,2440,880040,900249,3390255,3650003
11,107.0,440,880042,940004
12,139.0,960,880042,940005
13,201.0,755,880040,900009,170006
15,176.0,595,880042,940007
16,473.0,610,880040,900008
17,178.0,645,880040,900009
18,142.0,1090,880158,5470009
20,270.0,1635,880158,5470015,250011
21,253.0,1660,880042,940067,810062,770012
22,241.0,930,880040,900249,3390012
23,129.0,360,880040,900014
24,177.0,535,880042,940015
25,220.0,1495,880158,5470015
26,227.0,1015,880040,900249,3390016
27,126.0,460,880042,940018
28,232.0,1030,880040,900249,3390018
29,259.0,1015,880040,900009,170051,690018
30,320.0,1075,880040,900009,170006,130019
31,209.0,880,880040,900249,3390021
32,231.0,810,880040,900009,170051,690020
33,249.0,2185,880040,900249,3390255,3650350,3580001
34,247.0,1040,880040,900249,3390024
35,236.0,950,880040,900009,170051,690023
36,416.0,1330,880042,940055,710028
37,401.0,2170,880040,900249,3390201,2840190,2490027
38,361.0,2078,880040,900249,3390255,3650265,2770029
39,398.0,2265,880040,900249,3390161,2140315,3290031,400031
40,373.0,2200,880040,900249,3390161,2140315,3290031
41,364.0,1980,880040,900249,3390161,2140315,3290032
42,344.0,1925,880040,900249,3390161,2140033
43,299.0,955,880040,900034
44,206.0,605,880040,900035
45,221.0,660,880040,900036
48,186.0,790,880042,940037
50,194.0,690,880042,940038
51,206.0,675,880040,900039
53,127.0,410,880042,940040
55,146.0,1085,880158,5470040
56,174.0,490,880040,900041
57,151.0,435,880040,900042
58,232.0,1095,880040,900249,3390043
60,267.0,885,880040,900081,980046,610044
61,132.0,645,880040,900081,980046
62,410.0,3290,880040,900249,3390255,3650350,3580004
63,372.0,2195,880040,900249,3390160,2130179,1930047
64,466.0,1915,880040,900249,3390047
65,449.0,2065,880040,900249,3390048
66,164.0,480,880040,900042,570050
67,94.0,220,880040,900081,980052
68,188.0,780,880042,940067,810069,830052
69,190.0,740,880040,900009,170051
70,314.0,1035,880040,900081,980052,670052
71,123.0,570,880042,940055
72,216.0,830,880042,940056
73,209.0,805,880042,940057
74,220.0,1390,880040,900249,3390166,2250058
75,77.0,390,880042,940059
76,110.0,440,880035
77,125.0,565,880042,940067,810062
78,237.0,1605,880040,900249,3390160,2130060
