8,82.0,175,2070001
9,160.0,575,2070251,3390002
10,79.0,1515,2070272,3690003
11,180.0,905,2070251,3390077,940004
12,212.0,1425,2070251,3390077,940005
13,82.0,360,2070251,3390008,170006
15,158.0,595,2070251,3390008,170051,690006
16,560.0,1930,2070272,3690200,3140309,5520065,770008
17,59.0,250,2070251,3390008
18,152.0,620,2070251,3390009
20,124.0,1165,2070272,3690200,3140011
21,167.0,1285,2070176,2300246,3270012
22,96.0,290,2070251,3390012
23,133.0,635,2070251,3390013
24,158.0,710,2070251,3390014
25,134.0,575,2070251,3390015
26,80.0,265,2070099,1130017
27,199.0,925,2070251,3390077,940018
28,66.0,210,2070099,1130019
29,122.0,1010,2070176,2300020
30,177.0,1145,2070109,1210036,2140021
31,56.0,655,2070272,3690022
32,77.0,230,2070024
33,64.0,130,2070025
34,95.0,915,2070272,3690110,1530025
35,92.0,120,2070029
36,314.0,1608,2070272,3690208,3290031,400027
37,242.0,1435,2070272,3690167,2490027
38,199.0,1183,2070272,3690221,3480295,2770029
39,238.0,1325,2070272,3690208,3290031,400031
40,213.0,1260,2070272,3690208,3290031
41,204.0,1040,2070272,3690208,3290032
42,180.0,1169,2070272,3690097,1300033
43,241.0,575,2070037
44,81.0,630,2070272,3690221,3480035
45,79.0,765,2070272,3690211,3350114,1340036
48,259.0,1255,2070251,3390077,940037
50,267.0,1155,2070251,3390077,940038
51,298.0,1260,2070176,2300193,2520038
53,200.0,875,2070251,3390077,940040
55,157.0,1285,2070272,3690110,1530041
56,95.0,1130,2070272,3690200,3140041
57,135.0,1220,2070272,3690171,2590050,660043
58,78.0,160,2070046
60,342.0,1310,2070251,3390077,940004,110043
61,221.0,1190,2070251,3390044
62,247.0,1355,2070272,3690131,1930047,630048
63,203.0,1055,2070272,3690131,1930047
64,321.0,1275,2070251,3390047
65,304.0,1425,2070251,3390048
66,122.0,1165,2070272,3690171,2590050
67,175.0,880,2070251,3390077,940051
68,253.0,1210,2070251,3390008,170006,130050
69,71.0,345,2070251,3390008,170051
70,388.0,1590,2070251,3390053
71,196.0,1035,2070251,3390077,940055
72,289.0,1295,2070251,3390077,940056
