8,73.0,370,3390001
9,128.0,475,3390002
10,70.0,1700,3390255,3650003
11,148.0,805,3390077,940004
12,180.0,1325,3390077,940005
13,50.0,260,3390008,170006
15,126.0,495,3390008,170051,690006
16,530.0,1445,3390077,940067,810062,770008
17,27.0,150,3390008
18,120.0,520,3390009
20,105.0,1315,3390221,3140011
21,146.0,425,3390011
22,64.0,190,3390012
23,101.0,535,3390013
24,126.0,610,3390014
25,102.0,475,3390015
26,50.0,275,3390016
27,167.0,825,3390077,940018
28,55.0,290,3390018
29,100.0,480,3390019
30,149.0,1070,3390161,2140021
31,32.0,140,3390021
32,55.0,175,3390022
33,72.0,1445,3390255,3650350,3580001
34,70.0,300,3390024
35,60.0,355,3390025
36,297.0,1808,3390161,2140315,3290031,400027
37,224.0,1430,3390201,2840190,2490027
38,184.0,1338,3390255,3650265,2770029
39,221.0,1525,3390161,2140315,3290031,400031
40,196.0,1460,3390161,2140315,3290031
41,187.0,1240,3390161,2140315,3290032
42,167.0,1185,3390161,2140033
43,210.0,740,3390008,170051,690031
44,54.0,185,3390034
45,60.0,940,3390161,2140036
48,227.0,1155,3390077,940037
50,235.0,1055,3390077,940038
51,274.0,1600,3390058,750039
53,168.0,775,3390077,940040
55,131.0,1375,3390160,2130038
56,75.0,1275,3390161,2140042
57,107.0,545,3390042
58,55.0,355,3390043
60,310.0,1210,3390077,940004,110043
61,189.0,1090,3390044
62,233.0,2550,3390255,3650350,3580004
63,195.0,1455,3390160,2130179,1930047
64,289.0,1175,3390047
65,272.0,1325,3390048
66,101.0,590,3390049
67,143.0,780,3390077,940051
68,221.0,1110,3390008,170006,130050
69,39.0,245,3390008,170051
70,356.0,1490,3390053
71,164.0,935,3390077,940055
72,257.0,1195,3390077,940056
73,250.0,1170,3390077,940057
74,43.0,650,3390166,2250058
75,118.0,930,3390058
76,162.0,810,3390077,940061
77,166.0,930,3390077,940067,810062
78,60.0,865,3390160,2130060
79,121.0,750,3390077,940064
80,162.0,875,3390077,940066
81,134.0,810,3390077,940067
82,240.0,1275,3390262,5470065
83,208.0,1085,3390077,940067,810069
84,58.0,885,3390161,2140069
85,245.0,1240,3390077,940055,710067
86,58.0,900,3390161,2140071
87,187.0,905,3390008,170006,130069
88,134.0,870,3390071
89,225.0,1630,3390266,5530067
90,129.0,655,3390073
91,103.0,1100,3390160,2130072
92,246.0,1295,3390058,750075
93,94.0,1330,3390161,2140042,560077
94,107.0,695,3390077
95,57.0,210,3390078
96,128.0,745,3390077,940081
97,231.0,1220,3390077,940055,710078
98,153.0,730,3390073,900081
99,192.0,1685,3390161,2140042,560086
100,147.0,665,3390201,2840088,1050084
101,41.0,895,3390160,2130081
103,43.0,905,3390160,2130082
104,35.0,250,3390084
105,37.0,490,3390201,2840088
106,55.0,940,3390255,3650089
107,42.0,885,3390160,2130088
108,38.0,715,3390161,2140093
109,30.0,515,3390089
111,54.0,620,3390166,2250158,1620093
112,48.0,150,3390092,1130092
113,24.0,80,3390092
114,42.0,110,3390094
115,50.0,670,3390161,2140102
116,35.0,595,3390144,1890086
117,57.0,615,3390255,3650103
118,37.0,810,3390161,2140106
119,39.0,810,3390160,2130101
120,43.0,585,3390166,2250158,1620102
121,27.0,635,3390255,3650106
122,27.0,535,3390100
123,41.0,590,3390166,2250121
124,50.0,555,3390166,2250122
126,37.0,530,3390166,2250123
127,28.0,580,3390255,3650117
128,38.0,480,3390201,2840107
129,40.0,515,3390201,2840109
130,31.0,590,3390255,3650121
131,46.0,630,3390161,2140124
132,46.0,850,3390160,2130119
134,40.0,250,3390110
135,46.0,260,3390111
136,47.0,830,3390203,2860165,2520126
137,42.0,655,3390161,2140129
139,40.0,570,3390166,2250136
140,55.0,545,3390166,2250137
142,45.0,615,3390115
145,37.0,570,3390201,2840119
146,42.0,625,3390255,3650137
147,41.0,550,3390166,2250145
150,37.0,530,3390166,2250146
151,32.0,560,3390120
152,41.0,685,3390255,3650343,3530137
153,42.0,755,3390235,3350129
154,55.0,910,3390255,3650145
155,83.0,765,3390166,2250158,1620131
156,57.0,705,3390201,2840127
159,27.0,640,3390160,2130142
160,51.0,720,3390161,2140149
161,45.0,805,3390203,2860113
162,33.0,525,3390166,2250158
163,57.0,180,3390158,2070137
164,45.0,855,3390255,3650117,1270123
165,40.0,630,3390255,3650156
166,34.0,710,3390160,2130151
167,42.0,1020,3390255,3650158
169,95.0,960,3390255,3650181,1910140
171,56.0,655,3390151,2000138
172,45.0,590,3390255,3650160
174,44.0,790,3390203,2860119
175,35.0,545,3390134
176,46.0,640,3390201,2840236,3210143
177,49.0,770,3390160,2130159
178,49.0,890,3390221,3140146
179,40.0,615,3390166,2250177
180,37.0,680,3390166,2250178
181,50.0,975,3390160,2130142,1590127
183,41.0,795,3390255,3650174
184,43.0,820,3390160,2130167
186,45.0,515,3390201,2840149
187,50.0,570,3390166,2250185
189,23.0,495,3390144
190,216.0,1020,3390201,2840236,3210143,1760148
191,32.0,555,3390255,3650181
192,54.0,775,3390160,2130177
193,38.0,795,3390160,2130179
194,67.0,1280,3390203,2860132
196,45.0,1055,3390203,2860133
197,50.0,715,3390166,2250192
200,30.0,380,3390151
201,44.0,605,3390221,3140169
202,53.0,700,3390221,3140170
203,42.0,890,3390255,3650199
204,83.0,755,3390161,2140196
205,37.0,860,3390203,2860165,2520201
206,46.0,125,3390156
207,27.0,105,3390158
209,55.0,1125,3390203,2860165,2520204
210,44.0,1145,3390203,2860141
