from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_HR,json
11,10, ,car,900,USD,775.73,144.5,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_code"": ""YE"", ""dest_zone"": ""Asia/Aden"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 520096.471, ""org_cat"": ""node"", ""org_name"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""dest_cat"": ""node"", ""dest_name"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""price_unit"": ""USD"", ""min_price_unit"": 900, ""max_price_unit"": 1309.44}}, ""dist_trip"": 6557}"
11,12,1,flight,90,USD,77.57,8.9,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_code"": ""MM"", ""dest_zone"": ""Asia/Rangoon"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""NYT"", ""dest_name"": ""Nay Pyi Taw"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_town"": ""Naypyitaw"", ""dest_country"": ""Myanmar"", ""dest_zone"": ""AS"", ""duration"": 32100, ""price_unit"": ""USD"", ""min_price_unit"": 90, ""max_price_unit"": 225.8}}, ""dist_trip"": 1286}"
11,12, ,car,130,USD,112.05,23.0,"{""option_id"": 3, ""option"": ""Drive"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_code"": ""MM"", ""dest_zone"": ""Asia/Rangoon"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 82695.83, ""org_cat"": ""node"", ""org_name"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""dest_cat"": ""node"", ""dest_name"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""price_unit"": ""USD"", ""min_price_unit"": 130, ""max_price_unit"": 196.74}}, ""dist_trip"": 1286}"
11,13,1,flight,350,USD,301.67,12.7,"{""option_id"": 0, ""option"": ""Fly-Phnom-Penh-to-Muscat"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_code"": ""OM"", ""dest_zone"": ""Asia/Muscat"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""MCT"", ""dest_name"": ""Muscat"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""dest_country"": ""Oman"", ""dest_zone"": ""AS"", ""duration"": 45600, ""price_unit"": ""USD"", ""min_price_unit"": 350, ""max_price_unit"": 1146.97}}, ""dist_trip"": 5094}"
11,13, ,car,850,USD,732.63,135.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_code"": ""OM"", ""dest_zone"": ""Asia/Muscat"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 486398.288, ""org_cat"": ""node"", ""org_name"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""dest_cat"": ""node"", ""dest_name"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""price_unit"": ""USD"", ""min_price_unit"": 850, ""max_price_unit"": 1244.45}}, ""dist_trip"": 5094}"
11,15,1,flight,200,USD,172.38,8.8,"{""option_id"": 0, ""option"": ""Fly-from-Phnom-Penh"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Male Airport (MLE)"", ""dest_lat"": 4.18991, ""dest_lng"": 73.52717, ""dest_code"": ""MV"", ""dest_zone"": ""Indian/Maldives"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""MLE"", ""dest_name"": ""Male"", ""dest_lat"": 4.18991, ""dest_lng"": 73.52717, ""dest_town"": ""Maale"", ""dest_country"": ""Maldives"", ""dest_zone"": ""AS"", ""duration"": 31500, ""price_unit"": ""USD"", ""min_price_unit"": 200, ""max_price_unit"": 542.41}}, ""dist_trip"": 3545}"
11,16,1,flight,700,CNY,93.75,6.8,"{""option_id"": 0, ""option"": ""Fly-Phnom-Penh-to-Lhasa"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Lhasa Airport (LXA)"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_code"": ""CN"", ""dest_zone"": ""Asia/Chongqing"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""LXA"", ""dest_name"": ""Lhasa"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_town"": ""Tibet Autonomous Region"", ""dest_country"": ""China"", ""dest_zone"": ""AS"", ""duration"": 24600, ""price_unit"": ""CNY"", ""min_price_unit"": 700, ""max_price_unit"": 3711.12}}, ""dist_trip"": 2439}"
11,16, ,car,2000,CNY,267.87,50.9,"{""option_id"": 4, ""option"": ""Drive"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Lhasa Airport (LXA)"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_code"": ""CN"", ""dest_zone"": ""Asia/Chongqing"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 183317.003, ""org_cat"": ""node"", ""org_name"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""dest_cat"": ""node"", ""dest_name"": ""Lhasa Airport (LXA)"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""price_unit"": ""CNY"", ""min_price_unit"": 2000, ""max_price_unit"": 3007.85}}, ""dist_trip"": 2439}"
11,17,1,flight,360,USD,310.29,10.3,"{""option_id"": 0, ""option"": ""Fly-Phnom-Penh-to-Kuwait"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_code"": ""KW"", ""dest_zone"": ""Asia/Kuwait"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""KWI"", ""dest_name"": ""Kuwait"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at al Farw\u0101n\u012byah"", ""dest_country"": ""Kuwait"", ""dest_zone"": ""AS"", ""duration"": 37200, ""price_unit"": ""USD"", ""min_price_unit"": 360, ""max_price_unit"": 1246.47}}, ""dist_trip"": 6188}"
11,17, ,car,700,USD,603.34,118.1,"{""option_id"": 5, ""option"": ""Drive"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_code"": ""KW"", ""dest_zone"": ""Asia/Kuwait"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 425151.594, ""org_cat"": ""node"", ""org_name"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""dest_cat"": ""node"", ""dest_name"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""price_unit"": ""USD"", ""min_price_unit"": 700, ""max_price_unit"": 1054.97}}, ""dist_trip"": 6188}"
11,18,1,flight,420,USD,362.01,10.6,"{""option_id"": 0, ""option"": ""Fly-Phnom-Penh-to-Kathmandu"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_code"": ""NP"", ""dest_zone"": ""Asia/Kathmandu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""KTM"", ""dest_name"": ""Kathmandu"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_town"": ""Province 3"", ""dest_country"": ""Nepal"", ""dest_zone"": ""AS"", ""duration"": 38100, ""price_unit"": ""USD"", ""min_price_unit"": 420, ""max_price_unit"": 512.19}}, ""dist_trip"": 2708}"
11,18, ,car,320,USD,275.81,54.3,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_code"": ""NP"", ""dest_zone"": ""Asia/Kathmandu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 195484.567, ""org_cat"": ""node"", ""org_name"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""dest_cat"": ""node"", ""dest_name"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 468.8}}, ""dist_trip"": 2708}"
11,19,1,flight,190,USD,163.76,15.2,"{""option_id"": 0, ""option"": ""Fly-Phnom-Penh-to-Kabul"", ""org"": ""Phnom Penh Airport (PNH)"", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_code"": ""KH"", ""org_zone"": ""Asia/Phnom_Penh"", ""org_unknown"": 1, ""dest"": ""Kabul Airport (KBL)"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_code"": ""AF"", ""dest_zone"": ""Asia/Kabul"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""PNH"", ""org_name"": ""Phnom Penh"", ""unknown"": """", ""org_lat"": 11.55288, ""org_lng"": 104.8447, ""org_town"": ""Phnom Penh"", ""org_country"": ""Cambodia"", ""org_zone"": ""AS"", ""dest_code"": ""KBL"", ""dest_name"": ""Kabul"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_town"": ""Wil\u0101yat-e K\u0101bul"", ""dest_country"": ""Afghanistan"", ""dest_zone"": ""AS"", ""duration"": 54600, ""price_unit"": ""USD"", ""min_price_unit"": 190, ""max_price_unit"": 829.44}}, ""dist_trip"": 4414}"
12,9,1,flight,240,USD,206.86,17.2,"{""option_id"": 0, ""option"": ""Fly-from-Nay-Pyi-Taw"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Tashkent Airport (TAS)"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_code"": ""UZ"", ""dest_zone"": ""Asia/Tashkent"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""TAS"", ""dest_name"": ""Tashkent"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_town"": ""Toshkent Shahri"", ""dest_country"": ""Uzbekistan"", ""dest_zone"": ""AS"", ""duration"": 62100, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 1055.17}}, ""dist_trip"": 3501}"
12,9, ,car,0,,0,73.3,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Tashkent Airport (TAS)"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_code"": ""UZ"", ""dest_zone"": ""Asia/Tashkent"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 263817.931, ""org_cat"": ""node"", ""org_name"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""dest_cat"": ""node"", ""dest_name"": ""Tashkent Airport (TAS)"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""price_unit"": """", ""min_price_unit"": 0, ""max_price_unit"": 0}}, ""dist_trip"": 3501}"
12,10,1,flight,200,USD,172.38,37.9,"{""option_id"": 0, ""option"": ""Fly-Nay-Pyi-Taw-to-Sanaa"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_code"": ""YE"", ""dest_zone"": ""Asia/Aden"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""SAH"", ""dest_name"": ""Sanaa"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_town"": ""Amanat Alasimah"", ""dest_country"": ""Yemen"", ""dest_zone"": ""AS"", ""duration"": 136500, ""price_unit"": ""USD"", ""min_price_unit"": 200, ""max_price_unit"": 821.68}}, ""dist_trip"": 5517}"
12,10, ,car,0,,0,122.2,"{""option_id"": 3, ""option"": ""Drive"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_code"": ""YE"", ""dest_zone"": ""Asia/Aden"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 439791.737, ""org_cat"": ""node"", ""org_name"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""dest_cat"": ""node"", ""dest_name"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""price_unit"": """", ""min_price_unit"": 0, ""max_price_unit"": 0}}, ""dist_trip"": 5517}"
12,11,1,flight,95,USD,81.88,12.7,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_code"": ""KH"", ""dest_zone"": ""Asia/Phnom_Penh"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""PNH"", ""dest_name"": ""Phnom Penh"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_town"": ""Phnom Penh"", ""dest_country"": ""Cambodia"", ""dest_zone"": ""AS"", ""duration"": 45600, ""price_unit"": ""USD"", ""min_price_unit"": 95, ""max_price_unit"": 234.32}}, ""dist_trip"": 1286}"
12,11, ,car,130,USD,112.05,23.0,"{""option_id"": 3, ""option"": ""Drive"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_code"": ""KH"", ""dest_zone"": ""Asia/Phnom_Penh"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 82705.226, ""org_cat"": ""node"", ""org_name"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""dest_cat"": ""node"", ""dest_name"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""price_unit"": ""USD"", ""min_price_unit"": 130, ""max_price_unit"": 196.57}}, ""dist_trip"": 1286}"
12,13,1,flight,330,USD,284.43,17.8,"{""option_id"": 0, ""option"": ""Fly-from-Nay-Pyi-Taw"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_code"": ""OM"", ""dest_zone"": ""Asia/Muscat"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""MCT"", ""dest_name"": ""Muscat"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""dest_country"": ""Oman"", ""dest_zone"": ""AS"", ""duration"": 64200, ""price_unit"": ""USD"", ""min_price_unit"": 330, ""max_price_unit"": 1423.29}}, ""dist_trip"": 3939}"
12,13, ,car,400,USD,344.77,112.8,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_code"": ""OM"", ""dest_zone"": ""Asia/Muscat"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 406093.554, ""org_cat"": ""node"", ""org_name"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""dest_cat"": ""node"", ""dest_name"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""price_unit"": ""USD"", ""min_price_unit"": 400, ""max_price_unit"": 589.02}}, ""dist_trip"": 3939}"
12,15,1,flight,180,USD,155.15,17.7,"{""option_id"": 0, ""option"": ""Fly-from-Nay-Pyi-Taw"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Male Airport (MLE)"", ""dest_lat"": 4.18991, ""dest_lng"": 73.52717, ""dest_code"": ""MV"", ""dest_zone"": ""Indian/Maldives"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""MLE"", ""dest_name"": ""Male"", ""dest_lat"": 4.18991, ""dest_lng"": 73.52717, ""dest_town"": ""Maale"", ""dest_country"": ""Maldives"", ""dest_zone"": ""AS"", ""duration"": 63600, ""price_unit"": ""USD"", ""min_price_unit"": 180, ""max_price_unit"": 507.77}}, ""dist_trip"": 2995}"
12,16,1,flight,2700,CNY,361.62,21.1,"{""option_id"": 0, ""option"": ""Fly-from-Nay-Pyi-Taw"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Lhasa Airport (LXA)"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_code"": ""CN"", ""dest_zone"": ""Asia/Chongqing"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""LXA"", ""dest_name"": ""Lhasa"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_town"": ""Tibet Autonomous Region"", ""dest_country"": ""China"", ""dest_zone"": ""AS"", ""duration"": 75900, ""price_unit"": ""CNY"", ""min_price_unit"": 2700, ""max_price_unit"": 6782.64}}, ""dist_trip"": 1198}"
12,17,1,flight,330,USD,284.43,14.9,"{""option_id"": 0, ""option"": ""Fly-from-Nay-Pyi-Taw"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_code"": ""KW"", ""dest_zone"": ""Asia/Kuwait"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""KWI"", ""dest_name"": ""Kuwait"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at al Farw\u0101n\u012byah"", ""dest_country"": ""Kuwait"", ""dest_zone"": ""AS"", ""duration"": 53700, ""price_unit"": ""USD"", ""min_price_unit"": 330, ""max_price_unit"": 1114.31}}, ""dist_trip"": 4971}"
