from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_minutes
111,178, ,car,3100,NOK,307.3,1392.5
111,179,1,flight,35,EUR,35.0,185.0
111,179, ,car,320,EUR,320.0,1366.9
111,180,1,flight,55,EUR,55.0,250.0
111,181,1,flight,90,EUR,90.0,100.0
111,181, ,car,150,EUR,150.0,612.4
111,183,1,flight,35,USD,31.35,225.0
111,184,1,flight,30,GBP,35.94,90.0
111,184,1,flight,30,GBP,35.94,90.0
111,185, ,car,370,EUR,370.0,1839.7
111,186,1,flight,70,EUR,70.0,290.0
111,186, ,car,290,EUR,290.0,1255.9
111,187,1,flight,110,EUR,110.0,120.0
111,187, ,car,190,EUR,190.0,819.1
111,189,1,flight,31000,INR,367.75,750.0
111,190,1,flight,6,EUR,6.0,50.0
111,190, ,car,26,EUR,26.0,138.9
111,191,1,flight,170,PLN,36.52,100.0
111,191, ,car,750,PLN,161.1,683.7
111,192,1,flight,29,CHF,28.1,85.0
111,192, ,car,130,CHF,125.97,535.6
111,193,1,flight,450,SEK,41.92,85.0
111,193, ,car,1800,SEK,167.69,704.3
111,193,1,flight,450,SEK,41.92,85.0
111,193, ,car,1800,SEK,167.69,704.3
111,194,1,flight,65,GBP,77.88,60.0
111,196,1,flight,30,EUR,30.0,60.0
111,196, ,car,65,EUR,65.0,273.1
111,196,1,flight,40000,RUB,417.9,825.0
111,196,1,flight,30,EUR,30.0,60.0
111,196, ,car,65,EUR,65.0,273.1
111,196,1,flight,40000,RUB,417.9,825.0
111,197,1,flight,70,EUR,70.0,55.0
111,197, ,car,50,EUR,50.0,229.3
111,200,1,flight,80,EUR,80.0,210.0
111,201,1,flight,45,EUR,45.0,140.0
111,201, ,car,370,EUR,370.0,1839.7
111,202,1,flight,55,EUR,55.0,95.0
111,202, ,car,120,EUR,120.0,514.1
111,203,1,flight,50,GBP,59.91,100.0
111,204, ,car,80000,HUF,217.02,875.3
111,205,1,flight,50,EUR,50.0,155.0
111,206,1,flight,1000,TRY,62.3,210.0
111,206, ,car,6500,TRY,404.92,1750.2
112,100,1,flight,470,USD,421.03,1555.0
112,101,1,flight,140,GBP,167.74,465.0
112,103,1,flight,85,EUR,85.0,510.0
112,103, ,car,150,EUR,150.0,857.0
112,104,1,flight,85,EUR,85.0,325.0
112,104, ,car,260,EUR,260.0,1334.7
112,105,1,flight,100,EUR,100.0,550.0
112,105, ,car,490,EUR,490.0,2578.5
112,106,1,flight,150,EUR,150.0,735.0
112,106, ,car,500,EUR,500.0,2723.0
112,107,1,flight,650,DKK,87.36,350.0
112,107, ,car,3600,DKK,483.84,2235.9
112,108,1,flight,550,DKK,73.92,460.0
112,108, ,car,3500,DKK,470.4,2195.9
112,109,1,flight,120,EUR,120.0,485.0
112,109, ,car,380,EUR,380.0,1783.9
112,111,1,flight,70,EUR,70.0,410.0
112,111, ,car,470,EUR,470.0,2111.7
112,113,1,flight,370,TRY,23.05,70.0
112,113, ,car,2000,TRY,124.59,489.8
112,113, ,car,950,TRY,59.18,489.8
112,114, ,car,800,TRY,49.84,126.5
112,114, ,car,310,TRY,19.31,126.5
112,114, ,towncar,450,TRY,28.03,126.5
112,114, ,towncar,450,TRY,28.03,126.5
112,115, ,car,350,CHF,339.15,1824.2
112,116,1,flight,120,EUR,120.0,455.0
112,116, ,car,400,EUR,400.0,2068.5
112,116,1,flight,18,EUR,18.0,475.0
112,116, ,car,400,EUR,400.0,2068.4
112,116,1,flight,120,EUR,120.0,455.0
112,116, ,car,400,EUR,400.0,2068.5
112,116,1,flight,18,EUR,18.0,475.0
112,116, ,car,400,EUR,400.0,2068.4
112,117, ,car,150,USD,134.37,890.3
112,118, ,car,270,USD,241.87,1367.2
112,119,1,flight,45,GBP,53.92,545.0
112,119,1,flight,70,GBP,83.87,595.0
112,119,1,flight,45,GBP,53.92,545.0
112,119,1,flight,70,GBP,83.87,595.0
112,120,1,flight,120,GBP,143.78,450.0
112,121,1,flight,14000,PHP,243.69,1285.0
112,123,1,flight,6000,HUF,16.28,455.0
112,123, ,car,90000,HUF,244.15,1384.8
112,124,1,flight,65,EUR,65.0,375.0
112,124, ,car,350,EUR,350.0,1847.7
112,126,1,flight,120,EUR,120.0,545.0
112,126, ,car,490,EUR,490.0,2480.3
112,127,1,flight,1300,DKK,174.72,250.0
112,127, ,car,3400,DKK,456.96,2147.5
112,128,1,flight,80,EUR,80.0,430.0
112,128, ,car,430,EUR,430.0,2298.5
112,129,1,flight,140,EUR,140.0,450.0
112,129, ,car,470,EUR,470.0,2468.0
112,130,1,flight,65,EUR,65.0,500.0
112,130, ,car,360,EUR,360.0,1681.5
112,131,1,flight,1300,NOK,128.87,270.0
112,131, ,car,7000,NOK,693.91,3033.9
112,132,1,flight,1600,NOK,158.61,420.0
112,132, ,car,8500,NOK,842.6,3569.2
112,134,1,flight,60,USD,53.75,240.0
112,134, ,car,190,USD,170.21,1164.1
112,135,1,flight,8500,RSD,-1,380.0
112,135, ,car,24000,RSD,-1,1192.8
112,135, ,car,19000,RUB,198.5,1205.5
112,135,1,flight,8500,RSD,-1,380.0
112,135, ,car,24000,RSD,-1,1192.8
112,135, ,car,19000,RUB,198.5,1205.5
112,136, ,car,270,EUR,270.0,1498.9
112,137,1,flight,80,EUR,80.0,555.0
112,137, ,car,450,EUR,450.0,2318.7
112,139, ,car,7000,CZK,279.0,1561.5
112,140,1,flight,70,EUR,70.0,455.0
112,140, ,car,370,EUR,370.0,1936.1
112,141, ,car,34000,RUB,355.21,1958.5
112,145,1,flight,75,EUR,75.0,340.0
112,145, ,car,380,EUR,380.0,1954.3
112,146,1,flight,110,EUR,110.0,475.0
112,147,1,flight,950,DKK,127.68,225.0
112,147, ,car,3600,DKK,483.84,2245.5
112,147, ,car,3600,DKK,483.84,2234.5
112,147,1,flight,950,DKK,127.68,225.0
112,147, ,car,3600,DKK,483.84,2245.5
112,147, ,car,3600,DKK,483.84,2234.5
112,150,1,flight,100,EUR,100.0,660.0
112,151,1,flight,26,EUR,26.0,620.0
112,152,1,flight,110,EUR,110.0,550.0
112,153,1,flight,70,USD,62.71,485.0
112,153, ,car,240,USD,215.0,1496.5
112,154,1,flight,190,EUR,190.0,575.0
112,154, ,car,400,EUR,400.0,2099.0
112,155, ,car,370,EUR,370.0,1946.2
112,156,1,flight,130,EUR,130.0,755.0
112,156, ,car,460,EUR,460.0,2288.8
112,159, ,car,380,EUR,380.0,1970.6
112,160, ,car,330,EUR,330.0,1765.5
112,161,1,flight,75,EUR,75.0,405.0
112,161, ,car,380,EUR,380.0,1986.9
112,161, ,car,390,EUR,390.0,2028.1
112,161, ,car,37000,RUB,386.55,1998.8
112,161,1,flight,75,EUR,75.0,405.0
112,161, ,car,380,EUR,380.0,1986.9
112,161, ,car,390,EUR,390.0,2028.1
112,161, ,car,37000,RUB,386.55,1998.8
112,161,1,flight,75,EUR,75.0,405.0
112,161, ,car,380,EUR,380.0,1986.9
112,161, ,car,390,EUR,390.0,2028.1
112,161, ,car,37000,RUB,386.55,1998.8
112,162,1,flight,160,EUR,160.0,475.0
112,163,1,flight,750,TRY,46.72,195.0
112,163, ,car,750,TRY,46.72,327.1
112,164,1,flight,650,HRK,86.07,450.0
112,164, ,car,1800,HRK,238.35,1540.5
112,166,1,flight,120,GBP,143.78,470.0
112,169, ,car,3400,DKK,456.96,2144.3
112,171,1,flight,270,ILS,68.39,635.0
112,172,1,flight,75,EUR,75.0,445.0
112,172, ,car,460,EUR,460.0,2053.3
112,174,1,flight,75,EUR,75.0,350.0
112,174, ,car,360,EUR,360.0,1872.6
112,174, ,car,370,EUR,370.0,1935.4
112,174,1,flight,75,EUR,75.0,350.0
112,174, ,car,360,EUR,360.0,1872.6
112,174, ,car,370,EUR,370.0,1935.4
112,175, ,car,340,EUR,340.0,1812.7
112,176,1,flight,55,EUR,55.0,700.0
112,177,1,flight,35,EUR,35.0,520.0
112,177, ,car,370,EUR,370.0,1738.0
112,178,1,flight,1200,NOK,118.96,365.0
112,178, ,car,7000,NOK,693.91,3129.8
112,179,1,flight,35,EUR,35.0,615.0
112,179, ,car,600,EUR,600.0,2963.0
112,180,1,flight,40,EUR,40.0,745.0
112,181,1,flight,80,EUR,80.0,490.0
112,181, ,car,270,EUR,270.0,1497.6
112,183,1,flight,90,USD,80.62,715.0
112,184,1,flight,75,GBP,89.86,645.0
112,184,1,flight,75,GBP,89.86,645.0
112,185, ,car,550,EUR,550.0,3095.3
112,186,1,flight,140,EUR,140.0,705.0
112,186, ,car,500,EUR,500.0,2775.6
112,187, ,car,420,EUR,420.0,2236.2
112,189,1,flight,19000,INR,225.4,765.0
112,190, ,car,470,EUR,470.0,2082.5
112,191,1,flight,450,PLN,96.66,495.0
112,191, ,car,1700,PLN,365.17,1993.2
112,192,1,flight,75,CHF,72.67,505.0
112,192, ,car,370,CHF,358.53,1943.2
112,193,1,flight,1200,SEK,111.8,490.0
112,193, ,car,5500,SEK,512.4,2441.6
112,193,1,flight,1200,SEK,111.8,490.0
112,193, ,car,5500,SEK,512.4,2441.6
112,196,1,flight,75,EUR,75.0,415.0
112,196, ,car,390,EUR,390.0,2007.2
112,196,1,flight,75,EUR,75.0,415.0
112,196, ,car,390,EUR,390.0,2007.2
112,197,1,flight,80,EUR,80.0,485.0
112,197, ,car,370,EUR,370.0,1929.9
112,200,1,flight,30,EUR,30.0,445.0
112,201,1,flight,130,EUR,130.0,240.0
112,201, ,car,550,EUR,550.0,3095.3
112,202,1,flight,110,EUR,110.0,530.0
112,202, ,car,310,EUR,310.0,1742.6
112,203,1,flight,90,GBP,107.83,730.0
112,204, ,car,90000,HUF,244.15,1489.5
112,205,1,flight,50,EUR,50.0,540.0
112,206,1,flight,550,TRY,34.26,215.0
112,206, ,car,1100,TRY,68.53,465.8
113,100,1,flight,500,USD,447.91,1250.0
113,101,1,flight,85,GBP,101.84,460.0
113,103, ,car,100,EUR,100.0,497.3
113,104,1,flight,65,EUR,65.0,215.0
113,104, ,car,210,EUR,210.0,975.0
113,105,1,flight,28,EUR,28.0,460.0
113,105, ,car,440,EUR,440.0,2218.9
113,106,1,flight,170,EUR,170.0,605.0
113,106, ,car,470,EUR,470.0,2363.3
113,107,1,flight,700,DKK,94.08,445.0
113,107, ,car,3200,DKK,430.08,1876.3
113,108,1,flight,650,DKK,87.36,415.0
113,108, ,car,3100,DKK,416.64,1836.3
113,109,1,flight,130,EUR,130.0,370.0
113,109, ,car,330,EUR,330.0,1424.2
113,111,1,flight,80,EUR,80.0,240.0
113,111, ,car,420,EUR,420.0,1752.0
113,112,1,flight,500,TRY,31.15,65.0
113,112, ,car,2000,TRY,124.59,487.1
113,112, ,car,950,TRY,59.18,487.1
113,114,1,flight,360,TRY,22.43,65.0
113,114, ,car,1000,TRY,62.3,441.3
113,115,1,flight,90,CHF,87.21,605.0
113,115, ,car,300,CHF,290.7,1464.6
113,116,1,flight,110,EUR,110.0,235.0
113,116, ,car,350,EUR,350.0,1708.8
113,116,1,flight,80,EUR,80.0,385.0
113,116, ,car,350,EUR,350.0,1708.7
113,116,1,flight,110,EUR,110.0,235.0
113,116, ,car,350,EUR,350.0,1708.8
113,116,1,flight,80,EUR,80.0,385.0
113,116, ,car,350,EUR,350.0,1708.7
113,117, ,car,100,USD,89.58,530.6
113,118, ,car,220,USD,197.08,1007.5
113,119,1,flight,55,GBP,65.9,500.0
113,119,1,flight,80,GBP,95.85,485.0
113,119,1,flight,55,GBP,65.9,500.0
113,119,1,flight,80,GBP,95.85,485.0
113,120,1,flight,65,GBP,77.88,375.0
113,121,1,flight,16000,PHP,278.5,980.0
113,122,1,flight,50,GBP,59.91,420.0
113,123,1,flight,26000,HUF,70.53,230.0
113,123, ,car,70000,HUF,189.89,1025.2
113,124,1,flight,70,EUR,70.0,190.0
113,124, ,car,300,EUR,300.0,1488.0
113,126,1,flight,130,EUR,130.0,480.0
113,126, ,car,450,EUR,450.0,2120.6
113,127,1,flight,850,DKK,114.24,350.0
113,127, ,car,3000,DKK,403.2,1787.8
113,128,1,flight,75,EUR,75.0,350.0
113,128, ,car,390,EUR,390.0,1938.9
113,129,1,flight,150,EUR,150.0,375.0
113,129, ,car,420,EUR,420.0,2108.3
113,130,1,flight,70,EUR,70.0,305.0
113,130, ,car,310,EUR,310.0,1321.9
113,131,1,flight,1500,NOK,148.69,410.0
113,131, ,car,6500,NOK,644.34,2674.2
113,132,1,flight,1000,NOK,99.13,480.0
113,132, ,car,7500,NOK,743.47,3209.5
113,134,1,flight,65,USD,58.23,205.0
113,134, ,car,140,USD,125.41,804.4
113,135,1,flight,8000,RSD,-1,120.0
113,135, ,car,19000,RSD,-1,833.2
113,135, ,car,15000,RUB,156.71,845.9
113,135,1,flight,8000,RSD,-1,120.0
113,135, ,car,19000,RSD,-1,833.2
113,135, ,car,15000,RUB,156.71,845.9
113,136,1,flight,18,EUR,18.0,345.0
113,136, ,car,220,EUR,220.0,1139.2
113,137,1,flight,150,EUR,150.0,425.0
113,137, ,car,400,EUR,400.0,1959.0
113,139,1,flight,4500,CZK,179.35,310.0
113,139, ,car,6000,CZK,239.14,1201.9
113,140,1,flight,80,EUR,80.0,205.0
113,140, ,car,320,EUR,320.0,1576.5
113,141, ,car,30000,RUB,313.42,1598.8
113,142,1,flight,110,GBP,131.79,490.0
113,145,1,flight,75,EUR,75.0,220.0
113,145, ,car,330,EUR,330.0,1594.6
113,146,1,flight,24,EUR,24.0,395.0
113,147,1,flight,600,DKK,80.64,215.0
113,147, ,car,3200,DKK,430.08,1885.8
113,147, ,car,3200,DKK,430.08,1874.9
113,147,1,flight,600,DKK,80.64,215.0
113,147, ,car,3200,DKK,430.08,1885.8
113,147, ,car,3200,DKK,430.08,1874.9
113,150,1,flight,110,EUR,110.0,410.0
113,151,1,flight,110,EUR,110.0,420.0
113,152,1,flight,120,EUR,120.0,335.0
113,153,1,flight,130,USD,116.46,275.0
113,153, ,car,190,USD,170.21,1136.9
113,154,1,flight,120,EUR,120.0,455.0
113,154, ,car,360,EUR,360.0,1739.3
113,155, ,car,330,EUR,330.0,1586.6
113,156,1,flight,140,EUR,140.0,565.0
113,156, ,car,410,EUR,410.0,1929.1
113,158,1,flight,30,GBP,35.94,545.0
113,159,1,flight,28,EUR,28.0,465.0
113,159, ,car,340,EUR,340.0,1611.0
113,160,1,flight,100,EUR,100.0,355.0
113,160, ,car,280,EUR,280.0,1405.8
113,161,1,flight,55,EUR,55.0,225.0
113,161, ,car,340,EUR,340.0,1627.2
113,161, ,car,350,EUR,350.0,1668.4
113,161, ,car,32000,RUB,334.32,1639.2
113,161,1,flight,55,EUR,55.0,225.0
113,161, ,car,340,EUR,340.0,1627.2
113,161, ,car,350,EUR,350.0,1668.4
113,161, ,car,32000,RUB,334.32,1639.2
113,161,1,flight,55,EUR,55.0,225.0
113,161, ,car,340,EUR,340.0,1627.2
113,161, ,car,350,EUR,350.0,1668.4
113,161, ,car,32000,RUB,334.32,1639.2
113,162,1,flight,170,EUR,170.0,400.0
113,163,1,flight,500,TRY,31.15,75.0
113,163, ,car,1200,TRY,74.75,545.7
113,164,1,flight,1000,HRK,132.42,275.0
113,164, ,car,1500,HRK,198.62,1180.9
113,165,1,flight,80,GBP,95.85,410.0
113,166,1,flight,130,GBP,155.76,395.0
113,169, ,car,3000,DKK,403.2,1784.7
113,171,1,flight,300,ILS,75.98,585.0
113,172,1,flight,80,EUR,80.0,345.0
113,172, ,car,410,EUR,410.0,1693.7
113,174,1,flight,80,EUR,80.0,215.0
113,174, ,car,310,EUR,310.0,1512.9
113,174,1,flight,30,EUR,30.0,470.0
113,174, ,car,320,EUR,320.0,1575.7
113,174,1,flight,80,EUR,80.0,215.0
113,174, ,car,310,EUR,310.0,1512.9
113,174,1,flight,30,EUR,30.0,470.0
113,174, ,car,320,EUR,320.0,1575.7
113,175,1,flight,120,EUR,120.0,420.0
113,175, ,car,290,EUR,290.0,1453.1
113,176,1,flight,95,EUR,95.0,535.0
113,177,1,flight,95,EUR,95.0,365.0
113,177, ,car,320,EUR,320.0,1378.3
113,178,1,flight,1300,NOK,128.87,540.0
113,178, ,car,6500,NOK,644.34,2770.1
113,179,1,flight,40,EUR,40.0,450.0
113,179, ,car,550,EUR,550.0,2603.4
113,180,1,flight,170,EUR,170.0,515.0
113,181,1,flight,85,EUR,85.0,375.0
113,181, ,car,220,EUR,220.0,1137.9
113,183,1,flight,95,USD,85.1,555.0
113,184,1,flight,55,GBP,65.9,395.0
113,184,1,flight,55,GBP,65.9,395.0
113,185, ,car,500,EUR,500.0,2735.7
113,186,1,flight,150,EUR,150.0,600.0
113,186, ,car,480,EUR,480.0,2415.9
113,187,1,flight,190,EUR,190.0,490.0
113,187, ,car,370,EUR,370.0,1876.5
113,189,1,flight,21000,INR,249.12,590.0
113,190, ,car,420,EUR,420.0,1722.9
113,191,1,flight,400,PLN,85.92,360.0
113,191, ,car,1500,PLN,322.21,1633.5
113,192,1,flight,85,CHF,82.36,210.0
113,192, ,car,320,CHF,310.08,1583.6
113,193,1,flight,1100,SEK,102.48,335.0
113,193, ,car,5000,SEK,465.82,2082.0
113,193,1,flight,1100,SEK,102.48,335.0
113,193, ,car,5000,SEK,465.82,2082.0
113,194,1,flight,80,GBP,95.85,550.0
113,196,1,flight,120,EUR,120.0,210.0
113,196, ,car,340,EUR,340.0,1647.5
113,196,1,flight,120,EUR,120.0,210.0
113,196, ,car,340,EUR,340.0,1647.5
113,197,1,flight,85,EUR,85.0,215.0
113,197, ,car,320,EUR,320.0,1570.3
113,200,1,flight,45,EUR,45.0,345.0
113,201,1,flight,90,EUR,90.0,365.0
113,201, ,car,500,EUR,500.0,2735.7
113,202,1,flight,120,EUR,120.0,460.0
113,202, ,car,270,EUR,270.0,1383.0
113,203,1,flight,95,GBP,113.82,580.0
113,204, ,car,75000,HUF,203.46,1129.8
113,205,1,flight,110,EUR,110.0,440.0
113,206,1,flight,300,TRY,18.69,75.0
113,206, ,car,1500,TRY,93.44,481.7
114,100,1,flight,500,USD,447.91,1105.0
114,101,1,flight,20,GBP,23.96,445.0
114,103, ,car,130,EUR,130.0,744.4
114,104,1,flight,65,EUR,65.0,225.0
114,104, ,car,240,EUR,240.0,1222.1
114,105,1,flight,120,EUR,120.0,445.0
114,105, ,car,470,EUR,470.0,2466.0
114,106,1,flight,130,EUR,130.0,680.0
114,106, ,car,500,EUR,500.0,2610.4
114,107,1,flight,950,DKK,127.68,250.0
114,107, ,car,3400,DKK,456.96,2123.4
114,108,1,flight,750,DKK,100.8,410.0
114,108, ,car,3300,DKK,443.52,2083.4
114,109,1,flight,130,EUR,130.0,355.0
114,109, ,car,360,EUR,360.0,1671.3
114,111,1,flight,55,EUR,55.0,250.0
114,111, ,car,450,EUR,450.0,1999.1
114,112, ,car,800,TRY,49.84,124.4
114,112, ,car,300,TRY,18.69,124.4
114,112, ,towncar,250,TRY,15.57,124.4
114,112, ,towncar,250,TRY,15.57,124.4
114,113,1,flight,360,TRY,22.43,65.0
114,113, ,car,900,TRY,56.07,445.3
114,115,1,flight,90,CHF,87.21,545.0
114,115, ,car,330,CHF,319.77,1711.7
114,116,1,flight,90,EUR,90.0,230.0
114,116, ,car,380,EUR,380.0,1955.9
114,116,1,flight,25,EUR,25.0,345.0
114,116, ,car,380,EUR,380.0,1955.8
114,116,1,flight,90,EUR,90.0,230.0
114,116, ,car,380,EUR,380.0,1955.9
114,116,1,flight,25,EUR,25.0,345.0
114,116, ,car,380,EUR,380.0,1955.8
114,117, ,car,130,USD,116.46,777.7
114,118, ,car,250,USD,223.95,1254.6
114,119,1,flight,50,GBP,59.91,300.0
114,119,1,flight,50,GBP,59.91,405.0
114,119,1,flight,50,GBP,59.91,300.0
114,119,1,flight,50,GBP,59.91,405.0
114,120,1,flight,50,GBP,59.91,275.0
114,121,1,flight,15000,PHP,261.1,1020.0
114,122,1,flight,45,GBP,53.92,280.0
114,123,1,flight,25000,HUF,67.82,155.0
114,123, ,car,80000,HUF,217.02,1272.3
114,124,1,flight,60,EUR,60.0,200.0
114,124, ,car,330,EUR,330.0,1735.1
114,126,1,flight,130,EUR,130.0,400.0
114,126, ,car,480,EUR,480.0,2367.7
114,127,1,flight,850,DKK,114.24,240.0
114,127, ,car,3300,DKK,443.52,2034.9
114,128,1,flight,75,EUR,75.0,350.0
114,128, ,car,410,EUR,410.0,2186.0
114,129,1,flight,150,EUR,150.0,400.0
114,129, ,car,450,EUR,450.0,2355.4
114,130,1,flight,75,EUR,75.0,310.0
114,130, ,car,340,EUR,340.0,1568.9
114,131,1,flight,650,NOK,64.43,275.0
114,131, ,car,7000,NOK,693.91,2921.3
114,132,1,flight,850,NOK,84.26,510.0
114,132, ,car,8000,NOK,793.04,3456.6
114,134,1,flight,70,USD,62.71,115.0
114,134, ,car,170,USD,152.29,1051.5
114,135,1,flight,11000,RSD,-1,230.0
114,135, ,car,22000,RSD,-1,1080.3
114,135, ,car,18000,RUB,188.05,1093.0
114,135,1,flight,11000,RSD,-1,230.0
114,135, ,car,22000,RSD,-1,1080.3
114,135, ,car,18000,RUB,188.05,1093.0
114,136,1,flight,65,EUR,65.0,165.0
114,136, ,car,250,EUR,250.0,1386.3
114,137,1,flight,95,EUR,95.0,405.0
114,137, ,car,430,EUR,430.0,2206.1
