path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
3510001,351,8,1,240,950
3510002,351,9,1,295,585
3510003,351,10,1,101,1185
3510004,351,11,1,507,1010
3510005,351,12,1,443,2300
3510006,351,13,1,314,595
3510007,351,15,1,599,780
3510008,351,16,1,1633,1925
3510009,351,17,1,60,470
3510010,351,18,1,360,750
3510011,351,20,1,415,685
3510012,351,21,1,277,700
3510013,351,22,1,507,510
3510014,351,23,1,461,830
3510015,351,25,1,295,625
3510016,351,26,1,194,400
3510017,351,27,1,424,1160
3510018,351,28,1,249,550
3510019,351,29,1,212,615
3510020,351,30,1,433,645
3510021,351,31,1,60,395
3510022,351,32,1,258,530
3510023,351,33,1,148,445
3510024,351,34,1,249,520
3510025,351,35,1,88,630
3510026,351,36,1,415,1332
3510027,351,37,1,277,910
3510028,351,38,1,304,845
3510029,351,39,1,277,855
3510030,351,40,1,424,945
3510031,351,41,1,406,730
3510032,351,42,1,267,680
3510033,351,43,1,430,850
3510034,351,48,1,538,1120
3510035,351,49,1,466,1010
3510036,351,50,1,573,945
3510037,351,51,1,466,1055
3510038,351,53,1,850,1275
3510039,351,55,1,406,885
3510040,351,56,1,260,885
3510041,351,57,1,350,800
3510042,351,58,1,69,370
3510043,351,60,1,681,1125
3510044,351,61,1,531,1110
3510045,351,62,1,323,835
3510046,351,63,1,296,650
3510047,351,64,1,324,805
3510048,351,66,1,316,800
3510049,351,67,1,558,965
3510050,351,68,1,595,1155
3510051,351,70,1,708,1670
3510052,351,71,1,454,1210
3510053,351,72,1,609,1450
3510054,351,73,1,641,1460
3510055,351,75,1,277,1110
3510056,351,76,1,486,1065
3510057,351,77,1,433,940
3510058,351,78,1,184,390
3510059,351,79,1,486,1120
3510060,351,80,1,486,1125
3510061,351,81,1,507,975
3510062,351,82,1,572,1050
3510063,351,83,1,447,1115
3510064,351,85,1,646,860
3510065,351,87,1,443,955
3510066,351,88,1,585,980
3510067,351,89,1,573,915
3510068,351,90,1,502,955
3510069,351,91,1,305,715
3510070,351,92,1,640,970
3510071,351,93,1,305,715
3510072,351,94,1,469,975
3510073,351,95,1,231,525
3510074,351,96,1,334,895
3510075,351,98,1,418,825
3510076,351,99,1,408,875
3510077,351,101,1,56,310
3510078,351,103,1,85,485
3510079,351,104,1,45,180
3510080,351,105,2,11,150
3510081,351,105,3,13,115
3510082,351,106,1,75,200
3510083,351,106,2,35,440
3510084,351,106,8,25,317
3510085,351,107,1,35,385
3510086,351,108,1,34,315
3510087,351,109,1,75,525
3510088,351,111,1,55,160
3510089,351,112,1,137,445
3510090,351,113,1,128,360
3510091,351,114,1,103,395
3510092,351,116,1,30,140
3510093,351,117,1,65,500
3510094,351,117,2,125,3165
3510095,351,118,1,32,285
3510096,351,119,1,51,170
3510097,351,120,1,25,285
3510098,351,122,1,24,150
3510099,351,123,1,37,175
3510100,351,124,1,35,170
3510101,351,126,1,80,290
3510102,351,127,1,30,185
3510103,351,128,1,19,60
3510104,351,128,2,18,255
3510105,351,128,3,22,175
3510106,351,128,8,25,254
3510107,351,129,1,21,70
3510108,351,129,2,36,515
3510109,351,129,8,29,408
3510110,351,130,1,22,115
3510111,351,131,1,79,330
3510112,351,132,1,45,525
3510113,351,134,1,32,215
3510114,351,134,2,69,2720
3510115,351,135,1,78,160
3510116,351,136,1,35,495
3510117,351,137,1,30,85
3510118,351,137,2,74,885
3510119,351,139,1,100,430
3510120,351,140,1,45,135
3510121,351,140,2,250,5940
3510122,351,141,2,250,5835
3510123,351,142,1,85,345
3510124,351,145,1,30,150
3510125,351,145,2,220,4665
3510126,351,146,1,95,305
3510127,351,147,1,53,305
3510128,351,150,1,15,155
3510129,351,151,1,40,100
3510130,351,152,1,55,265
3510131,351,153,1,42,200
3510132,351,153,2,65,2636
3510133,351,154,1,150,385
3510134,351,154,8,16,660
3510135,351,159,2,230,4830
3510136,351,160,1,85,265
3510137,351,161,1,60,155
3510138,351,161,2,220,4725
3510139,351,162,1,28,175
3510140,351,163,1,130,435
3510141,351,164,1,70,265
3510142,351,166,1,34,185
3510143,351,171,1,81,410
3510144,351,172,1,30,145
3510145,351,174,1,75,150
3510146,351,174,2,200,4470
3510147,351,175,1,75,290
3510148,351,176,1,30,165
3510149,351,177,1,60,265
3510150,351,177,2,250,4290
3510151,351,178,1,112,485
3510152,351,180,1,40,155
3510153,351,181,1,110,290
3510154,351,183,1,28,290
3510155,351,184,1,29,280
3510156,351,186,1,30,185
3510157,351,186,2,40,570
3510158,351,186,8,25,354
3510159,351,187,2,23,405
3510160,351,187,3,29,233
3510161,351,187,8,26,313
3510162,351,189,1,55,335
3510163,351,189,2,35,1200
3510164,351,191,1,37,195
3510165,351,192,1,45,115
3510166,351,192,2,230,5685
3510167,351,192,8,17,760
3510168,351,193,1,41,310
3510169,351,194,1,124,300
3510170,351,196,1,35,175
3510171,351,197,1,110,280
3510172,351,200,1,40,335
3510173,351,201,1,55,345
3510174,351,202,1,75,285
3510175,351,203,1,62,300
3510176,351,205,1,6,45
3510177,351,205,10,37,315
3510178,351,206,1,108,355
3510179,351,207,1,130,230
3510180,351,209,1,80,410
3510181,351,210,1,45,130
3510182,351,212,1,42,345
3510183,351,213,1,32,325
3510184,351,214,1,38,190
3510185,351,215,1,70,415
3510186,351,218,1,35,710
3510187,351,219,1,120,400
3510188,351,222,1,30,300
3510189,351,224,1,30,350
3510190,351,225,1,21,150
3510191,351,227,1,40,160
3510192,351,228,1,35,175
3510193,351,230,1,30,300
3510194,351,231,1,55,355
3510195,351,233,1,30,165
3510196,351,235,1,25,95
3510197,351,236,1,75,335
3510198,351,236,2,55,1800
3510199,351,237,1,40,950
3510200,351,239,8,51,1085
3510201,351,240,1,40,105
3510202,351,240,2,44,815
3510203,351,240,8,6,667
3510204,351,242,1,44,415
3510205,351,243,1,24,165
3510206,351,246,1,35,275
3510207,351,247,1,65,145
3510208,351,247,2,280,6330
3510209,351,248,1,17,55
3510210,351,248,2,24,255
3510211,351,248,3,24,110
3510212,351,248,8,16,254
3510213,351,249,1,16,70
3510214,351,249,2,50,560
3510215,351,249,8,34,435
3510216,351,251,2,15,315
3510217,351,251,3,18,218
3510218,351,251,8,13,174
3510219,351,252,1,20,115
