path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
1500001,150,8,1,360,605
1500002,150,9,1,461,710
1500003,150,10,1,83,1470
1500004,150,11,1,553,1030
1500005,150,12,1,507,1905
1500006,150,13,1,314,580
1500007,150,15,1,738,760
1500008,150,16,1,2722,3825
1500009,150,17,1,231,555
1500010,150,18,1,443,890
1500011,150,20,1,507,610
1500012,150,21,1,553,730
1500013,150,22,1,443,545
1500014,150,23,1,461,835
1500015,150,25,1,295,740
1500016,150,26,1,203,550
1500017,150,27,1,461,1030
1500018,150,28,1,78,715
1500019,150,29,1,120,635
1500020,150,30,1,553,680
1500021,150,31,1,55,455
1500022,150,32,1,332,645
1500023,150,33,1,175,460
1500024,150,34,1,175,585
1500025,150,35,1,92,575
1500026,150,36,1,553,1195
1500027,150,37,1,415,860
1500028,150,38,1,360,740
1500029,150,39,1,553,805
1500030,150,40,1,415,820
1500031,150,41,1,378,730
1500032,150,42,1,249,610
1500033,150,43,1,538,805
1500034,150,48,1,645,1165
1500035,150,49,1,466,1115
1500036,150,50,1,681,1075
1500037,150,51,1,573,1140
1500038,150,53,1,911,1260
1500039,150,55,1,452,880
1500040,150,56,1,327,870
1500041,150,57,1,452,845
1500042,150,58,1,138,455
1500043,150,60,1,885,1030
1500044,150,61,1,612,1085
1500045,150,62,1,378,735
1500046,150,63,1,296,855
1500047,150,64,1,540,1025
1500048,150,66,1,418,790
1500049,150,67,1,613,980
1500050,150,68,1,595,980
1500051,150,70,1,826,1615
1500052,150,71,1,505,1175
1500053,150,72,1,705,1485
1500054,150,73,1,705,1500
1500055,150,75,1,576,1075
1500056,150,76,1,577,1100
1500057,150,77,1,424,885
1500058,150,78,1,277,520
1500059,150,79,1,607,1070
1500060,150,80,1,607,1145
1500061,150,81,1,461,855
1500062,150,82,1,653,825
1500063,150,83,1,558,1100
1500064,150,85,1,817,900
1500065,150,87,1,507,900
1500066,150,88,1,725,1025
1500067,150,89,1,681,980
1500068,150,90,1,613,1010
1500069,150,91,1,406,705
1500070,150,92,1,817,1045
1500071,150,93,1,361,675
1500072,150,94,1,547,890
1500073,150,95,1,203,580
1500074,150,96,1,488,915
1500075,150,97,1,817,1045
1500076,150,98,1,530,840
1500077,150,99,1,461,890
1500078,150,101,1,21,205
1500079,150,103,1,50,635
1500080,150,104,1,80,360
1500081,150,105,1,45,160
1500082,150,106,1,45,385
1500083,150,107,1,31,330
1500084,150,108,1,31,245
1500085,150,109,1,40,640
1500086,150,111,1,35,100
1500087,150,112,1,54,575
1500088,150,113,1,59,395
1500089,150,114,1,137,390
1500090,150,116,1,25,310
1500091,150,117,1,69,485
1500092,150,118,1,55,410
1500093,150,119,1,56,190
1500094,150,120,1,16,65
1500095,150,123,1,43,280
1500096,150,124,1,45,245
1500097,150,126,1,30,210
1500098,150,127,1,26,225
1500099,150,128,1,35,285
1500100,150,129,1,60,295
1500101,150,130,1,55,280
1500102,150,131,1,45,225
1500103,150,132,1,102,440
1500104,150,134,1,42,315
1500105,150,136,1,40,310
1500106,150,137,1,30,105
1500107,150,139,1,25,650
1500108,150,140,1,50,225
1500109,150,145,1,40,230
1500110,150,146,1,45,365
1500111,150,147,1,58,245
1500112,150,151,1,45,420
1500113,150,152,1,40,380
1500114,150,153,1,37,460
1500115,150,154,1,160,390
1500116,150,159,1,26,370
1500117,150,160,1,170,225
1500118,150,161,1,28,405
1500119,150,162,1,20,185
1500120,150,162,2,16,180
1500121,150,162,3,19,155
1500122,150,163,1,59,380
1500123,150,164,1,92,190
1500124,150,166,1,11,80
1500125,150,167,1,25,250
1500126,150,171,1,119,550
1500127,150,172,1,30,220
1500128,150,174,1,27,525
1500129,150,175,1,45,375
1500130,150,176,1,50,345
1500131,150,177,1,80,250
1500132,150,178,1,158,320
1500133,150,179,1,40,155
1500134,150,181,1,130,250
1500135,150,183,1,21,235
1500136,150,184,1,56,235
1500137,150,186,1,45,460
1500138,150,187,1,40,135
1500139,150,189,1,30,305
1500140,150,191,1,23,165
1500141,150,192,1,40,130
1500142,150,193,1,27,260
1500143,150,196,1,45,230
1500144,150,197,1,110,215
1500145,150,200,1,60,380
1500146,150,201,1,120,300
1500147,150,202,1,65,255
1500148,150,203,1,24,295
1500149,150,204,1,95,605
1500150,150,205,1,30,270
1500151,150,206,1,113,430
1500152,150,207,1,133,355
1500153,150,209,1,40,385
1500154,150,210,1,45,275
1500155,150,212,1,37,525
1500156,150,213,1,27,275
1500157,150,214,1,26,275
1500158,150,215,1,40,390
1500159,150,218,1,35,660
1500160,150,219,1,50,385
1500161,150,222,1,24,65
1500162,150,225,1,13,85
1500163,150,227,1,40,230
1500164,150,228,1,45,240
1500165,150,230,1,40,405
1500166,150,231,1,75,450
1500167,150,233,1,75,215
1500168,150,235,1,30,290
1500169,150,236,1,70,445
1500170,150,240,1,35,235
1500171,150,242,1,71,365
1500172,150,243,1,14,69
1500173,150,245,1,29,665
1500174,150,246,1,200,245
1500175,150,247,1,95,150
1500176,150,248,1,50,275
1500177,150,249,1,30,165
1500178,150,251,1,90,600
1500179,150,252,1,25,270
1500180,150,253,1,40,365
1500181,150,257,1,152,445
1500182,150,259,1,29,245
1500183,150,261,1,65,320
1500184,150,263,1,124,200
1500185,150,264,1,10,75
1500186,150,265,1,73,240
1500187,150,266,1,25,220
1500188,150,267,1,35,305
1500189,150,269,1,60,300
1500190,150,270,1,40,265
1500191,150,273,1,22,530
1500192,150,274,1,30,305
1500193,150,275,1,45,360
1500194,150,276,1,74,420
1500195,150,277,1,70,450
1500196,150,279,1,29,510
1500197,150,280,1,42,700
1500198,150,284,1,30,150
1500199,150,285,1,45,325
1500200,150,286,1,35,410
1500201,150,287,1,60,155
1500202,150,288,1,75,425
1500203,150,290,1,85,490
1500204,150,291,1,45,300
1500205,150,292,1,35,1155
1500206,150,293,1,35,105
1500207,150,295,1,129,655
1500208,150,297,1,54,260
1500209,150,299,1,60,375
1500210,150,300,1,55,305
1500211,150,301,1,29,140
1500212,150,303,1,50,205
1500213,150,305,1,50,285
1500214,150,307,1,168,465
1500215,150,308,1,40,225
1500216,150,309,1,35,315
1500217,150,310,1,42,400
1500218,150,314,1,17,160
