path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
3080001,308,8,1,240,440
3080002,308,9,1,286,490
3080003,308,10,1,212,1065
3080004,308,11,1,553,930
3080005,308,12,1,461,1365
3080006,308,13,1,203,495
3080007,308,15,1,507,750
3080008,308,17,1,166,435
3080009,308,18,1,378,630
3080010,308,20,1,332,715
3080011,308,21,1,341,615
3080012,308,22,1,323,490
3080013,308,23,1,369,710
3080014,308,25,1,295,505
3080015,308,26,1,166,345
3080016,308,27,1,443,1130
3080017,308,28,1,148,375
3080018,308,29,1,295,715
3080019,308,30,1,397,570
3080020,308,31,1,231,415
3080021,308,32,1,258,465
3080022,308,33,1,194,390
3080023,308,34,1,240,435
3080024,308,35,1,258,465
3080025,308,36,1,599,1268
3080026,308,37,1,406,840
3080027,308,38,1,341,770
3080028,308,39,1,314,815
3080029,308,40,1,415,875
3080030,308,41,1,461,845
3080031,308,42,1,286,650
3080032,308,43,1,1236,815
3080033,308,48,1,573,1110
3080034,308,49,1,502,975
3080035,308,51,1,573,1090
3080036,308,53,1,850,1155
3080037,308,55,1,373,795
3080038,308,56,1,260,840
3080039,308,57,1,361,770
3080040,308,58,1,194,245
3080041,308,61,1,558,1100
3080042,308,62,1,447,765
3080043,308,63,1,302,840
3080044,308,64,1,522,1040
3080045,308,66,1,395,655
3080046,308,67,1,585,855
3080047,308,68,1,484,1160
3080048,308,70,1,767,1550
3080049,308,71,1,488,1120
3080050,308,72,1,705,1355
3080051,308,73,1,641,1335
3080052,308,75,1,512,1015
3080053,308,76,1,486,975
3080054,308,77,1,387,880
3080055,308,78,1,212,340
3080056,308,79,1,554,1190
3080057,308,80,1,516,1010
3080058,308,81,1,424,915
3080059,308,82,1,558,825
3080060,308,83,1,484,875
3080061,308,85,1,544,830
3080062,308,87,1,507,890
3080063,308,88,1,641,1080
3080064,308,89,1,681,960
3080065,308,90,1,502,835
3080066,308,91,1,513,690
3080067,308,93,1,305,630
3080068,308,94,1,490,855
3080069,308,95,1,277,355
3080070,308,96,1,453,875
3080071,308,98,1,446,765
3080072,308,99,1,436,815
3080073,308,100,2,29,915
3080074,308,101,1,62,250
3080075,308,102,3,12,134
3080076,308,103,1,100,465
3080077,308,104,1,120,295
3080078,308,105,1,60,315
3080079,308,106,1,110,405
3080080,308,107,1,67,290
3080081,308,108,1,35,215
3080082,308,111,1,55,100
3080083,308,111,2,35,1110
