path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
1410001,141,105,2,230,8870
1410002,141,116,2,30,545
1410003,141,124,3,149,505
1410004,141,126,3,260,553
1410005,141,128,2,75,1150
1410006,141,129,2,60,1210
1410007,141,134,2,88,1850
1410008,141,135,2,90,1365
1410009,141,139,2,63,810
1410010,141,140,2,4,70
1410011,141,140,3,15,56
1410012,141,140,8,5,83
1410013,141,145,3,170,361
1410014,141,155,2,15,280
1410015,141,159,3,200,438
1410016,141,161,3,180,387
1410017,141,174,2,22,410
1410018,141,174,3,75,244
1410019,141,177,2,35,750
1410020,141,186,2,250,9285
1410021,141,187,2,65,980
1410022,141,189,2,24,445
1410023,141,192,2,6,150
1410024,141,192,3,40,104
1410025,141,192,8,10,129
1410026,141,196,3,266,527
1410027,141,197,3,120,433
1410028,141,202,2,20,355
1410029,141,213,2,49,1230
1410030,141,214,2,46,1359
1410031,141,219,2,30,590
1410032,141,233,2,23,365
1410033,141,235,2,95,2085
1410034,141,236,2,35,706
1410035,141,240,2,10,305
1410036,141,244,2,19,330
1410037,141,244,3,65,200
1410038,141,245,2,17,320
1410039,141,247,2,12,420
1410040,141,248,2,190,7445
1410041,141,249,2,260,9405
1410042,141,251,2,230,8955
1410043,141,252,3,80,186
1410044,141,291,2,85,1763
1410045,141,293,2,30,605
1410046,141,297,2,22,645
1410047,141,315,2,18,280
1410048,141,316,2,12,365
1410049,141,319,2,75,1550
1410050,141,323,2,65,1740
1410051,141,326,2,7,175
1410052,141,335,2,13,295
1410053,141,342,2,40,850
1410054,141,351,2,210,8670
1410055,141,364,2,51,1573
1410056,141,365,2,47,990
1410057,141,367,2,160,7200
1410058,141,368,2,42,870
1410059,141,370,2,4,95
1410060,141,370,3,40,81
1410061,141,370,8,8,107
1410062,141,546,2,69,1162
