path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
1070001,107,8,1,369,640
1070002,107,9,1,406,690
1070003,107,10,1,92,1090
1070004,107,11,1,599,885
1070005,107,12,1,599,1960
1070006,107,13,1,231,645
1070007,107,15,1,553,850
1070008,107,16,1,1769,1100
1070009,107,17,1,148,565
1070010,107,18,1,387,825
1070011,107,20,1,461,705
1070012,107,21,1,424,665
1070013,107,22,1,397,480
1070014,107,23,1,440,885
1070015,107,25,1,277,700
1070016,107,26,1,295,340
1070017,107,27,1,553,1080
1070018,107,28,1,166,485
1070019,107,29,1,304,750
1070020,107,30,1,507,565
1070021,107,31,1,55,445
1070022,107,32,1,286,585
1070023,107,33,1,138,525
1070024,107,34,1,249,560
1070025,107,35,1,78,495
1070026,107,36,1,507,1315
1070027,107,37,1,350,840
1070028,107,38,1,369,744
1070029,107,39,1,332,985
1070030,107,40,1,360,855
1070031,107,41,1,387,805
1070032,107,42,1,286,625
1070033,107,43,1,538,910
1070034,107,48,1,645,1150
1070035,107,50,1,573,940
1070036,107,51,1,538,1070
1070037,107,55,1,406,875
1070038,107,56,1,282,930
1070039,107,57,1,406,860
1070040,107,58,1,221,395
1070041,107,60,1,749,1000
1070042,107,61,1,667,1185
1070043,107,62,1,378,875
1070044,107,63,1,378,799
1070045,107,64,1,629,940
1070046,107,66,1,373,765
1070047,107,67,1,613,895
1070048,107,68,1,633,1110
1070049,107,70,1,826,1525
1070050,107,71,1,1851,1170
1070051,107,72,1,833,1430
1070052,107,73,1,705,1400
1070053,107,75,1,533,1055
1070054,107,76,1,486,1075
1070055,107,77,1,507,935
1070056,107,78,1,175,365
1070057,107,80,1,547,1120
1070058,107,81,1,553,915
1070059,107,82,1,558,820
1070060,107,83,1,447,1150
1070061,107,87,1,553,900
1070062,107,89,1,609,950
1070063,107,90,1,558,910
1070064,107,91,1,361,750
1070065,107,92,1,681,910
1070066,107,93,1,316,565
1070067,107,94,1,512,890
1070068,107,96,1,486,865
1070069,107,97,1,738,1075
1070070,107,98,1,558,740
1070071,107,99,1,461,915
1070072,107,101,1,90,210
1070073,107,103,1,110,485
1070074,107,104,1,95,280
1070075,107,105,1,110,195
1070076,107,106,1,55,430
1070077,107,108,3,15,78
1070078,107,111,1,90,85
1070079,107,112,1,240,395
1070080,107,113,1,137,370
1070081,107,114,1,186,240
1070082,107,116,1,85,195
1070083,107,117,1,157,255
1070084,107,119,1,102,380
1070085,107,120,1,96,215
1070086,107,122,1,34,210
1070087,107,123,1,78,205
1070088,107,124,1,70,160
1070089,107,124,2,32,620
1070090,107,126,1,110,260
1070091,107,128,1,70,170
1070092,107,129,1,75,285
1070093,107,130,1,35,220
1070094,107,131,1,70,180
1070095,107,132,1,102,260
1070096,107,134,1,46,285
1070097,107,137,1,70,255
1070098,107,140,1,120,205
1070099,107,142,1,147,290
1070100,107,146,1,40,405
1070101,107,147,1,26,40
1070102,107,147,2,21,315
1070103,107,147,3,39,275
1070104,107,150,1,30,275
1070105,107,151,1,45,450
1070106,107,152,1,120,280
1070107,107,153,1,42,360
1070108,107,154,1,150,340
1070109,107,160,1,100,315
1070110,107,161,1,110,180
1070111,107,162,1,26,240
1070112,107,163,1,123,320
1070113,107,164,1,100,260
1070114,107,166,1,62,210
1070115,107,171,1,105,630
1070116,107,174,1,150,190
1070117,107,175,1,120,285
1070118,107,176,1,65,450
1070119,107,177,1,75,245
1070120,107,178,1,121,275
1070121,107,179,1,60,350
1070122,107,180,1,110,490
1070123,107,181,1,130,335
1070124,107,183,1,101,345
1070125,107,184,1,30,295
1070126,107,186,1,130,325
1070127,107,189,1,120,345
1070128,107,191,1,66,165
1070129,107,192,1,130,215
1070130,107,193,1,66,155
1070131,107,194,1,192,265
1070132,107,196,1,70,155
1070133,107,196,2,24,395
1070134,107,197,1,80,175
1070135,107,200,1,130,335
1070136,107,201,1,85,190
1070137,107,202,1,85,305
1070138,107,203,1,68,390
1070139,107,205,1,90,390
1070140,107,206,1,152,425
1070141,107,207,1,129,295
1070142,107,209,1,35,345
1070143,107,212,1,26,100
1070144,107,213,1,31,295
1070145,107,213,2,57,1075
1070146,107,214,1,90,190
1070147,107,214,2,60,1150
1070148,107,215,1,125,365
1070149,107,222,1,33,230
1070150,107,224,1,34,305
1070151,107,225,1,30,105
1070152,107,227,1,80,585
1070153,107,228,1,150,430
1070154,107,230,1,45,365
1070155,107,231,1,65,395
1070156,107,233,1,90,190
1070157,107,235,1,40,315
1070158,107,236,1,75,365
1070159,107,240,1,90,255
1070160,107,242,1,115,360
1070161,107,243,1,33,220
1070162,107,247,1,180,200
1070163,107,248,1,40,300
1070164,107,249,1,100,215
1070165,107,252,1,30,225
1070166,107,253,1,110,410
1070167,107,257,1,191,500
1070168,107,259,1,65,285
1070169,107,261,1,120,305
1070170,107,263,1,147,235
1070171,107,264,1,107,220
1070172,107,265,1,135,240
1070173,107,266,1,29,255
1070174,107,267,1,70,175
1070175,107,269,1,70,255
1070176,107,270,1,100,245
1070177,107,273,1,101,405
1070178,107,274,1,35,425
1070179,107,275,1,140,260
1070180,107,277,1,51,70
1070181,107,279,1,104,305
1070182,107,284,1,90,185
1070183,107,285,1,120,335
1070184,107,286,1,35,505
1070185,107,287,1,150,225
1070186,107,288,1,70,840
1070187,107,290,1,60,560
1070188,107,291,1,50,310
1070189,107,293,1,90,210
1070190,107,294,1,100,215
1070191,107,295,1,45,390
1070192,107,297,1,45,180
1070193,107,299,1,160,315
1070194,107,300,1,78,305
1070195,107,303,1,40,255
1070196,107,305,1,45,175
1070197,107,308,1,120,200
1070198,107,309,1,40,280
1070199,107,310,1,92,315
1070200,107,311,1,124,230
1070201,107,314,1,30,225
1070202,107,316,1,100,195
1070203,107,317,1,130,380
1070204,107,318,1,35,250
1070205,107,320,1,75,340
1070206,107,321,1,45,330
1070207,107,323,1,65,300
1070208,107,325,1,93,170
