path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
1340001,134,8,1,157,325
1340002,134,9,1,286,445
1340003,134,10,1,138,450
1340004,134,11,1,378,855
1340005,134,12,1,350,2080
1340006,134,13,1,120,420
1340007,134,15,1,231,625
1340008,134,16,1,1293,1770
1340009,134,17,1,120,345
1340010,134,18,1,369,595
1340011,134,20,1,295,500
1340012,134,21,1,240,420
1340013,134,22,1,277,280
1340014,134,23,1,271,595
1340015,134,25,1,157,455
1340016,134,26,1,166,135
1340017,134,27,1,341,1060
1340018,134,28,1,83,350
1340019,134,29,1,148,455
1340020,134,30,1,553,450
1340021,134,31,1,37,160
1340022,134,32,1,120,430
1340023,134,33,1,129,265
1340024,134,34,1,111,335
1340025,134,35,1,111,350
1340026,134,36,1,433,1393
1340027,134,37,1,461,900
1340028,134,38,1,304,925
1340029,134,39,1,350,885
1340030,134,40,1,397,935
1340031,134,41,1,314,875
1340032,134,42,1,138,735
1340033,134,43,1,430,765
1340034,134,44,1,92,430
1340035,134,48,1,430,990
1340036,134,49,1,358,870
1340037,134,50,1,538,985
1340038,134,51,1,502,1025
1340039,134,53,1,516,1065
1340040,134,55,1,113,690
1340041,134,56,1,73,715
1340042,134,57,1,102,610
1340043,134,58,1,111,335
1340044,134,61,1,286,1155
1340045,134,62,1,323,900
1340046,134,63,1,344,715
1340047,134,64,1,432,945
1340048,134,66,1,96,625
1340049,134,67,1,446,860
1340050,134,68,1,521,1050
1340051,134,70,1,708,1490
1340052,134,71,1,370,1050
1340053,134,72,1,512,1350
1340054,134,73,1,448,1255
1340055,134,75,1,405,980
1340056,134,76,1,304,910
1340057,134,77,1,406,785
1340058,134,78,1,111,165
1340059,134,79,1,418,1055
1340060,134,80,1,364,975
1340061,134,81,1,397,880
1340062,134,82,1,422,895
1340063,134,83,1,365,1045
1340064,134,85,1,507,750
1340065,134,87,1,553,855
1340066,134,88,1,474,895
1340067,134,89,1,358,890
1340068,134,90,1,307,800
1340069,134,91,1,192,545
1340070,134,92,1,504,795
1340071,134,93,1,215,560
1340072,134,94,1,405,820
1340073,134,95,1,101,290
1340074,134,96,1,298,840
1340075,134,97,1,646,925
1340076,134,98,1,279,910
1340077,134,99,1,327,795
1340078,134,101,1,34,335
1340079,134,102,2,70,1675
1340080,134,103,1,28,270
1340081,134,104,1,35,95
1340082,134,104,2,35,1235
1340083,134,105,1,45,230
1340084,134,105,2,70,3197
1340085,134,106,1,40,455
1340086,134,106,2,70,3493
1340087,134,107,1,38,325
1340088,134,108,1,35,175
1340089,134,109,1,30,115
1340090,134,109,2,80,1783
1340091,134,111,1,65,180
1340092,134,111,2,100,2310
1340093,134,112,1,123,250
1340094,134,113,1,64,90
1340095,134,114,1,64,110
1340096,134,115,1,23,235
1340097,134,116,1,28,175
1340098,134,116,2,100,2355
1340099,134,117,1,42,355
1340100,134,118,1,23,280
1340101,134,119,1,73,355
1340102,134,120,1,23,220
1340103,134,120,10,68,2613
1340104,134,122,1,26,215
1340105,134,123,1,35,110
1340106,134,123,2,40,1021
1340107,134,123,3,17,970
1340108,134,124,1,55,130
1340109,134,124,2,80,1875
