path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
760001,76,8,1,387,710
760002,76,9,1,553,685
760003,76,10,1,360,1095
760004,76,11,1,101,280
760005,76,12,1,92,810
760006,76,13,1,267,475
760007,76,16,1,817,730
760008,76,17,1,203,655
760009,76,18,1,212,475
760010,76,20,1,415,610
760011,76,21,1,341,750
760012,76,22,1,397,530
760013,76,23,1,237,405
760014,76,25,1,286,1120
760015,76,26,1,350,855
760016,76,28,1,461,755
760017,76,29,1,461,855
760018,76,30,1,922,705
760019,76,32,1,323,640
760020,76,33,1,323,810
760021,76,34,1,424,820
760022,76,35,1,360,855
760023,76,36,1,387,1050
760024,76,37,1,461,1045
760025,76,38,1,599,1417
760026,76,39,1,461,1239
760027,76,40,1,295,1065
760028,76,41,1,599,1464
760029,76,42,1,350,1275
760030,76,43,1,349,885
760031,76,44,1,240,655
760032,76,48,1,151,560
760033,76,49,1,179,440
760034,76,50,1,201,555
760035,76,51,1,337,565
760036,76,53,1,45,95
760037,76,53,10,17,2040
760038,76,55,1,158,425
760039,76,56,1,135,610
760040,76,57,1,135,415
760041,76,58,1,323,920
760042,76,61,1,150,655
760043,76,62,1,447,1080
760044,76,63,1,481,1315
760045,76,64,1,845,1510
760046,76,66,1,113,430
760047,76,67,1,100,260
760048,76,68,1,141,575
760049,76,70,1,472,875
760050,76,71,1,93,405
760051,76,72,1,167,415
760052,76,73,1,224,395
760053,76,75,1,51,135
760054,76,77,1,111,365
760055,76,79,1,51,100
760056,76,80,1,39,60
760057,76,80,2,27,2080
760058,76,81,1,78,200
760059,76,82,1,218,485
760060,76,83,1,164,420
760061,76,85,1,259,265
760062,76,87,1,101,315
760063,76,89,1,215,425
760064,76,90,1,86,250
760065,76,91,1,169,500
760066,76,93,1,147,505
760067,76,94,1,55,120
760068,76,96,1,60,100
760069,76,97,1,130,440
760070,76,98,1,86,210
760071,76,99,1,150,285
760072,76,101,1,519,1165
760073,76,103,1,240,1100
760074,76,104,1,380,935
760075,76,105,1,470,1205
760076,76,106,1,450,1160
760077,76,107,1,443,1150
760078,76,108,1,457,1070
760079,76,109,1,550,1230
760080,76,111,1,310,845
760081,76,112,1,417,945
