path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
3320001,332,8,1,83,710
3320002,332,9,1,378,835
3320003,332,10,1,92,1215
3320004,332,11,1,507,1275
3320005,332,12,1,507,2285
3320006,332,13,1,277,790
3320007,332,15,1,433,995
3320008,332,17,1,88,600
3320009,332,18,1,461,940
3320010,332,20,1,443,935
3320011,332,21,1,194,1400
3320012,332,22,1,433,645
3320013,332,23,1,429,990
3320014,332,25,1,304,875
3320015,332,26,1,194,495
3320016,332,27,1,461,1390
3320017,332,28,1,175,705
3320018,332,29,1,138,1265
3320019,332,30,1,286,835
3320020,332,31,1,83,515
3320021,332,32,1,295,715
3320022,332,33,1,69,670
3320023,332,34,1,212,740
3320024,332,35,1,111,720
3320025,332,36,1,553,1485
3320026,332,37,1,360,997
3320027,332,38,1,341,727
3320028,332,39,1,341,940
3320029,332,40,1,360,934
3320030,332,41,1,360,772
3320031,332,42,1,295,725
3320032,332,43,1,457,1105
3320033,332,44,1,175,780
3320034,332,48,1,502,1230
3320035,332,49,1,502,1025
3320036,332,50,1,681,1145
3320037,332,51,1,538,1270
3320038,332,53,1,911,1475
3320039,332,55,1,461,1000
3320040,332,56,1,147,1020
3320041,332,57,1,429,950
3320042,332,58,1,111,675
3320043,332,60,1,817,1175
3320044,332,61,1,653,1330
3320045,332,62,1,412,1018
3320046,332,63,1,289,655
3320047,332,64,1,432,950
3320048,332,66,1,305,1070
3320049,332,67,1,418,1230
3320050,332,68,1,670,1225
3320051,332,70,1,649,1760
3320052,332,71,1,488,1320
3320053,332,72,1,705,1560
3320054,332,73,1,641,1635
3320055,332,75,1,576,1245
3320056,332,76,1,516,1245
3320057,332,77,1,507,1220
3320058,332,78,1,78,520
3320059,332,79,1,418,1385
3320060,332,80,1,607,1295
3320061,332,81,1,553,1075
3320062,332,82,1,640,1120
3320063,332,83,1,484,1040
3320064,332,85,1,707,1135
3320065,332,87,1,461,1185
3320066,332,88,1,613,1095
3320067,332,89,1,645,1055
3320068,332,90,1,753,1130
3320069,332,91,1,305,890
3320070,332,92,1,649,1310
3320071,332,93,1,395,895
3320072,332,94,1,512,1155
3320073,332,95,1,148,670
3320074,332,96,1,364,1190
3320075,332,97,1,876,1190
3320076,332,98,1,502,1045
3320077,332,99,1,460,1025
3320078,332,101,1,40,405
3320079,332,103,1,55,840
3320080,332,105,1,30,165
3320081,332,106,1,35,330
3320082,332,107,1,128,450
3320083,332,108,1,101,430
3320084,332,109,1,65,805
3320085,332,111,1,80,365
3320086,332,112,1,128,635
3320087,332,113,1,142,570
3320088,332,114,1,88,555
3320089,332,116,1,35,260
3320090,332,117,1,88,560
3320091,332,118,1,51,670
3320092,332,119,1,40,405
3320093,332,120,1,40,270
3320094,332,122,1,40,330
3320095,332,123,1,45,320
3320096,332,124,1,53,310
3320097,332,126,1,50,400
3320098,332,127,1,45,315
3320099,332,128,1,29,195
3320100,332,129,1,35,180
3320101,332,130,1,40,260
3320102,332,131,1,121,325
3320103,332,132,1,65,645
3320104,332,134,1,55,330
3320105,332,135,1,83,425
3320106,332,136,1,60,520
3320107,332,137,1,30,210
3320108,332,139,1,35,325
3320109,332,140,1,60,395
3320110,332,142,1,51,240
3320111,332,145,1,60,270
3320112,332,146,1,50,465
3320113,332,147,1,36,400
3320114,332,150,1,40,245
3320115,332,151,1,45,695
3320116,332,152,1,40,385
3320117,332,153,1,51,500
3320118,332,154,1,65,510
3320119,332,156,1,55,370
3320120,332,161,1,40,280
3320121,332,162,1,68,345
3320122,332,163,1,80,565
3320123,332,164,1,40,560
3320124,332,165,1,45,265
3320125,332,166,1,40,290
3320126,332,167,1,45,785
3320127,332,171,1,130,695
3320128,332,172,1,65,270
3320129,332,174,1,45,270
3320130,332,175,1,55,470
3320131,332,176,1,35,50
3320132,332,176,10,30,990
3320133,332,177,1,45,380
3320134,332,178,1,74,580
3320135,332,179,1,45,355
3320136,332,180,1,40,100
3320137,332,181,1,45,515
3320138,332,184,1,40,285
3320139,332,186,1,60,150
3320140,332,189,1,45,435
3320141,332,190,1,170,390
3320142,332,191,1,42,450
3320143,332,192,1,60,330
3320144,332,193,1,44,445
3320145,332,196,1,60,300
3320146,332,197,1,80,380
3320147,332,200,1,65,465
3320148,332,201,1,50,460
3320149,332,202,1,65,420
3320150,332,203,1,96,465
3320151,332,204,1,238,590
3320152,332,205,1,30,315
3320153,332,206,1,74,530
3320154,332,207,1,133,460
3320155,332,209,1,60,595
3320156,332,210,1,45,270
3320157,332,212,1,55,465
3320158,332,213,1,38,505
3320159,332,214,1,50,335
3320160,332,215,1,55,445
