path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
1240001,124,8,1,267,420
1240002,124,9,1,258,535
1240003,124,10,1,74,915
1240004,124,11,1,397,920
1240005,124,12,1,406,2010
1240006,124,13,1,304,520
1240007,124,15,1,295,705
1240008,124,16,1,1497,1120
1240009,124,17,1,194,445
1240010,124,18,1,240,675
1240011,124,20,1,286,595
1240012,124,21,1,323,550
1240013,124,22,1,295,345
1240014,124,23,1,350,740
1240015,124,25,1,221,550
1240016,124,26,1,120,235
1240017,124,27,1,277,1035
1240018,124,28,1,157,360
1240019,124,29,1,323,550
1240020,124,30,1,387,465
1240021,124,31,1,129,345
1240022,124,32,1,249,465
1240023,124,33,1,120,350
1240024,124,34,1,194,270
1240025,124,35,1,175,360
1240026,124,36,1,415,1235
1240027,124,37,1,221,825
1240028,124,38,1,304,755
1240029,124,39,1,461,790
1240030,124,40,1,221,835
1240031,124,41,1,203,770
1240032,124,42,1,166,530
1240033,124,43,1,403,770
1240034,124,44,1,69,465
1240035,124,48,1,394,1040
1240036,124,49,1,394,900
1240037,124,50,1,466,865
1240038,124,51,1,430,1020
1240039,124,53,1,425,1095
1240040,124,55,1,373,765
1240041,124,56,1,237,800
1240042,124,57,1,237,715
1240043,124,58,1,101,275
1240044,124,60,1,749,1005
1240045,124,61,1,531,995
1240046,124,62,1,275,750
1240047,124,63,1,192,635
1240048,124,64,1,414,845
1240049,124,66,1,327,640
1240050,124,67,1,279,895
1240051,124,68,1,595,955
1240052,124,70,1,826,1530
1240053,124,71,1,370,1085
1240054,124,72,1,512,1255
1240055,124,73,1,384,2105
1240056,124,75,1,256,980
1240057,124,76,1,395,915
1240058,124,77,1,360,805
1240059,124,78,1,149,240
1240060,124,79,1,334,985
1240061,124,80,1,395,1025
1240062,124,81,1,369,840
1240063,124,82,1,463,715
1240064,124,83,1,320,800
1240065,124,85,1,646,885
1240066,124,87,1,323,880
1240067,124,88,1,585,985
1240068,124,89,1,430,885
1240069,124,90,1,335,880
1240070,124,91,1,237,605
1240071,124,92,1,681,930
1240072,124,93,1,282,550
1240073,124,94,1,234,880
1240074,124,96,1,234,715
1240075,124,98,1,335,760
1240076,124,99,1,286,830
1240077,124,100,2,24,742
1240078,124,101,1,56,250
1240079,124,102,3,140,428
1240080,124,102,8,29,429
1240081,124,103,1,30,375
1240082,124,104,1,70,165
1240083,124,105,1,50,185
1240084,124,106,1,95,325
1240085,124,107,1,67,155
1240086,124,107,2,35,615
