path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
3670001,367,8,1,203,720
3670002,367,9,1,314,770
3670003,367,11,1,507,1135
3670004,367,12,1,507,2275
3670005,367,13,1,92,790
3670006,367,15,1,507,955
3670007,367,17,1,65,705
3670008,367,18,1,166,915
3670009,367,20,1,184,745
3670010,367,21,1,166,1215
3670011,367,22,1,129,655
3670012,367,23,1,341,940
3670013,367,25,1,267,785
3670014,367,26,1,74,450
3670015,367,27,1,433,1300
3670016,367,28,1,184,595
3670017,367,29,1,415,660
3670018,367,30,1,461,695
3670019,367,31,1,69,470
3670020,367,32,1,69,705
3670021,367,33,1,55,405
3670022,367,34,1,332,570
3670023,367,35,1,55,620
3670024,367,36,1,553,2142
3670025,367,41,1,341,1388
3670026,367,43,1,591,1195
3670027,367,48,1,573,1460
3670028,367,49,1,502,1285
3670029,367,51,1,502,1130
3670030,367,55,1,169,950
3670031,367,56,1,113,1015
3670032,367,57,1,147,985
3670033,367,58,1,88,700
3670034,367,61,1,354,1310
3670035,367,62,1,378,1560
3670036,367,63,1,275,912
3670037,367,64,1,432,1110
3670038,367,66,1,350,960
3670039,367,67,1,530,1245
3670040,367,68,1,595,2125
3670041,367,70,1,885,1780
3670042,367,71,1,471,1380
3670043,367,73,1,641,1490
3670044,367,76,1,486,1340
3670045,367,77,1,507,1150
3670046,367,78,1,55,475
3670047,367,80,1,547,1330
3670048,367,81,1,461,1110
3670049,367,82,1,585,1020
3670050,367,83,1,558,1065
3670051,367,85,1,749,1295
3670052,367,87,1,507,1220
3670053,367,89,1,573,990
3670054,367,90,1,558,1105
3670055,367,91,1,124,790
3670056,367,93,1,305,805
3670057,367,94,1,490,1215
3670058,367,96,1,488,1155
3670059,367,98,1,474,955
3670060,367,99,1,461,1185
3670061,367,100,2,120,1290
3670062,367,101,1,34,495
3670063,367,104,1,130,480
3670064,367,105,2,28,435
3670065,367,105,3,30,425
3670066,367,105,8,19,344
3670067,367,107,1,34,335
3670068,367,108,1,32,290
3670069,367,109,1,45,995
3670070,367,111,1,70,360
3670071,367,111,2,130,1500
3670072,367,112,1,162,495
3670073,367,113,1,44,400
3670074,367,114,1,167,395
3670075,367,116,1,17,125
3670076,367,116,2,115,1230
3670077,367,117,1,55,985
3670078,367,117,2,113,2775
3670079,367,118,1,32,395
3670080,367,119,1,25,425
3670081,367,120,1,29,380
3670082,367,122,1,30,430
3670083,367,123,1,40,315
3670084,367,124,1,21,330
3670085,367,126,1,35,385
3670086,367,126,2,150,3090
3670087,367,127,1,27,530
3670088,367,128,1,30,215
3670089,367,128,2,15,250
3670090,367,128,3,19,110
3670091,367,128,8,12,222
3670092,367,129,2,25,230
3670093,367,129,3,23,288
3670094,367,129,8,10,202
3670095,367,130,1,21,115
3670096,367,131,1,38,345
3670097,367,132,1,46,705
3670098,367,134,1,32,205
3670099,367,134,2,69,2410
3670100,367,136,1,30,820
3670101,367,137,2,50,570
3670102,367,137,8,29,327
3670103,367,140,1,40,430
3670104,367,140,2,130,1530
3670105,367,145,1,45,280
3670106,367,145,2,130,2835
3670107,367,146,1,35,450
3670108,367,147,1,28,290
3670109,367,150,1,30,265
3670110,367,151,1,35,360
3670111,367,152,1,30,290
3670112,367,153,1,60,195
3670113,367,154,2,80,870
3670114,367,155,2,100,1230
3670115,367,159,1,28,275
3670116,367,159,2,220,4380
3670117,367,160,1,30,510
3670118,367,161,1,28,280
3670119,367,161,2,140,3145
3670120,367,162,1,45,275
3670121,367,166,1,26,315
3670122,367,172,1,29,255
3670123,367,174,1,28,860
3670124,367,174,2,120,2890
3670125,367,177,2,170,2710
3670126,367,178,1,51,615
3670127,367,179,1,29,500
3670128,367,180,1,27,480
3670129,367,181,1,29,640
3670130,367,183,1,26,450
3670131,367,184,1,28,480
3670132,367,186,3,85,268
3670133,367,186,8,21,487
3670134,367,187,2,30,355
3670135,367,187,3,40,142
3670136,367,189,2,35,1230
3670137,367,191,1,51,485
3670138,367,192,2,100,1275
3670139,367,193,1,30,390
3670140,367,196,1,29,330
3670141,367,196,2,157,3180
3670142,367,197,1,30,415
3670143,367,197,2,240,6000
3670144,367,200,1,40,445
3670145,367,201,1,35,435
3670146,367,202,1,40,335
3670147,367,205,1,17,160
3670148,367,206,1,133,400
3670149,367,207,1,39,350
3670150,367,209,1,35,925
3670151,367,210,1,50,395
3670152,367,212,1,37,1115
3670153,367,213,1,27,310
3670154,367,214,1,35,330
3670155,367,215,1,35,640
3670156,367,218,1,35,1235
3670157,367,222,1,34,500
3670158,367,224,1,32,325
3670159,367,225,1,29,295
3670160,367,225,2,124,1650
3670161,367,227,1,90,180
3670162,367,228,1,75,180
3670163,367,230,1,30,345
3670164,367,231,1,60,495
3670165,367,233,1,25,275
3670166,367,233,2,120,1365
3670167,367,235,1,35,95
3670168,367,235,2,28,780
3670169,367,236,2,54,1830
3670170,367,237,1,40,1065
3670171,367,239,2,90,1110
3670172,367,240,1,26,285
3670173,367,240,2,54,1065
3670174,367,242,1,49,590
3670175,367,243,1,27,385
3670176,367,245,1,26,800
3670177,367,246,1,40,445
3670178,367,247,1,65,245
3670179,367,247,2,150,3165
3670180,367,248,2,9,220
3670181,367,248,3,22,240
3670182,367,248,8,12,224
3670183,367,249,1,30,325
3670184,367,249,3,80,275
3670185,367,251,2,30,495
3670186,367,251,3,35,506
3670187,367,251,8,22,381
3670188,367,252,1,30,110
3670189,367,252,2,40,1300
3670190,367,253,1,30,390
3670191,367,257,1,172,525
3670192,367,259,1,28,345
3670193,367,259,2,35,1020
3670194,367,261,2,19,540
3670195,367,264,1,28,425
3670196,367,265,1,40,435
3670197,367,266,1,25,395
3670198,367,267,1,45,300
3670199,367,269,1,50,395
3670200,367,269,2,90,2250
3670201,367,270,1,45,580
3670202,367,270,2,30,1020
3670203,367,274,1,27,405
3670204,367,274,2,45,540
3670205,367,274,8,33,418
3670206,367,276,1,51,730
3670207,367,277,1,30,435
3670208,367,279,1,31,1150
3670209,367,280,1,42,1040
3670210,367,280,2,106,2517
3670211,367,282,1,35,500
3670212,367,282,2,230,4515
3670213,367,284,1,16,65
3670214,367,285,1,30,335
3670215,367,286,1,27,350
3670216,367,287,1,30,330
3670217,367,288,1,65,685
3670218,367,290,1,70,360
3670219,367,291,1,55,225
3670220,367,291,2,70,690
3670221,367,293,1,22,105
3670222,367,293,2,95,1020
3670223,367,295,1,35,515
3670224,367,297,1,70,330
3670225,367,300,1,101,1165
3670226,367,301,2,19,180
3670227,367,301,3,17,214
3670228,367,303,1,55,235
3670229,367,303,2,190,2980
3670230,367,305,1,30,350
3670231,367,306,2,130,1410
3670232,367,307,1,53,1235
3670233,367,308,1,40,310
3670234,367,309,1,28,300
3670235,367,309,2,78,2280
3670236,367,310,1,32,615
3670237,367,314,1,62,645
3670238,367,316,1,27,385
3670239,367,316,2,138,2970
3670240,367,317,1,40,525
3670241,367,318,1,30,265
3670242,367,319,3,40,399
3670243,367,320,1,40,85
3670244,367,320,2,70,740
3670245,367,320,3,55,656
3670246,367,321,1,30,270
3670247,367,321,3,75,218
3670248,367,321,8,35,545
3670249,367,323,1,46,510
3670250,367,325,1,44,450
3670251,367,326,2,120,1395
3670252,367,329,1,30,430
3670253,367,330,1,32,315
3670254,367,331,1,35,520
3670255,367,332,1,50,180
3670256,367,335,1,30,365
3670257,367,335,2,95,1150
3670258,367,336,1,57,605
3670259,367,338,1,28,505
3670260,367,338,2,65,2210
3670261,367,340,1,45,660
3670262,367,341,1,35,570
3670263,367,342,2,35,660
3670264,367,342,8,24,346
3670265,367,345,1,35,450
3670266,367,347,1,43,570
3670267,367,348,1,45,155
3670268,367,349,1,32,760
3670269,367,351,1,29,195
3670270,367,351,2,18,270
3670271,367,351,3,23,281
3670272,367,351,8,13,224
3670273,367,352,1,70,970
3670274,367,352,2,26,380
3670275,367,352,3,30,329
3670276,367,352,8,16,288
3670277,367,353,1,21,125
3670278,367,353,2,120,1600
3670279,367,354,2,45,1495
3670280,367,356,1,55,335
3670281,367,357,1,32,690
3670282,367,357,2,69,3230
3670283,367,358,1,34,1075
3670284,367,359,1,44,1065
3670285,367,364,1,26,345
3670286,367,365,1,42,500
3670287,367,368,2,60,1980
3670288,367,370,1,50,275
3670289,367,370,2,130,1530
3670290,367,371,1,37,315
3670291,367,546,1,37,475
3670292,367,547,1,415,1075
3670293,367,552,1,158,1010
3670294,367,554,1,395,1300
3670295,367,626,1,158,1150
3670296,367,663,1,277,795
