path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
3180001,318,8,1,83,620
3180002,318,9,1,461,745
3180003,318,10,1,461,985
3180004,318,11,1,599,1075
3180005,318,12,1,553,1985
3180006,318,13,1,332,650
3180007,318,15,1,599,900
3180008,318,17,1,240,505
3180009,318,18,1,461,885
3180010,318,20,1,553,800
3180011,318,21,1,461,790
3180012,318,22,1,461,555
3180013,318,23,1,461,935
3180014,318,25,1,304,865
3180015,318,26,1,221,540
3180016,318,27,1,461,1005
3180017,318,28,1,78,715
3180018,318,29,1,129,755
3180019,318,30,1,599,835
3180020,318,31,1,65,735
3180021,318,32,1,350,715
3180022,318,33,1,69,535
3180023,318,34,1,111,595
3180024,318,35,1,74,590
3180025,318,36,1,553,1268
3180026,318,37,1,406,832
3180027,318,38,1,387,697
3180028,318,39,1,378,839
3180029,318,40,1,406,810
3180030,318,41,1,406,742
3180031,318,42,1,304,485
3180032,318,43,1,538,805
3180033,318,48,1,645,1195
3180034,318,49,1,502,1260
3180035,318,51,1,609,1075
3180036,318,53,1,972,1250
3180037,318,55,1,474,920
3180038,318,56,1,339,950
3180039,318,57,1,463,935
3180040,318,58,1,240,465
3180041,318,61,1,599,1220
3180042,318,62,1,481,938
3180043,318,63,1,323,625
3180044,318,64,1,557,915
3180045,318,66,1,440,935
3180046,318,67,1,641,1070
3180047,318,68,1,670,1270
3180048,318,70,1,885,1605
3180049,318,71,1,522,1165
3180050,318,72,1,769,1480
3180051,318,73,1,705,1460
3180052,318,75,1,618,1095
3180053,318,76,1,516,1090
3180054,318,77,1,489,890
3180055,318,78,1,74,425
3180056,318,79,1,662,1125
3180057,318,80,1,607,1195
3180058,318,81,1,507,955
3180059,318,82,1,681,935
3180060,318,83,1,521,880
3180061,318,85,1,649,1140
3180062,318,87,1,507,1070
3180063,318,88,1,753,1015
3180064,318,89,1,609,1055
3180065,318,90,1,641,1085
3180066,318,91,1,429,725
3180067,318,93,1,384,700
3180068,318,94,1,597,925
3180069,318,95,1,258,590
3180070,318,96,1,593,930
3180071,318,97,1,1014,1160
3180072,318,98,1,474,1155
3180073,318,99,1,461,945
3180074,318,101,1,23,280
3180075,318,103,1,55,530
3180076,318,104,1,40,370
3180077,318,105,1,50,160
3180078,318,106,1,45,495
3180079,318,107,1,34,380
3180080,318,108,1,32,360
3180081,318,109,1,45,675
3180082,318,111,1,55,215
3180083,318,112,1,54,625
3180084,318,113,1,59,490
3180085,318,114,1,168,400
3180086,318,116,1,75,260
3180087,318,117,1,74,625
3180088,318,119,1,62,225
3180089,318,120,1,25,70
3180090,318,123,1,45,185
3180091,318,124,1,45,250
3180092,318,126,1,30,245
3180093,318,127,1,27,260
3180094,318,128,1,45,275
3180095,318,129,1,40,355
3180096,318,130,1,30,435
3180097,318,131,1,36,270
3180098,318,132,1,130,460
3180099,318,134,1,46,330
3180100,318,136,1,40,565
3180101,318,137,1,28,345
3180102,318,139,1,25,685
3180103,318,140,1,55,240
3180104,318,145,1,35,225
3180105,318,146,1,45,220
3180106,318,147,1,27,255
3180107,318,151,1,45,480
3180108,318,152,1,40,425
3180109,318,153,1,42,485
3180110,318,154,1,60,590
3180111,318,159,1,28,345
3180112,318,160,1,100,410
3180113,318,161,1,95,265
3180114,318,163,1,147,380
3180115,318,164,1,35,450
3180116,318,166,1,32,75
3180117,318,171,1,81,565
3180118,318,172,1,30,270
3180119,318,174,1,29,665
3180120,318,176,1,50,240
3180121,318,177,1,50,410
3180122,318,178,1,51,370
3180123,318,179,1,45,165
3180124,318,181,1,35,430
3180125,318,183,1,22,330
3180126,318,184,1,24,215
3180127,318,186,1,45,405
3180128,318,187,1,45,140
3180129,318,189,1,30,390
3180130,318,191,1,28,310
3180131,318,192,1,60,260
3180132,318,193,1,27,260
3180133,318,196,1,27,245
3180134,318,197,1,45,355
3180135,318,200,1,60,605
3180136,318,201,1,35,325
3180137,318,202,1,65,255
3180138,318,203,1,62,270
3180139,318,205,1,35,360
3180140,318,206,1,64,470
3180141,318,207,1,49,375
3180142,318,209,1,40,685
3180143,318,210,1,30,250
3180144,318,212,1,42,190
3180145,318,213,1,28,300
3180146,318,214,1,25,175
3180147,318,215,1,40,410
3180148,318,218,1,35,595
3180149,318,219,1,65,760
3180150,318,225,1,10,90
3180151,318,227,1,65,245
3180152,318,228,1,50,255
3180153,318,230,1,45,690
3180154,318,231,1,65,405
3180155,318,233,1,22,325
3180156,318,235,1,30,330
3180157,318,236,1,55,420
3180158,318,240,1,60,250
3180159,318,242,1,49,355
3180160,318,243,1,25,70
3180161,318,245,1,30,605
3180162,318,247,1,30,275
3180163,318,248,1,45,285
3180164,318,249,1,35,170
3180165,318,251,1,95,665
3180166,318,252,1,28,250
3180167,318,253,1,45,215
3180168,318,257,1,177,545
3180169,318,259,1,35,135
3180170,318,261,1,70,450
3180171,318,264,1,18,80
3180172,318,265,1,30,270
3180173,318,266,1,27,335
3180174,318,267,1,27,205
3180175,318,269,1,35,265
3180176,318,270,1,60,305
3180177,318,273,1,24,590
3180178,318,274,1,30,415
3180179,318,275,1,45,460
3180180,318,277,1,47,245
3180181,318,279,1,31,500
3180182,318,280,1,46,735
3180183,318,284,1,35,165
3180184,318,285,1,40,445
3180185,318,286,1,40,475
3180186,318,287,1,45,405
3180187,318,288,1,80,425
3180188,318,290,1,50,345
3180189,318,291,1,40,135
3180190,318,293,1,30,110
3180191,318,295,1,140,415
3180192,318,297,1,63,255
3180193,318,299,1,65,455
3180194,318,300,1,83,390
3180195,318,301,1,30,145
3180196,318,303,1,30,325
3180197,318,305,1,32,295
3180198,318,307,1,58,595
3180199,318,308,1,40,255
3180200,318,309,1,37,395
3180201,318,310,1,42,445
3180202,318,314,1,28,390
3180203,318,316,1,30,320
3180204,318,317,1,110,365
3180205,318,320,1,30,405
3180206,318,321,1,40,430
3180207,318,323,1,60,665
3180208,318,325,1,44,305
3180209,318,329,1,30,285
3180210,318,330,1,50,575
3180211,318,331,1,50,380
3180212,318,332,1,55,250
3180213,318,334,1,35,350
3180214,318,335,1,30,145
3180215,318,336,1,101,420
3180216,318,337,1,40,605
3180217,318,338,1,46,445
3180218,318,339,1,42,550
3180219,318,340,1,45,670
3180220,318,341,1,35,455
3180221,318,342,1,28,275
3180222,318,343,1,60,565
3180223,318,345,1,40,450
3180224,318,347,1,43,425
3180225,318,348,1,30,285
3180226,318,349,1,42,605
3180227,318,351,1,35,305
3180228,318,353,1,35,265
3180229,318,354,1,40,305
3180230,318,356,1,37,395
3180231,318,358,1,34,430
3180232,318,359,1,49,440
3180233,318,364,1,23,180
