path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
490001,49,8,1,350,905
490002,49,9,1,461,655
490003,49,10,1,304,1380
490004,49,11,1,184,390
490005,49,12,1,360,1280
490006,49,13,1,332,895
490007,49,15,1,286,745
490008,49,16,1,490,640
490009,49,17,1,341,925
490010,49,18,1,350,520
490011,49,20,1,553,875
490012,49,21,1,415,1355
490013,49,22,1,507,785
490014,49,23,1,361,650
490015,49,25,1,240,1205
490016,49,26,1,507,1050
490017,49,27,1,249,390
490018,49,28,1,553,1030
490019,49,29,1,341,905
490020,49,30,1,1107,1175
490021,49,31,1,461,1055
490022,49,32,1,406,910
490023,49,33,1,424,1165
490024,49,34,1,507,1045
490025,49,35,1,461,1080
490026,49,36,1,277,390
490027,49,37,1,378,555
490028,49,38,1,599,907
490029,49,39,1,360,690
490030,49,40,1,231,590
490031,49,41,1,553,943
490032,49,42,1,507,775
490033,49,43,1,538,1180
490034,49,44,1,341,935
490035,49,48,1,39,135
490036,49,51,1,54,85
490037,49,53,1,291,790
490038,49,55,1,237,640
490039,49,56,1,237,800
490040,49,57,1,373,570
490041,49,58,1,507,1015
490042,49,61,1,116,425
490043,49,62,1,516,510
490044,49,63,1,481,720
490045,49,64,1,683,1600
490046,49,66,1,294,660
490047,49,67,1,223,605
490048,49,68,1,134,255
490049,49,70,1,442,630
490050,49,71,1,236,335
490051,49,72,1,307,700
490052,49,73,1,314,600
490053,49,75,1,160,580
490054,49,76,1,182,485
490055,49,77,1,120,380
490056,49,78,1,507,840
490057,49,79,1,132,710
490058,49,80,1,219,485
490059,49,81,1,157,400
490060,49,82,1,122,210
490061,49,83,1,89,150
490062,49,85,1,231,315
490063,49,87,1,111,225
490064,49,90,1,195,590
490065,49,91,1,192,650
490066,49,92,1,461,310
490067,49,93,1,192,610
490068,49,94,1,128,470
490069,49,95,1,369,720
490070,49,96,1,146,440
490071,49,97,1,189,335
490072,49,98,1,167,420
490073,49,99,1,200,315
490074,49,101,1,474,1025
490075,49,104,1,600,944
490076,49,105,1,500,1145
490077,49,106,1,650,1645
490078,49,109,1,600,1265
490079,49,111,1,490,875
490080,49,112,1,442,1070
490081,49,113,1,466,985
490082,49,114,1,540,940
490083,49,116,1,470,910
490084,49,119,1,497,1070
490085,49,120,1,474,985
490086,49,123,1,526,950
490087,49,124,1,410,960
490088,49,126,1,600,1075
490089,49,127,1,417,990
490090,49,128,1,350,1085
490091,49,129,1,550,1080
490092,49,134,1,461,1025
490093,49,135,1,507,1070
490094,49,137,1,460,1095
490095,49,142,1,621,1025
490096,49,146,1,550,1310
490097,49,147,1,381,955
490098,49,150,1,500,1115
490099,49,151,1,650,1180
490100,49,152,1,500,1160
490101,49,154,1,700,1080
490102,49,160,1,542,975
490103,49,161,1,440,720
490104,49,162,1,410,1075
490105,49,163,1,540,1060
490106,49,166,1,418,1090
490107,49,171,1,729,1250
490108,49,174,1,460,900
490109,49,176,1,650,1500
490110,49,177,1,600,1125
490111,49,179,1,750,1260
490112,49,180,1,500,1205
490113,49,181,1,550,1145
490114,49,183,1,452,1340
490115,49,184,1,474,1025
490116,49,186,1,600,1275
490117,49,192,1,420,975
490118,49,194,1,847,1105
490119,49,196,1,410,945
490120,49,197,1,500,1030
490121,49,200,1,750,1170
490122,49,201,1,370,810
490123,49,203,1,542,1100
490124,49,205,1,500,940
490125,49,206,1,491,980
490126,49,207,1,461,815
490127,49,214,1,469,1020
490128,49,215,1,600,1145
490129,49,225,1,418,955
490130,49,227,1,850,1815
490131,49,228,1,600,1365
490132,49,230,1,600,1150
490133,49,231,1,650,1110
490134,49,233,1,450,1040
490135,49,235,1,500,1010
490136,49,240,1,490,960
490137,49,243,1,350,970
490138,49,247,1,430,885
490139,49,248,1,500,1075
490140,49,249,1,500,1165
490141,49,252,1,410,955
490142,49,253,1,550,1040
490143,49,257,1,540,1030
490144,49,259,1,470,950
490145,49,261,1,550,1135
490146,49,263,1,677,1015
490147,49,264,1,463,1085
490148,49,265,1,621,1565
490149,49,266,1,480,1035
490150,49,267,1,470,1105
490151,49,269,1,500,1095
490152,49,270,1,550,1060
490153,49,274,1,490,1170
490154,49,275,1,650,1055
490155,49,277,1,382,1020
490156,49,284,1,500,1190
490157,49,285,1,550,1065
490158,49,286,1,550,1180
490159,49,288,1,850,1160
490160,49,290,1,650,1290
490161,49,291,1,550,1150
490162,49,293,1,430,885
490163,49,297,1,459,900
490164,49,299,1,700,1210
490165,49,300,1,507,1220
490166,49,303,1,500,920
490167,49,305,1,378,1010
490168,49,308,1,650,1020
490169,49,309,1,433,1075
490170,49,317,1,500,1095
490171,49,320,1,460,1180
490172,49,321,1,550,1140
490173,49,329,1,346,1000
490174,49,331,1,700,1085
490175,49,332,1,650,1300
490176,49,336,1,461,750
490177,49,337,1,550,1285
490178,49,338,1,461,1030
490179,49,339,1,294,1020
490180,49,342,1,450,1020
490181,49,345,1,390,950
490182,49,348,1,500,855
490183,49,351,1,550,1145
490184,49,352,1,700,1405
490185,49,356,1,424,1045
490186,49,357,1,461,1230
490187,49,359,1,487,1290
490188,49,364,1,469,930
490189,49,370,1,450,865
490190,49,371,1,646,1080
490191,49,546,1,553,1060
490192,49,547,1,258,960
490193,49,550,1,248,945
490194,49,552,1,237,770
490195,49,553,1,248,1285
490196,49,554,1,316,1195
490197,49,626,1,226,880
490198,49,663,1,461,705
