path_id,from_id,to_id,transport_id,price_min_EUR,duration_min
2470001,247,8,1,166,425
2470002,247,9,1,346,555
2470003,247,10,1,212,960
2470004,247,11,1,443,755
2470005,247,12,1,553,1670
2470006,247,13,1,184,365
2470007,247,15,1,323,700
2470008,247,16,1,1905,1045
2470009,247,17,1,258,320
2470010,247,18,1,452,680
2470011,247,20,1,323,555
2470012,247,21,1,360,360
2470013,247,22,1,332,330
2470014,247,23,1,316,745
2470015,247,25,1,212,565
2470016,247,26,1,148,305
2470017,247,27,1,507,950
2470018,247,28,1,157,420
2470019,247,29,1,341,560
2470020,247,30,1,397,450
2470021,247,31,1,129,340
2470022,247,32,1,267,455
2470023,247,33,1,129,230
2470024,247,34,1,194,415
2470025,247,35,1,286,355
2470026,247,36,1,443,1098
2470027,247,37,1,203,710
2470028,247,38,1,184,740
2470029,247,39,1,461,810
2470030,247,40,1,212,725
2470031,247,41,1,184,675
2470032,247,42,1,194,555
2470033,247,43,1,263,815
2470034,247,48,1,538,865
2470035,247,49,1,538,840
2470036,247,50,1,538,725
2470037,247,51,1,681,825
2470038,247,53,1,729,1035
2470039,247,55,1,395,730
2470040,247,56,1,260,735
2470041,247,57,1,373,675
2470042,247,58,1,101,250
2470043,247,60,1,876,920
2470044,247,61,1,599,835
2470045,247,62,1,447,615
2470046,247,63,1,247,530
2470047,247,64,1,378,725
2470048,247,66,1,327,685
2470049,247,67,1,418,800
2470050,247,68,1,558,945
2470051,247,70,1,590,1395
2470052,247,71,1,404,955
2470053,247,72,1,544,1320
2470054,247,73,1,512,1290
2470055,247,75,1,512,840
2470056,247,76,1,395,880
2470057,247,77,1,397,790
2470058,247,78,1,157,215
2470059,247,80,1,395,945
2470060,247,81,1,332,805
2470061,247,82,1,558,645
2470062,247,83,1,313,680
2470063,247,85,1,681,810
2470064,247,87,1,452,720
2470065,247,88,1,613,855
2470066,247,89,1,430,685
2470067,247,90,1,502,810
2470068,247,91,1,260,475
2470069,247,92,1,553,825
2470070,247,93,1,282,430
2470071,247,94,1,341,850
2470072,247,96,1,334,700
2470073,247,97,1,707,860
2470074,247,98,1,335,630
2470075,247,99,1,367,745
2470076,247,100,2,25,765
2470077,247,101,1,56,255
2470078,247,102,2,2,55
2470079,247,102,3,4,31
2470080,247,103,1,70,380
2470081,247,103,2,170,2415
2470082,247,104,1,60,145
2470083,247,105,1,85,155
2470084,247,105,2,370,10760
2470085,247,106,1,95,295
2470086,247,106,2,260,6675
2470087,247,107,1,175,210
2470088,247,108,1,87,250
2470089,247,109,1,95,75
2470090,247,109,2,35,590
2470091,247,111,1,75,95
2470092,247,111,2,26,645
2470093,247,111,3,68,691
2470094,247,112,1,103,305
2470095,247,113,1,79,180
2470096,247,114,1,93,170
2470097,247,116,1,75,80
2470098,247,116,2,24,720
2470099,247,117,1,221,255
2470100,247,117,2,78,1710
2470101,247,119,1,51,240
2470102,247,120,1,68,120
2470103,247,122,1,79,225
2470104,247,123,1,78,75
2470105,247,123,2,28,520
2470106,247,123,3,58,548
2470107,247,123,8,32,479
2470108,247,124,1,70,70
2470109,247,124,2,27,440
2470110,247,124,3,95,466
2470111,247,124,8,21,365
2470112,247,126,1,80,75
2470113,247,126,2,40,835
2470114,247,126,3,93,530
2470115,247,126,8,37,527
2470116,247,127,1,85,95
2470117,247,128,1,45,120
2470118,247,128,2,65,1300
2470119,247,129,1,70,135
2470120,247,129,2,150,4395
2470121,247,130,1,75,65
2470122,247,130,2,27,495
2470123,247,130,3,55,546
2470124,247,131,1,102,135
2470125,247,132,1,195,280
2470126,247,134,1,88,120
2470127,247,134,2,69,1500
2470128,247,135,1,101,85
2470129,247,136,2,16,435
2470130,247,137,1,95,115
2470131,247,139,2,27,455
2470132,247,140,1,80,60
2470133,247,140,2,20,375
2470134,247,140,3,85,301
2470135,247,141,2,12,405
2470136,247,142,1,96,250
2470137,247,145,1,45,65
2470138,247,145,2,27,415
2470139,247,145,3,50,276
2470140,247,145,8,21,360
2470141,247,146,1,90,120
2470142,247,147,1,74,95
2470143,247,147,2,49,1030
2470144,247,150,1,95,165
2470145,247,151,1,130,110
2470146,247,152,1,80,125
2470147,247,153,1,92,100
2470148,247,154,1,140,235
2470149,247,156,1,75,360
2470150,247,159,1,65,75
2470151,247,159,2,29,480
2470152,247,159,3,55,353
2470153,247,159,8,23,385
2470154,247,160,1,70,55
2470155,247,160,2,24,405
2470156,247,160,8,18,292
2470157,247,161,1,50,70
2470158,247,161,2,30,470
2470159,247,161,3,50,316
2470160,247,161,8,23,383
2470161,247,162,1,45,150
2470162,247,163,1,90,170
2470163,247,164,1,100,85
2470164,247,166,1,68,140
2470165,247,171,1,81,330
2470166,247,172,2,35,685
2470167,247,174,1,95,60
2470168,247,174,2,20,315
2470169,247,174,3,22,224
2470170,247,175,2,12,145
2470171,247,175,8,9,138
2470172,247,176,1,90,270
2470173,247,177,1,70,75
2470174,247,177,2,30,480
2470175,247,177,3,65,609
2470176,247,178,1,112,265
2470177,247,179,1,55,190
2470178,247,180,1,70,250
2470179,247,181,1,100,50
2470180,247,181,2,20,295
2470181,247,183,1,175,275
2470182,247,184,1,73,255
2470183,247,186,1,65,290
2470184,247,187,2,210,2870
2470185,247,189,1,80,70
2470186,247,189,2,30,535
2470187,247,189,3,75,798
2470188,247,191,1,74,90
2470189,247,191,2,45,1110
2470190,247,192,1,65,70
2470191,247,192,2,17,580
2470192,247,193,1,75,115
2470193,247,194,1,169,210
2470194,247,196,1,60,80
2470195,247,196,2,39,675
2470196,247,196,3,30,529
2470197,247,196,8,29,478
2470198,247,197,1,80,65
2470199,247,197,2,30,510
2470200,247,197,3,45,338
2470201,247,197,8,28,395
2470202,247,200,1,100,160
2470203,247,201,1,80,150
2470204,247,202,2,8,130
2470205,247,202,8,6,131
2470206,247,203,1,62,275
2470207,247,204,1,118,90
2470208,247,205,1,80,140
2470209,247,206,1,83,165
2470210,247,207,1,59,155
2470211,247,209,1,140,260
2470212,247,212,1,28,280
2470213,247,213,1,89,195
2470214,247,213,2,38,665
2470215,247,213,8,32,583
2470216,247,214,1,67,80
2470217,247,214,2,42,745
