8,82.0,2850,2450102,3090197,2070002
9,115.0,2674,2450066,2020019,290004
10,73.0,1896,2450084,2660269,2970380,3650003
11,182.0,3320,2450071,2250315,3140041,560040,550083,980005
12,199.0,2080,2450071,2250315,3140041,560005
13,68.0,815,2450071,2250315,3140006
14,236.0,7650,2450071,2250315,3140041,560079,930280,5500243,5530051,710007
15,153.0,1529,2450084,2660269,2970215,2140009,170051,690006
16,269.0,6069,2450071,2250315,3140041,560274,5510001,180268,5470065,820009
17,54.0,1184,2450084,2660269,2970215,2140009
18,83.0,2630,2450071,2250315,3140041,560274,5510001
20,109.0,1040,2450071,2250315,3140011
21,131.0,685,2450102,3090012
22,82.0,685,2450071,2250315,3140013
23,97.0,4460,2450071,2250315,3140041,560079,930280,5500011
24,148.0,1382,2450084,2660269,2970212,2130015
25,135.0,3434,2450066,2020019,290004,90016
26,59.0,1124,2450084,2660269,2970215,2140017
27,214.0,2680,2450102,3090197,2070100,1130252,3390077,940018
28,68.0,1364,2450084,2660269,2970215,2140019
29,99.0,823,2450066,2020019
30,155.0,1369,2450084,2660269,2970215,2140021
31,44.0,660,2450129,3700252,2520022
32,58.0,954,2450066,2020242,3080287,3480035,440024
33,52.0,2726,2450102,3090197,2070028,340025
34,47.0,1950,2450102,3090197,2070028
35,69.0,672,2450066,2020242,3080287,3480026
36,292.0,1493,2450101,3050158,1930263,3290031,400027
37,204.0,946,2450105,3160028
38,168.0,978,2450101,3050219,2770029
39,199.0,981,2450084,2660158,1740030
40,191.0,1145,2450101,3050158,1930263,3290031
41,182.0,925,2450101,3050158,1930263,3290032
42,160.0,1061,2450105,3160133,1400033
43,232.0,1195,2450129,3700252,2520034
44,56.0,797,2450066,2020242,3080287,3480035
45,49.0,2050,2450078,2470231,2190106,1340036
48,262.0,5210,2450071,2250315,3140041,560079,930280,5500243,5530067,890037
50,245.0,5135,2450071,2250315,3140041,560079,930280,5500243,5530035
51,246.0,5588,2450071,2250315,3140041,560079,930280,5500243,5530067,890043
52,49.0,297,2450115,3360039
53,174.0,2880,2450102,3090197,2070100,1130252,3390077,940065,790069,960040
55,87.0,2450,2450071,2250315,3140041,560040
56,80.0,1005,2450071,2250315,3140041
57,90.0,3210,2450071,2250315,3140041,560042
58,52.0,1505,2450101,3050172,2120118,1710063,780046
59,240.0,2267,2450071,2250315,3140006,130043,610043
60,238.0,1955,2450071,2250315,3140006,130043,610071,850045
61,216.0,1780,2450071,2250315,3140006,130043
62,210.0,830,2450129,3700046
63,176.0,929,2450129,3700047
64,298.0,1510,2450129,3700252,2520201,2050049
65,299.0,1660,2450129,3700252,2520201,2050050
66,91.0,3490,2450071,2250315,3140041,560050
67,183.0,2690,2450102,3090197,2070100,1130252,3390073,900050
68,239.0,1665,2450071,2250315,3140006,130050
69,66.0,1279,2450084,2660269,2970215,2140009,170051
70,392.0,5540,2450071,2250315,3140041,560079,930280,5500243,5530052,720054
71,202.0,5100,2450071,2250315,3140041,560079,930280,5500243,5530051
72,279.0,5360,2450071,2250315,3140041,560079,930280,5500243,5530052
73,273.0,5200,2450071,2250315,3140041,560079,930280,5500243,5530053
74,37.0,305,2450071,2250058
75,161.0,2850,2450102,3090197,2070100,1130252,3390077,940060
76,191.0,4920,2450102,3090197,2070100,1130252,3390077,940065,790069,960040,530051
77,163.0,1520,2450071,2250315,3140041,560079,930066
78,46.0,1055,2450101,3050172,2120118,1710063
79,161.0,2810,2450102,3090197,2070100,1130252,3390077,940065
80,209.0,2730,2450102,3090197,2070100,1130252,3390077,940066
81,175.0,1940,2450071,2250315,3140041,560277,5520069
82,224.0,3265,2450071,2250315,3140041,560274,5510001,180268,5470065
83,234.0,1750,2450071,2250315,3140041,560079,930066,770067
84,64.0,1251,2450084,2660269,2970380,3650067
85,235.0,1934,2450071,2250315,3140006,130043,610071
86,62.0,1171,2450084,2660269,2970380,3650069
87,205.0,1460,2450071,2250315,3140006,130069
88,173.0,2720,2450071,2250315,3140041,560040,550083,980075
89,223.0,5075,2450071,2250315,3140041,560079,930280,5500243,5530067
90,176.0,2510,2450102,3090197,2070100,1130252,3390073
91,86.0,2020,2450071,2250315,3140041,560075
92,238.0,2380,2450071,2250315,3140006,130043,610078
93,81.0,1280,2450071,2250315,3140041,560079
94,154.0,2550,2450102,3090197,2070100,1130252,3390077
95,72.0,1404,2450084,2660269,2970215,2140009,170051,690074
96,162.0,2860,2450102,3090197,2070100,1130252,3390077,940065,790069
97,245.0,5155,2450071,2250315,3140041,560079,930280,5500243,5530074
98,169.0,2600,2450071,2250315,3140041,560040,550083
99,197.0,1415,2450071,2250315,3140041,560086
100,24.0,686,2450105,3160079
101,39.0,495,2450101,3050139,1660080
102,10.0,211,2450105,3160081
103,42.0,690,2450102,3090314,3310084
104,33.0,840,2450102,3090088
105,37.0,548,2450105,3160139,1450241,2840088
106,31.0,350,2450081,2490090
107,41.0,461,2450084,2660088
108,41.0,406,2450084,2660089
109,35.0,620,2450129,3700252,2520283,2860076
111,23.0,582,2450105,3160239,2440035,1610093
112,46.0,1680,2450102,3090197,2070100,1130093
113,41.0,1200,2450102,3090197,2070100
114,46.0,1710,2450102,3090197,2070100,1130095
115,36.0,370,2450101,3050096
116,24.0,641,2450105,3160239,2440006
117,32.0,510,2450102,3090106
118,31.0,246,2450084,2660100
119,36.0,415,2450101,3050100
120,27.0,280,2450071,2250112
121,26.0,255,2450071,2250115
122,27.0,270,2450071,2250118
123,25.0,616,2450066,2020242,3080287,3480115
124,25.0,435,2450084,2660110
126,26.0,624,2450105,3160239,2440035,1610150,1590089
127,31.0,776,2450084,2660269,2970380,3650117
128,34.0,520,2450129,3700252,2520111
129,40.0,573,2450105,3160139,1450241,2840109
130,27.0,473,2450066,2020286,3540097
131,48.0,415,2450101,3050158,1930156,1910114
132,49.0,1106,2450084,2660269,2970380,3650124
134,29.0,1760,2450078,2470231,2190106
135,40.0,870,2450066,2020242,3080287,3480115,1230124
136,24.0,530,2450078,2470137
137,38.0,530,2450129,3700252,2520127
139,22.0,526,2450084,2660269,2970134
140,14.0,416,2450105,3160133
141,17.0,305,2450045
142,27.0,325,2450071,2250139
145,17.0,353,2450105,3160139
146,39.0,286,2450084,2660132
147,35.0,490,2450101,3050158,1930125
150,31.0,185,2450071,2250146
151,36.0,515,2450129,3700252,2520142
152,32.0,540,2450129,3700252,2520143
153,27.0,1146,2450078,2470231,2190121
154,29.0,801,2450105,3160321,3260176,2400137
155,26.0,700,2450105,3160188,1920139
156,52.0,875,2450129,3700252,2520201,2050125
158,28.0,380,2450071,2250153
159,20.0,468,2450105,3160239,2440035,1610150
160,22.0,392,2450084,2660146
161,16.0,417,2450105,3160239,2440035
162,27.0,180,2450071,2250158
163,42.0,1455,2450102,3090197,2070138
164,43.0,613,2450066,2020286,3540130
165,28.0,320,2450101,3050138
166,28.0,315,2450101,3050139
167,34.0,360,2450071,2250166
169,36.0,828,2450084,2660269,2970380,3650117,1270125
171,44.0,635,2450101,3050172,2120118
172,21.0,505,2450105,3160239,2440035,1610159
174,16.0,316,2450084,2660158
175,17.0,233,2450078,2470179
176,46.0,698,2450105,3160139,1450241,2840236,3210143
177,30.0,510,2450066,2020286,3540097,1300154
178,42.0,380,2450101,3050148
179,34.0,270,2450071,2250177
180,31.0,335,2450071,2250178
181,25.0,466,2450078,2470231,2190147
183,36.0,491,2450084,2660171
184,34.0,585,2450071,2250182
186,31.0,272,2450081,2490166
187,42.0,620,2450129,3700252,2520111,1280171
189,29.0,540,2450129,3700252,2520180
190,33.0,778,2450105,3160239,2440035,1610150,1590089,1260169
191,27.0,300,2450101,3050158,1930156
192,21.0,621,2450105,3160188
193,19.0,230,2450101,3050158
194,72.0,550,2450101,3050158,1930156,1910162
196,30.0,668,2450105,3160239,2440035,1610187
197,26.0,603,2450105,3160239,2440035,1610191
200,40.0,1465,2450102,3090188
201,40.0,200,2450101,3050164
202,7.0,148,2450066
203,39.0,451,2450084,2660192
204,32.0,792,2450066,2020242,3080287,3480115,1230193
205,27.0,545,2450129,3700252,2520201
206,47.0,2006,2450102,3090197,2070100,1130161
207,36.0,690,2450102,3090197
208,29.0,370,2450101,3050158,1930172
209,29.0,510,2450078,2470231,2190168
210,38.0,190,2450071,2250203
211,31.0,495,2450071,2250231,2390073
212,25.0,370,2450101,3050172
213,25.0,687,2450084,2660269,2970212
214,27.0,789,2450084,2660269,2970215
