8,260.0,3925,800264,3530281,3090197,2070002
9,216.0,3080,800041,550041,560015,250003
10,224.0,1265,800062,770003
11,73.0,585,800065,810005
12,120.0,2890,800061,760005
13,179.0,875,800062,770006
14,118.0,2965,800055,710007
15,168.0,440,800077,940007
16,200.0,4787,800081,980046,610066,820009
17,202.0,1010,800062,770006,130007
18,131.0,3020,800041,550279,5510001
20,245.0,2500,800041,550041,560015,250011
21,206.0,1405,800062,770012
22,235.0,715,800065,810014
23,136.0,2965,800041,550278,5500011
24,163.0,4449,800061,760041,530069,960015
25,195.0,2360,800041,550041,560015
26,223.0,3135,800041,550041,560167,2140017
27,118.0,305,800077,940018
28,232.0,3455,800041,550041,560228,3140019
29,232.0,5078,800041,550041,560015,250003,90022
30,298.0,1195,800062,770006,130019
31,210.0,1425,800264,3530115,1300022
32,197.0,1092,800062,770035,440024
33,230.0,3801,800264,3530281,3090197,2070028,340025
34,225.0,3025,800264,3530281,3090197,2070028
35,228.0,1330,800264,3530026
36,377.0,1175,800055,710028
37,346.0,3580,800061,760031,400029
38,352.0,2043,800264,3530319,3480295,2770029
39,339.0,3495,800061,760031,400032
40,321.0,3145,800061,760031
41,357.0,3550,800041,550041,560167,2140315,3290032
42,325.0,1914,800264,3530115,1300033
43,267.0,865,800034
44,195.0,935,800062,770035
45,202.0,1178,800062,770035,440038
48,162.0,785,800055,710038
50,177.0,505,800065,810039
51,179.0,545,800065,810039,500033
52,226.0,1367,800264,3530308,3360039
53,45.0,4120,800061,760041
55,124.0,485,800041
56,131.0,1940,800041,550041
57,132.0,2110,800041,550043
58,231.0,1580,800264,3530227,2520043
59,160.0,1247,800081,980046,610043
60,158.0,935,800081,980046,610071,850045
61,136.0,760,800081,980046
62,376.0,3316,800061,760031,400049
63,349.0,2609,800264,3530115,1300033,420052
64,472.0,2410,800264,3530227,2520201,2050049
65,473.0,2560,800264,3530227,2520201,2050050
66,133.0,2420,800041,550051
67,93.0,1020,800081,980053
68,159.0,560,800065,810069,830052
69,193.0,940,800062,770006,130051
70,289.0,530,800056,720054
71,84.0,415,800055
72,176.0,350,800056
73,156.0,330,800057
74,218.0,3190,800041,550041,560228,3140191,2250058
75,65.0,475,800077,940060
76,28.0,2080,800061
77,78.0,310,800062
78,225.0,2080,800264,3530192,2120118,1710063
79,60.0,4210,800061,760041,530054
81,64.0,225,800065
82,155.0,1983,800081,980046,610066
83,138.0,500,800065,810069
84,222.0,1126,800070,860070
85,155.0,914,800081,980046,610071
86,207.0,770,800070
87,129.0,2395,800061,760072
88,82.0,375,800081,980075
89,186.0,575,800077,940075
90,94.0,990,800081,980078
91,133.0,2327,800041,550076
92,158.0,1360,800081,980046,610078
93,131.0,1680,800041,550078
94,58.0,175,800077
95,188.0,1285,800062,770006,130077
96,60.0,4219,800061,760041,530069
97,151.0,700,800055,710078
98,78.0,255,800081
99,115.0,300,800082
100,196.0,1249,800264,3530100,1160084
101,211.0,3255,800041,550041,560228,3140084
102,210.0,1560,800264,3530220,2470086
103,212.0,1480,800264,3530115,1300085
104,211.0,1915,800264,3530281,3090088
105,208.0,1230,800264,3530087
106,213.0,1400,800264,3530089
107,206.0,1325,800264,3530090
108,205.0,1330,800264,3530091
109,198.0,1415,800264,3530115,1300092
111,199.0,1360,800264,3530100,1160095
112,220.0,3250,800041,550041,560167,2140099
113,219.0,3935,800041,550041,560167,2140326,3390093
114,223.0,4500,800041,550041,560167,2140326,3390095
115,213.0,1520,800264,3530099
116,193.0,1195,800264,3530100
117,210.0,1585,800264,3530281,3090106
118,200.0,1485,800264,3530102
119,209.0,3125,800041,550041,560228,3140100
120,207.0,1600,800264,3530336,3650106,1210021
121,198.0,1330,800264,3530336,3650106
122,204.0,1510,800264,3530336,3650106,1210023
123,196.0,2800,800041,550041,560105
124,200.0,3009,800041,550041,560228,3140105
126,207.0,3113,800041,550041,560167,2140205,2130142,1590089
127,199.0,2905,800041,550041,560167,2140119
128,204.0,1205,800264,3530112
129,214.0,1427,800264,3530338,3670107
130,188.0,1205,800264,3530115
131,216.0,2940,800041,550041,560167,2140124
132,215.0,1485,800264,3530119
134,201.0,1210,800264,3530120
135,210.0,1757,800264,3530211,2360114
136,202.0,2955,800041,550041,560105,1230125
137,207.0,1205,800264,3530125
139,200.0,3048,800041,550041,560167,2140131
140,211.0,1685,800264,3530227,2520132
141,210.0,1770,800264,3530305,3350120
142,208.0,3210,800041,550041,560228,3140191,2250139
145,205.0,1410,800264,3530100,1160131
146,212.0,3000,800041,550041,560228,3140121
147,210.0,1460,800264,3530227,2520140
150,207.0,3040,800041,550041,560228,3140123
151,210.0,1415,800264,3530227,2520142
152,195.0,1200,800264,3530137
153,209.0,1842,800264,3530319,3480155
154,208.0,1860,800264,3530214,2400137
155,200.0,1615,800264,3530141
156,218.0,1455,800264,3530115,1300137
158,209.0,3265,800041,550041,560228,3140191,2250153
159,201.0,2957,800041,550041,560167,2140205,2130142
160,201.0,1391,800264,3530336,3650150
161,203.0,1355,800264,3530100,1160148
162,208.0,1265,800264,3530147
163,220.0,2530,800264,3530281,3090197,2070138
164,206.0,1570,800264,3530115,1300145
165,211.0,1325,800264,3530336,3650156
166,201.0,1255,800264,3530149
167,211.0,1640,800264,3530336,3650106,1210023,1220130
169,204.0,2957,800041,550041,560167,2140119,1270125
171,223.0,1660,800264,3530192,2120118
172,201.0,1330,800264,3530100,1160155
174,205.0,1560,800264,3530100,1160157
175,215.0,1771,800264,3530227,2520238,2410014,3700165
176,218.0,1355,800264,3530155
177,191.0,1242,800264,3530115,1300154
178,217.0,3255,800041,550041,560228,3140146
179,215.0,3155,800041,550041,560228,3140191,2250177
180,212.0,3220,800041,550041,560228,3140191,2250178
181,200.0,1492,800264,3530211,2360151
183,209.0,1480,800264,3530166
184,207.0,1334,800264,3530149,1660148
186,213.0,1450,800264,3530115,1300162
187,212.0,1305,800264,3530112,1280171
189,198.0,1465,800264,3530328,3540147
190,210.0,1500,800264,3530100,1160095,1110175
191,199.0,3138,800041,550041,560228,3140157
192,205.0,1730,800264,3530115,1300169
193,204.0,1355,800264,3530177
194,244.0,3388,800041,550041,560228,3140157,1910162
196,207.0,3206,800041,550041,560228,3140105,1240196
197,207.0,3103,800041,550041,560167,2140205,2130142,1590141
200,218.0,2540,800264,3530281,3090188
201,211.0,1480,800264,3530182
202,203.0,1445,800264,3530184
203,208.0,1380,800264,3530185
204,203.0,2976,800041,550041,560105,1230193
205,201.0,1445,800264,3530227,2520201
206,225.0,4741,800041,550041,560167,2140326,3390093,1130161
207,214.0,1765,800264,3530281,3090197
208,214.0,1495,800264,3530177,1930172
209,198.0,1365,800264,3530190
210,219.0,3075,800041,550041,560228,3140191,2250203
211,204.0,1292,800264,3530100,1160191
212,204.0,1395,800264,3530192
213,193.0,2852,800041,550041,560167,2140205
214,191.0,2800,800041,550041,560167
215,204.0,3225,800041,550041,560167,2140261,2790120
216,201.0,1585,800264,3530336,3650285,2970219
217,218.0,3185,800041,550041,560167,2140315,3290182
218,206.0,3190,800041,550041,560228,3140187
219,202.0,1245,800264,3530319,3480237
220,200.0,1285,800264,3530100,1160203
222,205.0,3005,800041,550041,560228,3140189
224,210.0,2995,800041,550041,560228,3140190
225,200.0,2990,800041,550041,560228,3140191
227,216.0,1445,800264,3530100,1160211
228,217.0,1490,800264,3530261,2930309,2910184
230,200.0,1185,800264,3530206
231,218.0,1445,800264,3530208
232,214.0,1634,800264,3530177,1930245,3050187
233,205.0,1375,800264,3530100,1160216
235,207.0,2725,800264,3530261,2930239
236,190.0,1295,800264,3530211
237,217.0,3515,800041,550041,560228,3140279,3400160
