8,111.0,3550,100215,3090197,2070002
9,144.0,3156,100139,1910020,290004
11,199.0,2912,100067,910041,550083,980005
12,217.0,3080,100218,3140041,560005
13,86.0,1815,100218,3140006
14,253.0,7470,100067,910284,5540257,5500243,5530051,710007
15,171.0,1275,100156,2140009,170051,690006
16,287.0,7069,100218,3140041,560274,5510001,180268,5470065,820009
17,72.0,930,100156,2140009
18,101.0,3630,100218,3140041,560274,5510001
20,127.0,2040,100218,3140011
21,160.0,1385,100215,3090012
22,100.0,1685,100218,3140013
23,114.0,4280,100067,910284,5540257,5500011
24,168.0,1655,100067,910045,570014
25,162.0,2425,100218,3140041,560015
26,77.0,870,100156,2140017
27,233.0,3183,100067,910054,660287,6260017
28,86.0,1110,100156,2140019
29,128.0,1305,100139,1910020
30,173.0,1115,100156,2140021
31,64.0,180,100018
32,84.0,1217,100156,2140035,440024
33,81.0,3426,100215,3090197,2070028,340025
34,76.0,2650,100215,3090197,2070028
35,98.0,3791,100215,3090197,2070028,340025,330027
36,315.0,1963,100228,3290031,400027
37,239.0,2050,100228,3290031,400029
38,204.0,1668,100243,3480295,2770029
39,232.0,1965,100228,3290031,400032
40,214.0,1615,100228,3290031
41,205.0,1395,100228,3290032
42,191.0,1230,100156,2140033
43,255.0,1520,100156,2140009,170051,690031
44,82.0,1060,100156,2140035
45,81.0,1620,100215,3090127,1340036
48,279.0,5030,100067,910284,5540257,5500243,5530067,890037
50,262.0,4955,100067,910284,5540257,5500243,5530035
51,263.0,5408,100067,910284,5540257,5500243,5530067,890043
52,81.0,1383,100093,1230193,2040163,3360039
53,195.0,1870,100237,3390077,940065,790069,960040
55,104.0,2042,100067,910041
56,98.0,2005,100218,3140041
57,101.0,1585,100067,910045
58,85.0,1350,100018,310138,1710063,780046
59,258.0,3267,100218,3140006,130043,610043
60,256.0,2955,100218,3140006,130043,610071,850045
61,234.0,2780,100218,3140006,130043
62,248.0,2505,100139,1910296,3580004
63,211.0,2520,100252,3640180,1930047
64,328.0,2070,100181,2520201,2050049
65,329.0,2220,100181,2520201,2050050
66,101.0,1645,100067,910054
67,201.0,2957,100067,910041,550083,980053
68,257.0,2665,100218,3140006,130050
69,84.0,1025,100156,2140009,170051
70,409.0,5360,100067,910284,5540257,5500243,5530052,720054
