8,214.0,1525,810005,110083,980001
9,177.0,3761,810064,770041,560015,250003
10,171.0,3126,810064,770003
11,9.0,360,810005
12,64.0,895,810006
13,126.0,2736,810064,770006
14,121.0,2905,810079,940055,710007
15,140.0,380,810079,940007
16,144.0,5612,810005,110083,980046,610066,820009
17,149.0,2871,810064,770006,130007
18,95.0,4246,810064,770041,560274,5510001
20,206.0,3181,810064,770041,560015,250011
21,153.0,3266,810064,770012
22,171.0,490,810014
23,103.0,1345,810005,110083,980281,5470013
24,140.0,335,810081,960015
25,156.0,3041,810064,770041,560015
26,184.0,3816,810064,770041,560167,2140017
27,89.0,2476,810064,770018
28,193.0,4136,810064,770041,560228,3140019
29,174.0,985,810021
30,245.0,3056,810064,770006,130019
31,171.0,3786,810064,770041,560228,3140022
32,144.0,2953,810064,770035,440024
33,186.0,5201,810005,110083,980078,900249,3390093,1130027,340025
34,181.0,4425,810005,110083,980078,900249,3390093,1130027
35,186.0,3011,810064,770006,130051,690023
36,362.0,705,810039,500024
37,352.0,4886,810064,770041,560167,2140315,3290031,400029
38,317.0,4344,810064,770041,560167,2140258,2770029
39,345.0,4801,810064,770041,560167,2140315,3290031,400032
40,327.0,4451,810064,770041,560167,2140315,3290031
41,318.0,4231,810064,770041,560167,2140315,3290032
42,294.0,4220,810064,770041,560111,1300033
43,287.0,2705,810005,110083,980078,900034
44,142.0,2796,810064,770035
45,149.0,3039,810064,770035,440038
48,142.0,1395,810005,110083,980038
50,113.0,280,810039
51,115.0,320,810039,500033
52,187.0,3233,810064,770035,440240,3360039
53,49.0,125,810081,960040
55,99.0,2350,810277,5520040
56,92.0,2621,810064,770041
57,99.0,2220,810277,5520045
58,192.0,4956,810064,770041,560228,3140022,310138,1710063,780046
59,104.0,2072,810005,110083,980046,610043
60,102.0,1760,810005,110083,980046,610071,850045
61,80.0,1585,810005,110083,980046
62,362.0,5589,810064,770041,560228,3140157,1910296,3580004
63,318.0,4915,810064,770041,560111,1300033,420052
64,444.0,4761,810064,770041,560111,1300219,2520201,2050049
65,437.0,3815,810005,110083,980078,900249,3390048
66,98.0,2310,810277,5520054
67,37.0,1845,810005,110083,980053
68,95.0,335,810069,830052
69,140.0,2801,810064,770006,130051
70,250.0,680,810057,720054
71,87.0,355,810079,940055
72,137.0,500,810057
73,124.0,505,810058
74,179.0,3871,810064,770041,560228,3140191,2250058
75,37.0,415,810079,940060
76,66.0,2165,810081,960040,530051
77,25.0,2171,810064
78,186.0,4506,810064,770041,560228,3140022,310138,1710063
79,37.0,375,810079,940065
80,67.0,230,810067
82,99.0,2808,810005,110083,980046,610066
83,74.0,275,810069
84,183.0,3779,810064,770035,440070
85,99.0,1739,810005,110083,980046,610071
86,178.0,3774,810064,770035,440038,450073
87,69.0,190,810073
88,26.0,1200,810005,110083,980075
89,136.0,677,810039,500056
90,38.0,1815,810005,110083,980078
91,93.0,820,810277,5520080
92,102.0,2185,810005,110083,980046,610078
93,93.0,2896,810064,770041,560079
94,30.0,115,810079
95,135.0,3146,810064,770006,130077
96,37.0,105,810081
97,119.0,320,810082
98,22.0,1080,810005,110083
99,96.0,1235,810005,110083,980087
100,172.0,3908,810064,770041,560167,2140205,2130142,1590119,1720059
101,172.0,3936,810064,770041,560228,3140084
102,176.0,4047,810064,770041,560105,1230333,3480086
