8,223.0,2763,710045,610066,820001
9,203.0,4865,710015,230278,5500245,5540040,560015,250003
10,211.0,1320,710003
11,92.0,705,710075,940067,810005
12,115.0,1230,710005
13,200.0,2085,710050,660078,910006
14,34.0,2550,710007
15,166.0,495,710075,940007
16,131.0,3571,710067,850009
17,205.0,5140,710015,230278,5500245,5540040,560228,3140009
18,118.0,4825,710015,230278,5500245,5540258,5510001
20,232.0,4285,710015,230278,5500245,5540040,560015,250011
21,232.0,1475,710078,970058,770012
22,233.0,5110,710015,230278,5500245,5540040,560228,3140013
23,101.0,475,710015
24,167.0,435,710075,940015
25,182.0,4145,710015,230278,5500245,5540040,560015
26,210.0,4920,710015,230278,5500245,5540040,560167,2140017
27,50.0,265,710019
28,219.0,5240,710015,230278,5500245,5540040,560228,3140019
29,219.0,6863,710015,230278,5500245,5540040,560015,250003,90022
30,306.0,5165,710015,230278,5500245,5540040,560167,2140021
31,197.0,4890,710015,230278,5500245,5540040,560228,3140022
32,217.0,5267,710015,230278,5500245,5540040,560167,2140035,440024
33,222.0,7726,710015,230278,5500245,5540040,560167,2140326,3390093,1130027,340025
34,217.0,6950,710015,230278,5500245,5540040,560167,2140326,3390093,1130027
35,233.0,4985,710015,230278,5500245,5540040,560111,1300318,3530026
36,293.0,760,710028
37,371.0,1500,710038,480073,890031,400029
38,343.0,5448,710015,230278,5500245,5540040,560167,2140258,2770029
39,342.0,1795,710045,610029
40,346.0,1065,710038,480073,890031
41,344.0,5335,710015,230278,5500245,5540040,560167,2140315,3290032
42,320.0,5324,710015,230278,5500245,5540040,560111,1300033
43,332.0,2575,710050,660078,910033
44,215.0,5110,710015,230278,5500245,5540040,560167,2140035
45,217.0,5090,710015,230278,5500245,5540040,560228,3140036
48,78.0,370,710038
50,99.0,260,710039
51,101.0,300,710039,500033
52,219.0,5459,710015,230278,5500245,5540040,560228,3140022,310138,1710040
53,76.0,560,710075,940065,790069,960040
55,118.0,3950,710015,230278,5500245,5540038
56,118.0,3725,710015,230278,5500245,5540040
57,114.0,854,710050,660045
58,218.0,6060,710015,230278,5500245,5540040,560228,3140022,310138,1710063,780046
59,91.0,1062,710045,610043
60,84.0,326,710067,850045
61,67.0,575,710045
62,342.0,835,710046
63,344.0,6019,710015,230278,5500245,5540040,560111,1300033,420052
64,470.0,5865,710015,230278,5500245,5540040,560111,1300219,2520201,2050049
65,471.0,6015,710015,230278,5500245,5540040,560111,1300219,2520201,2050050
66,112.0,560,710050
67,92.0,315,710075,940051
68,84.0,320,710065,830052
69,198.0,1788,710050,660287,6260056
70,308.0,830,710055,720054
72,195.0,650,710055
73,169.0,650,710056
74,205.0,4975,710015,230278,5500245,5540040,560228,3140191,2250058
75,63.0,530,710075,940060
76,90.0,365,710059
77,104.0,380,710078,970058
78,212.0,5610,710015,230278,5500245,5540040,560228,3140022,310138,1710063
79,63.0,490,710075,940065
80,86.0,389,710062
81,83.0,345,710075,940067
82,86.0,1798,710045,610066
83,63.0,260,710065
84,215.0,5230,710015,230278,5500245,5540040,560228,3140067
85,81.0,305,710067
86,213.0,5090,710015,230278,5500245,5540040,560228,3140069
87,119.0,165,710069
88,96.0,360,710079,980075
89,117.0,475,710038,480073
90,98.0,495,710075,940051,670071
91,118.0,1930,710050,660078
92,84.0,329,710067,850078
93,117.0,3200,710015,230278,5500068
94,56.0,230,710075
95,192.0,705,710076
96,64.0,540,710075,940065,790069
97,67.0,285,710078
98,92.0,240,710079
99,88.0,165,710080
100,198.0,5012,710015,230278,5500245,5540040,560167,2140205,2130142,1590119,1720059
101,198.0,5040,710015,230278,5500245,5540040,560228,3140084
102,202.0,5151,710015,230278,5500245,5540040,560105,1230333,3480086
103,203.0,5125,710015,230278,5500245,5540040,560228,3140085
104,207.0,4935,710015,230278,5500245,5540040,560228,3140086
105,207.0,4972,710015,230278,5500245,5540040,560167,2140205,2130085
106,209.0,5195,710015,230278,5500245,5540040,560228,3140210,2490090
107,203.0,4987,710015,230278,5500245,5540040,560167,2140205,2130088
108,195.0,4810,710015,230278,5500245,5540040,560167,2140093
109,193.0,4825,710015,230278,5500245,5540040,560111,1300092
111,198.0,5102,710015,230278,5500245,5540040,560167,2140205,2130142,1590072
112,207.0,5035,710015,230278,5500245,5540040,560167,2140099
113,206.0,5720,710015,230278,5500245,5540040,560167,2140326,3390093
114,210.0,6285,710015,230278,5500245,5540040,560167,2140326,3390095
115,207.0,4765,710015,230278,5500245,5540040,560167,2140102
116,195.0,4930,710015,230278,5500245,5540040,560167,2140205,2130142,1590078
117,211.0,4955,710015,230278,5500245,5540040,560226,3090106
118,194.0,4905,710015,230278,5500245,5540040,560167,2140106
119,196.0,4910,710015,230278,5500245,5540040,560228,3140100
120,195.0,4950,710015,230278,5500245,5540040,560228,3140191,2250112
121,187.0,4745,710015,230278,5500245,5540040,560167,2140109
122,193.0,4925,710015,230278,5500245,5540040,560167,2140109,1210023
123,183.0,4585,710015,230278,5500245,5540040,560105
124,187.0,4794,710015,230278,5500245,5540040,560228,3140105
126,194.0,4898,710015,230278,5500245,5540040,560167,2140205,2130142,1590089
127,186.0,4690,710015,230278,5500245,5540040,560167,2140119
128,204.0,4715,710015,230278,5500245,5540040,560111,1300110
129,209.0,4895,710015,230278,5500245,5540040,560228,3140191,2250126
130,183.0,4615,710015,230278,5500245,5540040,560111
131,203.0,4725,710015,230278,5500245,5540040,560167,2140124
132,207.0,4952,710015,230278,5500245,5540040,560167,2140205,2130119
134,200.0,5524,710015,230278,5500245,5540040,560105,1230121
135,198.0,4839,710015,230278,5500245,5540040,560105,1230124
136,189.0,4740,710015,230278,5500245,5540040,560105,1230125
137,199.0,4750,710015,230278,5500245,5540040,560167,2140129
139,187.0,4833,710015,230278,5500245,5540040,560167,2140131
140,208.0,5365,710015,230278,5500245,5540040,560111,1300169,1920122
141,206.0,5285,710015,230278,5500245,5540040,560111,1300169,1920124
142,195.0,4995,710015,230278,5500245,5540040,560228,3140191,2250139
145,194.0,4902,710015,230278,5500245,5540040,560167,2140205,2130142,1590103
146,199.0,4785,710015,230278,5500245,5540040,560228,3140121
147,198.0,4806,710015,230278,5500245,5540040,560167,2140315,3290210,2620059
150,194.0,4825,710015,230278,5500245,5540040,560228,3140123
151,204.0,4800,710015,230278,5500245,5540040,560228,3140124
152,199.0,4715,710015,230278,5500245,5540040,560111,1300129
153,199.0,6941,710015,230278,5500245,5540040,560228,3140191,2250150
154,207.0,4850,710015,230278,5500245,5540040,560167,2140225,2400137
155,202.0,5102,710015,230278,5500245,5540040,560111,1300322,3540121
156,213.0,4865,710015,230278,5500245,5540040,560111,1300137
158,196.0,5050,710015,230278,5500245,5540040,560228,3140191,2250153
159,188.0,4742,710015,230278,5500245,5540040,560167,2140205,2130142
160,193.0,5040,710015,230278,5500245,5540040,560228,3140299,3650150
161,192.0,4791,710015,230278,5500245,5540040,560167,2140205,2130142,1590115
162,195.0,4850,710015,230278,5500245,5540040,560228,3140191,2250158
163,211.0,6370,710015,230278,5500245,5540040,560167,2140326,3390129
164,201.0,4980,710015,230278,5500245,5540040,560111,1300145
165,203.0,4974,710015,230278,5500245,5540040,560228,3140299,3650156
166,195.0,4812,710015,230278,5500245,5540040,560167,2140205,2130151
167,200.0,5055,710015,230278,5500245,5540040,560167,2140109,1210023,1220130
169,191.0,4742,710015,230278,5500245,5540040,560167,2140119,1270125
