8,258.0,2715,760041,530054,790071,980001
9,204.0,4230,760284,6260284,5520043,560015,250003
10,230.0,5318,760284,6260284,5520043,560167,2140351,3640003
11,73.0,2360,760041,530054,790004
12,92.0,810,760005
13,190.0,5241,760041,530054,790067,940067,810064,770006
14,126.0,2955,760056,710007
15,147.0,2655,760041,530054,790067,940007
16,188.0,6802,760041,530054,790071,980046,610066,820009
17,197.0,2865,760041,530054,790008
18,120.0,4560,760284,6260282,5510001
20,233.0,3650,760284,6260284,5520043,560015,250011
21,217.0,5771,760041,530054,790067,940067,810064,770012
22,234.0,4475,760284,6260284,5520043,560228,3140013
23,128.0,2555,760041,530054,790050,750014
24,135.0,2369,760041,530069,960015
25,183.0,3510,760284,6260284,5520043,560015
26,211.0,4285,760284,6260284,5520043,560167,2140017
27,97.0,2520,760041,530054,790067,940018
28,220.0,4605,760284,6260284,5520043,560228,3140019
29,220.0,6228,760284,6260284,5520043,560015,250003,90022
30,307.0,4530,760284,6260284,5520043,560167,2140021
31,198.0,4255,760284,6260284,5520043,560228,3140022
32,208.0,5458,760041,530054,790067,940067,810064,770035,440024
33,223.0,7091,760284,6260284,5520043,560167,2140326,3390093,1130027,340025
34,218.0,6315,760284,6260284,5520043,560167,2140326,3390093,1130027
35,234.0,4350,760284,6260284,5520043,560111,1300318,3530026
36,385.0,1050,760027
37,318.0,1500,760031,400029
38,344.0,4813,760284,6260284,5520043,560167,2140258,2770029
39,311.0,1415,760031,400032
40,293.0,1065,760031
41,345.0,4700,760284,6260284,5520043,560167,2140315,3290032
42,321.0,4689,760284,6260284,5520043,560111,1300033
43,294.0,2945,760065,800034
44,206.0,5301,760041,530054,790067,940067,810064,770035
45,213.0,5544,760041,530054,790067,940067,810064,770035,440038
48,149.0,560,760037
50,165.0,2750,760041,530054,790067,940038
51,167.0,2790,760041,530054,790067,940038,500033
52,220.0,4824,760284,6260284,5520043,560228,3140022,310138,1710040
53,17.0,2040,760041
55,118.0,2968,760284,6260040
56,119.0,3090,760284,6260284,5520043
57,111.0,1345,760284,6260044
58,219.0,5425,760284,6260284,5520043,560228,3140022,310138,1710063,780046
59,148.0,3262,760041,530054,790071,980046,610043
60,146.0,2950,760041,530054,790071,980046,610071,850045
61,124.0,2775,760041,530054,790071,980046
62,348.0,1236,760031,400049
63,345.0,5384,760284,6260284,5520043,560111,1300033,420052
64,471.0,5230,760284,6260284,5520043,560111,1300219,2520201,2050049
65,472.0,5380,760284,6260284,5520043,560111,1300219,2520201,2050050
66,111.0,1436,760284,6260053
67,73.0,2475,760041,530054,790067,940051
68,141.0,575,760053
69,189.0,685,760284,6260056
70,282.0,595,760057,720054
71,92.0,405,760056
72,169.0,415,760057
73,180.0,2865,760041,530054,790067,940057
74,206.0,4340,760284,6260284,5520043,560228,3140191,2250058
75,44.0,2200,760041,530054,790050
77,89.0,4676,760041,530054,790067,940067,810064
78,213.0,4975,760284,6260284,5520043,560228,3140022,310138,1710063
79,32.0,2130,760041,530054
80,27.0,2080,760065
81,64.0,2505,760041,530054,790067,940067
