8,144.0,5085,2170001,1930116,1350269,3090197,2070002
33,114.0,4961,2170001,1930116,1350269,3090197,2070028,340025
34,109.0,4185,2170001,1930116,1350269,3090197,2070028
35,131.0,5326,2170001,1930116,1350269,3090197,2070028,340025,330027
74,192.0,6248,2170001,1930106,1260147,1610278,2930239,2350150,1790265,3210202,2490058
100,67.0,1331,2170001,1930106,1260139,1590119,1720059
101,103.0,2419,2170001,1930106,1260139,1590078,1160208,2250182,1840082
102,73.0,1295,2170001,1930161,1960252,2660083
103,104.0,2925,2170001,1930116,1350269,3090314,3310084
104,95.0,3075,2170001,1930116,1350269,3090088
105,104.0,2598,2170001,1930106,1260128,1450211,2440094,3260176,2400332,3510089
106,117.0,3773,2170001,1930106,1260147,1610278,2930239,2350150,1790265,3210090
107,52.0,733,2170001,1930125,1470090
108,47.0,623,2170001,1930125,1470093
109,92.0,3239,2170001,1930161,1960130,1390126,3270087
111,65.0,1192,2170001,1930106,1260169,1900001
112,108.0,3915,2170001,1930116,1350269,3090197,2070100,1130093
113,103.0,3435,2170001,1930116,1350269,3090197,2070100
114,108.0,3945,2170001,1930116,1350269,3090197,2070100,1130095
116,64.0,1249,2170001,1930106,1260139,1590078
117,94.0,2745,2170001,1930116,1350269,3090106
118,85.0,2378,2170001,1930116,1350105
119,116.0,2599,2170001,1930106,1260139,1590078,1160208,2250182,1840097
120,84.0,1924,2170001,1930106,1260139,1590078,1160208,2250112
121,83.0,1899,2170001,1930106,1260139,1590078,1160208,2250115
122,84.0,1914,2170001,1930106,1260139,1590078,1160208,2250118
123,69.0,1703,2170001,1930161,1960130,1390036
124,52.0,938,2170001,1930125,1470111
126,47.0,908,2170001,1930106
127,52.0,711,2170001,1930125,1470146,1690004
128,102.0,2327,2170001,1930106,1260147,1610278,2930122
129,101.0,2392,2170001,1930106,1260147,1610278,2930126
130,84.0,2158,2170001,1930161,1960130,1390042
131,54.0,572,2170004,2770112
132,472.0,4259,2170004,2770112,1310139,1780106
134,79.0,2908,2170001,1930161,1960130,1390137,3480132
135,73.0,2038,2170001,1930116
136,65.0,1558,2170001,1930161,1960130,1390047
137,94.0,2002,2170001,1930106,1260147,1610278,2930136
139,60.0,1453,2170001,1930161,1960130
140,80.0,1415,2170001,1930106,1260139,1590120,1740137
141,82.0,2203,2170001,1930297,3650285,2970139
142,84.0,1969,2170001,1930106,1260139,1590078,1160208,2250139
145,59.0,1111,2170001,1930106,1260128
146,117.0,3000,2170001,1930116,1350269,3090314,3310129
147,31.0,408,2170001,1930125
150,144.0,2754,2170001,1930106,1260139,1590078,1160208,2250217,2220110,1620125
151,132.0,4474,2170001,1930161,1960130,1390126,3270087,1090180,2670127
152,115.0,3396,2170001,1930297,3650143
153,77.0,2925,2170004,2770128
154,91.0,1957,2170001,1930106,1260147,1610278,2930155
155,92.0,2477,2170001,1930297,3650285,2970187,1920139
156,104.0,1802,2170001,1930106,1260128,1450205,2390060
158,85.0,2024,2170001,1930106,1260139,1590078,1160208,2250153
159,57.0,1061,2170001,1930106,1260139
160,57.0,1000,2170001,1930125,1470240,2830015
161,59.0,1092,2170001,1930106,1260147
162,128.0,2574,2170001,1930106,1260139,1590078,1160208,2250217,2220110
163,104.0,3690,2170001,1930116,1350269,3090197,2070138
164,92.0,2789,2170001,1930161,1960130,1390126,3270136
166,97.0,2444,2170001,1930106,1260139,1590078,1160208,2250237,2430141
167,91.0,2004,2170001,1930106,1260139,1590078,1160208,2250166
169,47.0,638,2170001,1930125,1470146
172,62.0,1251,2170001,1930106,1260139,1590119
174,64.0,1246,2170001,1930106,1260139,1590120
175,81.0,2111,2170001,1930297,3650285,2970249,2470179
177,87.0,2263,2170001,1930161,1960130,1390063
178,102.0,774,2170004,2770112,1310139
179,99.0,3308,2170001,1930106,1260147,1610278,2930239,2350150
181,72.0,2039,2170001,1930179,2140173
184,91.0,2229,2170001,1930106,1260139,1590078,1160208,2250182
186,117.0,3617,2170001,1930106,1260147,1610278,2930239,2350150,1790265,3210155
187,108.0,2402,2170001,1930106,1260147,1610278,2930278,2610152
189,95.0,2568,2170001,1930297,3650285,2970249,2470267,2520180
190,54.0,1062,2170001,1930106,1260169
191,56.0,1588,2170001,1930157
192,87.0,2398,2170001,1930297,3650285,2970187
193,15.0,148,2170001
196,45.0,778,2170001,1930161
197,54.0,898,2170001,1930161,1960190
200,102.0,3700,2170001,1930116,1350269,3090188
201,97.0,1014,2170006,3290279,3410144
202,78.0,1897,2170001,1930161,1960130,1390137,3480334,3080171
203,105.0,2449,2170001,1930106,1260139,1590078,1160208,2250182,1840156
204,76.0,1879,2170001,1930161,1960130,1390036,1230193
205,132.0,2782,2170001,1930106,1260128,1450211,2440094,3260176,2400332,3510186
206,109.0,4241,2170001,1930116,1350269,3090197,2070100,1130161
207,98.0,2925,2170001,1930116,1350269,3090197
