11,3186.0,3382,750078,940085,980005
16,3553.0,12639,750078,940085,980005,110065,810064,770044,590005,850009
18,3624.0,13779,750078,940085,980005,110065,810064,770044,590005,850009,160006
23,3669.0,18639,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930280,5500011
48,3690.0,13152,750078,940085,980005,110065,810064,770044,590002,610066,820041,510040,500030
50,3659.0,12492,750078,940085,980005,110065,810064,770044,590002,610066,820041,510040
51,3656.0,12451,750078,940085,980005,110065,810064,770044,590002,610066,820041
53,27.0,625,750063,790069,960040
55,3659.0,16519,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930041
56,3655.0,15729,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930044
57,3663.0,17194,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930047
59,3476.0,8041,750078,940085,980005,110065,810064,770044
60,3506.0,9394,750078,940085,980005,110065,810064,770044,590005,850045
61,3500.0,8528,750078,940085,980005,110065,810064,770044,590002
66,3664.0,17499,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930055
67,3188.0,3427,750078,940085,980053
76,44.0,2665,750063,790069,960040,530051
77,3220.0,5913,750078,940085,980005,110065,810064
79,14.0,555,750063
80,71.0,4745,750063,790069,960040,530051,760065
81,3195.0,3742,750078,940085,980005,110065
82,3519.0,9751,750078,940085,980005,110065,810064,770044,590002,610066
85,3503.0,9373,750078,940085,980005,110065,810064,770044,590005
88,3177.0,2782,750078,940085,980075
89,3679.0,12967,750078,940085,980005,110065,810064,770044,590002,610066,820041,510071
90,3189.0,3397,750078,940085,980078
91,3660.0,16399,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930080
92,3506.0,9397,750078,940085,980005,110065,810064,770044,590005,850078
93,3653.0,15459,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074
94,7.0,300,750078
96,15.0,605,750063,790069
98,3173.0,2662,750078,940085
550,3664.0,18279,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930280
551,3655.0,15569,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930282
552,3658.0,16294,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930285
554,3657.0,15869,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930288
626,3665.0,17938,750078,940085,980005,110065,810064,770044,590005,850009,160006,180074,930290
