8,104.0,5165,1400330,3700243,2470231,2190106,1340299,3090197,2070002
33,74.0,5041,1400330,3700243,2470231,2190106,1340299,3090197,2070028,340025
34,69.0,4265,1400330,3700243,2470231,2190106,1340299,3090197,2070028
35,91.0,5406,1400330,3700243,2470231,2190106,1340299,3090197,2070028,340025,330027
74,131.0,4116,1400210,2400332,3510166,1860189,2490058
100,25.0,560,1400237,2600004
101,56.0,1532,1400237,2600028,2330180,2250182,1840082
102,13.0,345,1400330,3700243,2470086
103,64.0,3005,1400330,3700243,2470231,2190106,1340299,3090314,3310084
104,55.0,3155,1400330,3700243,2470231,2190106,1340299,3090088
105,27.0,1180,1400210,2400332,3510089
106,41.0,1388,1400210,2400332,3510227,2510041
107,56.0,962,1400218,2440035,1610187,1960090
108,51.0,867,1400218,2440035,1610187,1960092
109,29.0,660,1400330,3700252,2520117,1300092
111,25.0,471,1400218,2440035,1610093
112,68.0,3995,1400330,3700243,2470231,2190106,1340299,3090197,2070100,1130093
113,63.0,3515,1400330,3700243,2470231,2190106,1340299,3090197,2070100
114,68.0,4025,1400330,3700243,2470231,2190106,1340299,3090197,2070100,1130095
116,23.0,490,1400237,2600008
117,52.0,2439,1400330,3700243,2470231,2190106,1340341,3490095
118,39.0,990,1400330,3700252,2520368,3540294,3680104
119,69.0,1712,1400237,2600028,2330180,2250182,1840097
120,37.0,1037,1400237,2600028,2330180,2250112
121,36.0,1012,1400237,2600028,2330180,2250115
122,37.0,1027,1400237,2600028,2330180,2250118
123,29.0,764,1400330,3700243,2470379,3480115
124,30.0,716,1400282,3160265,2660110
126,27.0,591,1400289,3260244,3150028,1590089
127,65.0,1153,1400218,2440035,1610187,1960143,1470146,1690004
128,30.0,855,1400169,1920109
129,38.0,1075,1400210,2400137,1540102
130,19.0,450,1400330,3700252,2520117
131,113.0,1767,1400218,2440035,1610187,1960143,1470235,2770112
132,531.0,5454,1400218,2440035,1610187,1960143,1470235,2770112,1310139,1780106
134,32.0,1955,1400330,3700243,2470231,2190106
135,42.0,1083,1400330,3700252,2520368,3540294,3680127
136,27.0,725,1400330,3700243,2470137
137,28.0,775,1400210,2400125
139,26.0,860,1400330,3700292,2970134
141,5.0,82,1400123
142,37.0,1082,1400237,2600028,2330180,2250139
145,19.0,282,1400218,2440025
146,77.0,3080,1400330,3700243,2470231,2190106,1340299,3090314,3310129
147,44.0,850,1400218,2440035,1610187,1960143
150,97.0,1867,1400237,2600028,2330180,2250217,2220110,1620125
151,69.0,1895,1400330,3700252,2520117,1300092,1090180,2670127
152,61.0,1680,1400330,3700252,2520117,1300092,1090180,2670129
153,30.0,1341,1400330,3700243,2470231,2190121
154,17.0,505,1400210,2400137
155,13.0,304,1400169,1920139
156,58.0,701,1400237,2600050,2930160
158,38.0,1137,1400237,2600028,2330180,2250153
159,21.0,435,1400289,3260244,3150028
160,26.0,815,1400330,3700292,2970153
161,18.0,306,1400218,2440035
162,81.0,1687,1400237,2600028,2330180,2250217,2220110
163,64.0,3770,1400330,3700243,2470231,2190106,1340299,3090197,2070138
164,46.0,1385,1400330,3700252,2520368,3540294,3680153
166,50.0,1557,1400237,2600028,2330180,2250237,2430141
167,44.0,1117,1400237,2600028,2330180,2250166
169,60.0,1080,1400218,2440035,1610187,1960143,1470146
172,23.0,394,1400218,2440035,1610159
174,15.0,158,1400152
175,9.0,200,1400330,3700165
177,22.0,487,1400330,3700252,2520117,1300154
178,161.0,1969,1400218,2440035,1610187,1960143,1470235,2770112,1310139
179,40.0,2221,1400237,2600050,2930239,2350150
181,28.0,661,1400330,3700243,2470231,2190147
184,44.0,1342,1400237,2600028,2330180,2250182
186,43.0,1403,1400210,2400332,3510166
187,35.0,820,1400210,2400240,2610152
189,19.0,395,1400330,3700252,2520180
190,34.0,745,1400289,3260244,3150028,1590089,1260169
191,38.0,1326,1400330,3700292,2970380,3650183
192,8.0,225,1400169
193,60.0,1115,1400218,2440035,1610187,1960143,1470167
196,32.0,557,1400218,2440035,1610187
197,27.0,581,1400289,3260244,3150028,1590141
200,62.0,3780,1400330,3700243,2470231,2190106,1340299,3090188
201,85.0,2456,1400330,3700292,2970215,2140351,3640289,3050274,3450153
202,11.0,345,1400182
203,58.0,1562,1400237,2600028,2330180,2250182,1840156
204,36.0,940,1400330,3700243,2470379,3480115,1230193
205,55.0,1364,1400210,2400332,3510186
206,69.0,4321,1400330,3700243,2470231,2190106,1340299,3090197,2070100,1130161
207,58.0,3005,1400330,3700243,2470231,2190106,1340299,3090197
208,61.0,1145,1400218,2440035,1610187,1960143,1470183
209,32.0,705,1400330,3700243,2470231,2190168
211,29.0,725,1400237,2600031,2390073
212,54.0,1646,1400330,3700292,2970215,2140351,3640196
213,29.0,1021,1400330,3700292,2970212
214,31.0,1123,1400330,3700292,2970215
215,35.0,1205,1400330,3700292,2970282,2790120
216,26.0,805,1400330,3700292,2970219
217,75.0,1266,1400218,2440035,1610187,1960143,1470167,1930181
218,74.0,2576,1400330,3700292,2970215,2140351,3640289,3050274,3450167
219,18.0,485,1400330,3700243,2470231
220,22.0,413,1400237,2600024
222,39.0,1207,1400237,2600028,2330180,2250217
224,41.0,1169,1400237,2600028,2330180,2250153,1580009
225,29.0,862,1400237,2600028,2330180
