8,164.0,6192,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070002
33,134.0,6068,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070028,340025
34,129.0,5292,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070028
35,151.0,6433,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070028,340025,330027
74,222.0,7243,2370029,2010259,3450225,3050290,3640278,2970298,2930239,2350150,1790265,3210202,2490058
100,102.0,2117,2370029,2010259,3450225,3050290,3640300,3140083
101,128.0,4813,2370029,2010259,3450225,3050290,3640336,3480155,1530204,2250182,1840082
102,92.0,2067,2370029,2010259,3450225,3050290,3640336,3480086
103,124.0,4032,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090314,3310084
104,115.0,4182,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090088
105,125.0,3502,2370029,2010259,3450225,3050290,3640278,2970241,2400332,3510089
106,139.0,3710,2370029,2010259,3450225,3050290,3640278,2970241,2400332,3510227,2510041
107,109.0,2152,2370029,2010259,3450225,3050290,3640113,1240196,1960090
108,104.0,2057,2370029,2010259,3450225,3050290,3640113,1240196,1960092
109,108.0,3390,2370029,2010259,3450225,3050290,3640128,1360142,3270087
111,102.0,2177,2370029,2010259,3450225,3050290,3640300,3140093
112,128.0,5022,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070100,1130093
113,123.0,4542,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070100
114,128.0,5052,2370029,2010259,3450225,3050290,3640336,3480132,1340299,3090197,2070100,1130095
116,101.0,2052,2370029,2010259,3450225,3050290,3640113,1240153,1590078
117,112.0,3466,2370029,2010259,3450225,3050290,3640336,3480132,1340341,3490095
118,101.0,2184,2370029,2010259,3450225,3050290,3640203,2140173,1810311,3680104
119,141.0,4993,2370029,2010259,3450225,3050290,3640336,3480155,1530204,2250182,1840097
120,109.0,4318,2370029,2010259,3450225,3050290,3640336,3480155,1530204,2250112
121,108.0,4293,2370029,2010259,3450225,3050290,3640336,3480155,1530204,2250115
122,109.0,4308,2370029,2010259,3450225,3050290,3640336,3480155,1530204,2250118
123,81.0,1874,2370029,2010259,3450225,3050290,3640110
124,78.0,1550,2370029,2010259,3450225,3050290,3640113
126,92.0,1805,2370029,2010259,3450225,3050290,3640113,1240118
127,118.0,2343,2370029,2010259,3450225,3050290,3640113,1240196,1960143,1470146,1690004
128,128.0,3157,2370029,2010259,3450225,3050290,3640278,2970241,2400112
129,131.0,3387,2370029,2010259,3450225,3050290,3640278,2970298,2930126
130,99.0,2242,2370029,2010259,3450225,3050290,3640336,3480127
131,151.0,1795,2370029,2010254,3410219,3290227,2770112
132,569.0,5482,2370029,2010254,3410219,3290227,2770112,1310139,1780106
