8,69.0,2760,2680072,2070002
33,39.0,2636,2680072,2070028,340025
34,34.0,1860,2680072,2070028
35,56.0,3001,2680072,2070028,340025,330027
74,156.0,6518,2680059,1340236,2490058
100,40.0,2845,2680062,1530204,2250086
101,53.0,3212,2680062,1530204,2250182,1840082
102,27.0,1898,2680059,1340206,2190073
103,32.0,960,2680072,2070088
104,28.0,1328,2680059,1340299,3090088
105,61.0,3328,2680059,1340206,2190191,2470251,2400332,3510089
106,75.0,3621,2680059,1340092
107,68.0,2661,2680059,1340339,3480297,2790083,1240196,1960090
108,63.0,2566,2680059,1340339,3480297,2790083,1240196,1960092
109,49.0,2268,2680059,1340339,3480127,1300092
111,43.0,3262,2680062,1530204,2250098
112,33.0,1590,2680072,2070100,1130093
113,28.0,1110,2680072,2070100
114,33.0,1620,2680072,2070100,1130095
116,38.0,3017,2680062,1530204,2250105
117,24.0,359,2680089,3490095
118,43.0,1918,2680059,1340339,3480399,3680104
119,66.0,3392,2680062,1530204,2250182,1840097
120,34.0,2717,2680062,1530204,2250112
121,33.0,2692,2680062,1530204,2250115
122,34.0,2707,2680062,1530204,2250118
123,21.0,1120,2680088,3380103
124,37.0,2059,2680059,1340339,3480297,2790083
126,47.0,2311,2680059,1340339,3480318,2970118
127,77.0,2890,2680059,1340339,3480297,2790083,1240287,2830010,1470146,1690004
128,64.0,3093,2680059,1340206,2190191,2470267,2520112
129,68.0,3872,2680062,1530204,2250231,2390110,2930126
130,39.0,2058,2680059,1340339,3480127
131,116.0,3530,2680059,1340268,2770112
132,534.0,7217,2680059,1340268,2770112,1310139,1780106
134,5.0,128,2680059
135,36.0,1374,2680088,3380103,1230124
136,25.0,1528,2680059,1340339,3480136
137,61.0,3482,2680062,1530204,2250231,2390110,2930136
139,23.0,1588,2680059,1340339,3480140
140,38.0,2228,2680059,1340206,2190163,2020118
141,37.0,2203,2680059,1340206,2190191,2470143
142,34.0,2762,2680062,1530204,2250139
145,40.0,2153,2680059,1340206,2190204,2660129
146,50.0,1253,2680059,1340299,3090314,3310129
147,56.0,2587,2680059,1340339,3480297,2790083,1240287,2830010
150,94.0,3547,2680062,1530204,2250217,2220110,1620125
151,89.0,3503,2680059,1340339,3480127,1300092,1090180,2670127
152,81.0,3288,2680059,1340339,3480127,1300092,1090180,2670129
153,15.0,723,2680062
154,51.0,2653,2680059,1340206,2190191,2470251,2400137
155,47.0,2457,2680059,1340206,2190191,2470200,1920139
156,67.0,3278,2680062,1530204,2250231,2390060
158,35.0,2817,2680062,1530204,2250153
159,42.0,2203,2680059,1340206,2190204,2660141
160,32.0,1816,2680059,1340339,3480318,2970153
161,41.0,2259,2680059,1340206,2190191,2470254,2440035
162,78.0,3367,2680062,1530204,2250217,2220110
163,29.0,1365,2680072,2070138
164,48.0,1603,2680059,1340299,3090306,3230249,3430114
166,47.0,3237,2680062,1530204,2250237,2430141
167,41.0,2797,2680062,1530204,2250166
169,72.0,2817,2680059,1340339,3480297,2790083,1240287,2830010,1470146
172,45.0,2338,2680059,1340206,2190204,2660156
174,35.0,2023,2680059,1340206,2190204,2660158
175,34.0,1936,2680059,1340206,2190191,2470179
177,41.0,2163,2680059,1340339,3480180
178,164.0,3732,2680059,1340268,2770112,1310139
179,66.0,4788,2680062,1530204,2250231,2390110,2930239,2350150
181,28.0,1774,2680059,1340206,2190147
184,41.0,3022,2680062,1530204,2250182
186,75.0,3798,2680059,1340175
187,69.0,2968,2680059,1340206,2190191,2470251,2400240,2610152
189,48.0,2393,2680059,1340206,2190191,2470267,2520180
190,54.0,3402,2680062,1530204,2250098,1110175
191,42.0,2086,2680059,1340339,3480297,2790119,2140182
192,42.0,2378,2680059,1340206,2190191,2470200
193,72.0,2797,2680059,1340184
196,44.0,2256,2680059,1340339,3480297,2790083,1240196
197,43.0,2181,2680059,1340339,3480318,2970195
200,35.0,1953,2680059,1340299,3090188
201,84.0,3122,2680059,1340339,3480297,2790119,2140351,3640289,3050274,3450153
202,27.0,1853,2680059,1340206,2190163
203,55.0,3242,2680062,1530204,2250182,1840156
204,28.0,1296,2680088,3380103,1230193
205,89.0,3512,2680059,1340206,2190191,2470251,2400332,3510186
206,34.0,1916,2680072,2070100,1130161
207,23.0,600,2680072
208,73.0,2882,2680059,1340339,3480297,2790083,1240287,2830010,1470183
209,32.0,1818,2680059,1340206,2190168
211,38.0,2932,2680062,1530204,2250231,2390073
212,53.0,2312,2680059,1340339,3480297,2790119,2140351,3640196
213,30.0,1783,2680059,1340339,3480225
214,30.0,1789,2680059,1340339,3480297,2790119
215,32.0,1338,2680088,3380103,1230207
216,32.0,1806,2680059,1340339,3480318,2970219
217,87.0,2948,2680059,1340184,1930181
218,73.0,3242,2680059,1340339,3480297,2790119,2140351,3640289,3050274,3450167
219,18.0,1598,2680059,1340206
220,44.0,3122,2680062,1530204,2250231,2390076
222,36.0,2887,2680062,1530204,2250217
224,38.0,2849,2680062,1530204,2250153,1580009
225,26.0,2542,2680062,1530204
230,74.0,2757,2680059,1340339,3480127,1300197
232,58.0,2931,2680059,1340339,3480297,2790119,2140351,3640289,3050187
233,42.0,3112,2680062,1530204,2250228
