8,115.0,4078,2990086,1040261,3310175,2070002
33,85.0,3954,2990086,1040261,3310175,2070028,340025
34,80.0,3178,2990086,1040261,3310175,2070028
35,102.0,4319,2990086,1040261,3310175,2070028,340025,330027
74,224.0,8408,2990086,1040261,3310249,3090127,1340236,2490058
100,108.0,4683,2990086,1040261,3310249,3090127,1340144,1530204,2250086
101,121.0,5050,2990086,1040261,3310249,3090127,1340144,1530204,2250182,1840082
102,95.0,3788,2990086,1040261,3310249,3090127,1340206,2190073
103,66.0,1468,2990086,1040261,3310084
104,45.0,960,2990086
105,128.0,3969,2990086,1040261,3310249,3090341,3530141,1550069,3510089
106,142.0,4177,2990086,1040261,3310249,3090341,3530141,1550069,3510227,2510041
107,125.0,3813,2990086,1040261,3310249,3090186,1970181,1960090
108,118.0,3808,2990086,1040261,3310249,3090186,1970089
109,109.0,3253,2990086,1040261,3310249,3090354,3680304,3270087
111,109.0,3629,2990086,1040261,3310249,3090186,1970153,1610093
112,79.0,2908,2990086,1040261,3310175,2070100,1130093
113,74.0,2428,2990086,1040261,3310175,2070100
114,79.0,2938,2990086,1040261,3310175,2070100,1130095
116,106.0,4855,2990086,1040261,3310249,3090127,1340144,1530204,2250105
117,64.0,2190,2990086,1040099
118,93.0,2018,2990086,1040261,3310120,1350105
119,134.0,5230,2990086,1040261,3310249,3090127,1340144,1530204,2250182,1840097
120,102.0,4555,2990086,1040261,3310249,3090127,1340144,1530204,2250112
121,101.0,4530,2990086,1040261,3310249,3090127,1340144,1530204,2250115
122,102.0,4545,2990086,1040261,3310249,3090127,1340144,1530204,2250118
123,90.0,2355,2990086,1040106
124,96.0,2913,2990086,1040261,3310249,3090152,1600100
126,100.0,3378,2990086,1040261,3310249,3090186,1970111
127,134.0,4004,2990086,1040261,3310249,3090186,1970181,1960143,1470146,1690004
128,127.0,3668,2990086,1040261,3310249,3090241,2520112
129,136.0,5710,2990086,1040261,3310249,3090127,1340144,1530204,2250231,2390110,2930126
130,99.0,2728,2990086,1040261,3310249,3090341,3530115
131,182.0,4618,2990086,1040261,3310249,3090186,1970181,1960143,1470235,2770112
132,600.0,8305,2990086,1040261,3310249,3090186,1970181,1960143,1470235,2770112,1310139,1780106
134,73.0,2018,2990086,1040261,3310249,3090127
135,81.0,1678,2990086,1040261,3310120
136,89.0,2169,2990086,1040261,3310249,3090131
137,127.0,3708,2990086,1040261,3310249,3090241,2520128
139,91.0,3478,2990086,1040261,3310249,3090127,1340339,3480140
140,106.0,4118,2990086,1040261,3310249,3090127,1340206,2190163,2020118
141,105.0,4093,2990086,1040261,3310249,3090127,1340206,2190191,2470143
142,102.0,4600,2990086,1040261,3310249,3090127,1340144,1530204,2250139
145,102.0,3524,2990086,1040261,3310249,3090186,1970250,2820090
146,79.0,1543,2990086,1040261,3310129
147,113.0,3701,2990086,1040261,3310249,3090186,1970181,1960143
150,162.0,5385,2990086,1040261,3310249,3090127,1340144,1530204,2250217,2220110,1620125
151,149.0,4488,2990086,1040261,3310249,3090354,3680304,3270087,1090180,2670127
152,141.0,4273,2990086,1040261,3310249,3090354,3680304,3270087,1090180,2670129
153,83.0,2561,2990086,1040261,3310249,3090127,1340144
154,119.0,3423,2990086,1040261,3310249,3090354,3680143
155,111.0,3138,2990086,1040261,3310249,3090341,3530141
156,135.0,5116,2990086,1040261,3310249,3090127,1340144,1530204,2250231,2390060
158,103.0,4655,2990086,1040261,3310249,3090127,1340144,1530204,2250153
159,102.0,3428,2990086,1040261,3310249,3090186,1970144
160,90.0,2768,2990086,1040261,3310249,3090152
161,102.0,3464,2990086,1040261,3310249,3090186,1970153
162,146.0,5205,2990086,1040261,3310249,3090127,1340144,1530204,2250217,2220110
163,75.0,2683,2990086,1040261,3310175,2070138
164,94.0,2503,2990086,1040261,3310249,3090306,3230249,3430114
166,115.0,5075,2990086,1040261,3310249,3090127,1340144,1530204,2250237,2430141
167,109.0,4635,2990086,1040261,3310249,3090127,1340144,1530204,2250166
169,129.0,3931,2990086,1040261,3310249,3090186,1970181,1960143,1470146
172,107.0,3552,2990086,1040261,3310249,3090186,1970153,1610159
174,103.0,3913,2990086,1040261,3310249,3090127,1340206,2190204,2660158
175,102.0,3826,2990086,1040261,3310249,3090127,1340206,2190191,2470179
177,102.0,2765,2990086,1040261,3310249,3090341,3530115,1300154
178,230.0,4820,2990086,1040261,3310249,3090186,1970181,1960143,1470235,2770112,1310139
179,134.0,6626,2990086,1040261,3310249,3090127,1340144,1530204,2250231,2390110,2930239,2350150
181,93.0,2425,2990086,1040261,3310249,3090354,3680170
184,109.0,4860,2990086,1040261,3310249,3090127,1340144,1530204,2250182
186,143.0,5688,2990086,1040261,3310249,3090127,1340175
187,132.0,3657,2990086,1040261,3310249,3090246,2590166
189,106.0,3008,2990086,1040261,3310249,3090343,3540147
190,107.0,3532,2990086,1040261,3310249,3090186,1970111,1260169
191,110.0,3976,2990086,1040261,3310249,3090127,1340339,3480297,2790119,2140182
192,110.0,4268,2990086,1040261,3310249,3090127,1340206,2190191,2470200
193,129.0,3966,2990086,1040261,3310249,3090186,1970181,1960143,1470167
196,101.0,3408,2990086,1040261,3310249,3090186,1970181
197,92.0,3278,2990086,1040261,3310249,3090186
200,45.0,891,2990156
201,152.0,4376,2990086,1040288,3640289,3050274,3450153
202,95.0,3743,2990086,1040261,3310249,3090127,1340206,2190163
203,123.0,5080,2990086,1040261,3310249,3090127,1340144,1530204,2250182,1840156
204,97.0,2531,2990086,1040106,1230193
205,156.0,4153,2990086,1040261,3310249,3090341,3530141,1550069,3510186
206,80.0,3234,2990086,1040261,3310175,2070100,1130161
207,69.0,1918,2990086,1040261,3310175
208,130.0,3996,2990086,1040261,3310249,3090186,1970181,1960143,1470183
209,97.0,2568,2990086,1040261,3310249,3090222,2360173
211,106.0,4770,2990086,1040261,3310249,3090127,1340144,1530204,2250231,2390073
212,121.0,3566,2990086,1040288,3640196
213,98.0,3673,2990086,1040261,3310249,3090127,1340339,3480225
214,98.0,3679,2990086,1040261,3310249,3090127,1340339,3480297,2790119
215,95.0,2606,2990086,1040180
216,100.0,3696,2990086,1040261,3310249,3090127,1340339,3480318,2970219
217,144.0,4117,2990086,1040261,3310249,3090186,1970181,1960143,1470167,1930181
218,141.0,4496,2990086,1040288,3640289,3050274,3450167
219,86.0,3488,2990086,1040261,3310249,3090127,1340206
220,107.0,3619,2990086,1040261,3310249,3090186,1970250,2820090,1450195
222,104.0,4725,2990086,1040261,3310249,3090127,1340144,1530204,2250217
224,106.0,4687,2990086,1040261,3310249,3090127,1340144,1530204,2250153,1580009
225,94.0,4380,2990086,1040261,3310249,3090127,1340144,1530204
230,134.0,3427,2990086,1040261,3310249,3090341,3530115,1300197
232,126.0,4185,2990086,1040288,3640289,3050187
