8,90.0,3725,1640232,3430178,3230163,2070002
33,60.0,3601,1640232,3430178,3230163,2070028,340025
34,55.0,2825,1640232,3430178,3230163,2070028
35,77.0,3966,1640232,3430178,3230163,2070028,340025,330027
74,169.0,5252,1640249,3680144,1550069,3510166,1860189,2490058
100,61.0,2304,1640220,3270230,2970166,1740083
101,78.0,4439,1640220,3270113,1360153,3480155,1530204,2250182,1840082
102,42.0,1693,1640220,3270113,1360153,3480086
103,52.0,1340,1640232,3430178,3230240,3310084
104,44.0,1805,1640232,3430178,3230225,3090088
105,65.0,2316,1640249,3680144,1550069,3510089
106,79.0,2524,1640249,3680144,1550069,3510227,2510041
107,75.0,2430,1640220,3270113,1360116,2790083,1240196,1960090
108,70.0,2335,1640220,3270113,1360116,2790083,1240196,1960092
109,22.0,945,1640220,3270087
111,59.0,2359,1640220,3270230,2970096
112,54.0,2555,1640232,3430178,3230163,2070100,1130093
113,49.0,2075,1640232,3430178,3230163,2070100
114,54.0,2585,1640232,3430178,3230163,2070100,1130095
116,58.0,2899,1640220,3270230,2970102
117,43.0,1475,1640232,3430178,3230225,3090106
118,23.0,683,1640206,3100100
119,91.0,4619,1640220,3270113,1360153,3480155,1530204,2250182,1840097
120,59.0,3944,1640220,3270113,1360153,3480155,1530204,2250112
121,58.0,3919,1640220,3270113,1360153,3480155,1530204,2250115
122,59.0,3934,1640220,3270113,1360153,3480155,1530204,2250118
123,32.0,1374,1640220,3270113,1360047
124,44.0,1828,1640220,3270113,1360116,2790083
126,54.0,2149,1640220,3270230,2970118
127,84.0,2659,1640220,3270113,1360116,2790083,1240287,2830010,1470146,1690004
128,66.0,1989,1640249,3680214,2360204,2520112
129,74.0,2325,1640249,3680143,1540102
130,32.0,1116,1640220,3270087,1090101
131,128.0,3375,1640220,3270113,1360116,2790188,3650266,2770112
132,546.0,7062,1640220,3270113,1360116,2790188,3650266,2770112,1310139,1780106
134,42.0,2608,1640220,3270113,1360153,3480132
135,23.0,818,1640206,3100116
136,26.0,1219,1640220,3270113
137,66.0,2029,1640249,3680214,2360204,2520128
139,29.0,1330,1640220,3270116
140,51.0,1972,1640220,3270113,1360153,3480334,3080121
141,52.0,2023,1640220,3270113,1360153,3480263,2470143
142,59.0,3989,1640220,3270113,1360153,3480155,1530204,2250139
145,54.0,2139,1640220,3270230,2970141
146,65.0,1415,1640232,3430178,3230240,3310129
147,63.0,2356,1640220,3270113,1360116,2790083,1240287,2830010
150,119.0,4774,1640220,3270113,1360153,3480155,1530204,2250217,2220110,1620125
151,62.0,2180,1640220,3270087,1090180,2670127
152,54.0,1965,1640220,3270087,1090180,2670129
153,40.0,1950,1640220,3270113,1360153,3480155
154,53.0,1755,1640249,3680143
155,48.0,1485,1640249,3680144
156,92.0,4505,1640220,3270113,1360153,3480155,1530204,2250231,2390060
158,60.0,4044,1640220,3270113,1360153,3480155,1530204,2250153
159,56.0,2149,1640220,3270230,2970166,1740152
160,39.0,1630,1640220,3270116,1390057
161,55.0,2259,1640220,3270230,2970157
162,103.0,4594,1640220,3270113,1360153,3480155,1530204,2250217,2220110
163,50.0,2330,1640232,3430178,3230163,2070138
166,72.0,4464,1640220,3270113,1360153,3480155,1530204,2250237,2430141
167,66.0,4024,1640220,3270113,1360153,3480155,1530204,2250166
169,79.0,2586,1640220,3270113,1360116,2790083,1240287,2830010,1470146
172,58.0,2244,1640220,3270230,2970164
174,49.0,1959,1640220,3270230,2970166
175,49.0,1756,1640220,3270113,1360153,3480263,2470179
177,35.0,1153,1640220,3270087,1090101,1300154
178,176.0,3577,1640220,3270113,1360116,2790188,3650266,2770112,1310139
179,81.0,3581,1640201,3020211,3530262,2930239,2350150
181,27.0,757,1640249,3680170
184,66.0,4249,1640220,3270113,1360153,3480155,1530204,2250182
186,81.0,2539,1640249,3680144,1550069,3510166
187,68.0,2140,1640249,3680237,2590166
189,42.0,1320,1640249,3680176
190,61.0,2303,1640220,3270230,2970118,1260169
191,49.0,1855,1640220,3270113,1360116,2790119,2140182
192,49.0,1641,1640220,3270087,1090101,1300169
193,79.0,2621,1640220,3270113,1360116,2790083,1240287,2830010,1470167
196,51.0,2025,1640220,3270113,1360116,2790083,1240196
197,50.0,2019,1640220,3270230,2970195
200,51.0,2430,1640232,3430178,3230225,3090188
201,91.0,2891,1640220,3270113,1360116,2790119,2140351,3640289,3050274,3450153
202,41.0,1597,1640220,3270113,1360153,3480334,3080171
203,80.0,4469,1640220,3270113,1360153,3480155,1530204,2250182,1840156
204,39.0,1550,1640220,3270113,1360047,1230193
205,93.0,2500,1640249,3680144,1550069,3510186
206,55.0,2881,1640232,3430178,3230163,2070100,1130161
207,44.0,1565,1640232,3430178,3230163
208,80.0,2651,1640220,3270113,1360116,2790083,1240287,2830010,1470183
209,33.0,859,1640249,3680214,2360173
211,63.0,4159,1640220,3270113,1360153,3480155,1530204,2250231,2390073
212,60.0,2081,1640220,3270113,1360116,2790119,2140351,3640196
213,36.0,1530,1640220,3270116,1390080
214,37.0,1558,1640220,3270113,1360116,2790119
215,40.0,1678,1640220,3270113,1360116,2790120
216,39.0,1644,1640220,3270230,2970219
217,94.0,2772,1640220,3270113,1360116,2790083,1240287,2830010,1470167,1930181
218,80.0,3011,1640220,3270113,1360116,2790119,2140351,3640289,3050274,3450167
219,33.0,1353,1640220,3270113,1360153,3480237
220,59.0,2234,1640220,3270230,2970141,1450195
222,61.0,4114,1640220,3270113,1360153,3480155,1530204,2250217
224,63.0,4076,1640220,3270113,1360153,3480155,1530204,2250153,1580009
225,51.0,3769,1640220,3270113,1360153,3480155,1530204
230,47.0,1593,1640220,3270087,1090180,2670188
232,65.0,2700,1640220,3270113,1360116,2790119,2140351,3640289,3050187
233,54.0,2094,1640220,3270230,2970234
235,71.0,3390,1640201,3020211,3530262,2930239
236,25.0,729,1640249,3680214
237,98.0,3152,1640220,3270113,1360116,2790119,2140351,3640289,3050274,3450153,2010177
239,59.0,4139,1640220,3270113,1360153,3480155,1530204,2250231
240,51.0,1580,1640249,3680336,3540185
241,46.0,1255,1640249,3680214,2360204,2520238
242,137.0,3618,1640220,3270113,1360116,2790083,1240196,1960325,3290198
243,61.0,4059,1640220,3270113,1360153,3480155,1530204,2250237
244,49.0,2074,1640220,3270113,1360105
245,45.0,1706,1640220,3270113,1360153,3480263,2470259
247,40.0,1618,1640220,3270113,1360153,3480263
248,72.0,2439,1640249,3680144,1550069,3510221
