8,91.0,3495,1390121,3090197,2070002
33,61.0,3371,1390121,3090197,2070028,340025
34,56.0,2595,1390121,3090197,2070028
35,78.0,3736,1390121,3090197,2070028,340025,330027
74,148.0,5706,1390111,2970298,2930239,2350150,1790265,3210202,2490058
100,33.0,915,1390111,2970166,1740083
101,55.0,3286,1390137,3480155,1530204,2250182,1840082
102,19.0,540,1390137,3480086
103,51.0,1335,1390121,3090314,3310084
104,42.0,1485,1390121,3090088
105,51.0,1965,1390111,2970241,2400332,3510089
106,65.0,2173,1390111,2970241,2400332,3510227,2510041
107,47.0,1022,1390111,2970114,1240196,1960090
108,42.0,927,1390111,2970114,1240196,1960092
109,32.0,1786,1390126,3270087
111,31.0,970,1390111,2970096
112,55.0,2325,1390121,3090197,2070100,1130093
113,50.0,1845,1390121,3090197,2070100
114,55.0,2355,1390121,3090197,2070100,1130095
116,30.0,1510,1390111,2970102
117,39.0,1939,1390137,3480132,1340341,3490095
118,30.0,575,1390137,3480399,3680104
119,68.0,3466,1390137,3480155,1530204,2250182,1840097
120,36.0,2791,1390137,3480155,1530204,2250112
121,35.0,2766,1390137,3480155,1530204,2250115
122,36.0,2781,1390137,3480155,1530204,2250118
123,9.0,250,1390036
124,16.0,420,1390111,2970114
126,26.0,760,1390111,2970118
127,56.0,1251,1390111,2970114,1240287,2830010,1470146,1690004
128,54.0,1620,1390111,2970241,2400112
129,57.0,1850,1390111,2970298,2930126
130,24.0,705,1390042
131,100.0,2207,1390080,2130249,2770112
132,518.0,5894,1390080,2130249,2770112,1310139,1780106
134,19.0,1455,1390137,3480132
135,24.0,660,1390046
136,5.0,105,1390047
137,50.0,1460,1390111,2970298,2930136
140,28.0,819,1390137,3480334,3080121
141,28.0,770,1390111,2970139
142,36.0,2836,1390137,3480155,1530204,2250139
145,26.0,750,1390111,2970141
146,64.0,1410,1390121,3090314,3310129
147,35.0,948,1390111,2970114,1240287,2830010
150,96.0,3621,1390137,3480155,1530204,2250217,2220110,1620125
151,72.0,3021,1390126,3270087,1090180,2670127
152,64.0,2806,1390126,3270087,1090180,2670129
153,17.0,797,1390137,3480155
154,41.0,1290,1390111,2970241,2400137
155,38.0,1135,1390143,3530141
156,69.0,3352,1390137,3480155,1530204,2250231,2390060
158,37.0,2891,1390137,3480155,1530204,2250153
159,28.0,760,1390111,2970166,1740152
160,10.0,300,1390057
161,27.0,870,1390111,2970157
162,80.0,3441,1390137,3480155,1530204,2250217,2220110
163,51.0,2100,1390121,3090197,2070138
164,32.0,1336,1390126,3270136
166,49.0,3311,1390137,3480155,1530204,2250237,2430141
167,43.0,2871,1390137,3480155,1530204,2250166
169,51.0,1178,1390111,2970114,1240287,2830010,1470146
172,30.0,855,1390111,2970164
174,21.0,570,1390111,2970166
175,26.0,603,1390137,3480263,2470179
177,27.0,810,1390063
178,148.0,2409,1390080,2130249,2770112,1310139
179,55.0,2766,1390111,2970298,2930239,2350150
181,15.0,277,1390137,3480188
184,43.0,3096,1390137,3480155,1530204,2250182
186,67.0,2188,1390111,2970241,2400332,3510166
187,59.0,1605,1390111,2970241,2400240,2610152
189,36.0,985,1390143,3530328,3540147
190,33.0,914,1390111,2970118,1260169
191,21.0,549,1390080,2130195,2140182
192,33.0,965,1390111,2970187
193,51.0,1213,1390111,2970114,1240287,2830010,1470167
196,23.0,617,1390111,2970114,1240196
197,22.0,630,1390111,2970195
200,49.0,2110,1390121,3090188
201,63.0,1585,1390080,2130195,2140351,3640289,3050274,3450153
202,18.0,444,1390137,3480334,3080171
203,57.0,3316,1390137,3480155,1530204,2250182,1840156
204,16.0,426,1390036,1230193
205,79.0,2149,1390111,2970241,2400332,3510186
206,56.0,2651,1390121,3090197,2070100,1130161
207,45.0,1335,1390121,3090197
208,52.0,1243,1390111,2970114,1240287,2830010,1470183
209,21.0,360,1390137,3480219
211,40.0,3006,1390137,3480155,1530204,2250231,2390073
212,32.0,775,1390080,2130195,2140351,3640196
213,7.0,200,1390080
214,9.0,252,1390080,2130195
215,13.0,423,1390101,2790120
216,11.0,255,1390111,2970219
217,66.0,1364,1390111,2970114,1240287,2830010,1470167,1930181
218,52.0,1705,1390080,2130195,2140351,3640289,3050274,3450167
219,10.0,200,1390137,3480237
220,31.0,845,1390111,2970141,1450195
222,38.0,2961,1390137,3480155,1530204,2250217
224,40.0,2923,1390137,3480155,1530204,2250153,1580009
225,28.0,2616,1390137,3480155,1530204
230,57.0,2434,1390126,3270087,1090180,2670188
232,37.0,1394,1390080,2130195,2140351,3640289,3050187
233,26.0,705,1390111,2970234
235,45.0,2575,1390111,2970298,2930239
236,21.0,401,1390137,3480254
237,70.0,1846,1390080,2130195,2140351,3640289,3050274,3450153,2010177
239,36.0,2986,1390137,3480155,1530204,2250231
240,36.0,1165,1390111,2970241
241,34.0,1050,1390111,2970388,3700233
242,109.0,2210,1390111,2970114,1240196,1960325,3290198
243,38.0,2906,1390137,3480155,1530204,2250237
244,21.0,635,1390111,2970244
245,22.0,553,1390137,3480263,2470259
247,17.0,465,1390137,3480263
248,58.0,2088,1390111,2970241,2400332,3510221
249,67.0,3096,1390111,2970298,2930239,2350150,1790265,3210202
251,55.0,2008,1390111,2970241,2400332,3510227
