16,367.0,9257,110065,810064,770044,590005,850009
18,438.0,10397,110065,810064,770044,590005,850009,160006
23,483.0,15257,110065,810064,770044,590005,850009,160006,180074,930280,5500011
48,504.0,9770,110065,810064,770044,590002,610066,820041,510040,500030
50,473.0,9110,110065,810064,770044,590002,610066,820041,510040
51,470.0,9069,110065,810064,770044,590002,610066,820041
53,3219.0,3745,110083,980066,790069,960040
55,473.0,13137,110065,810064,770044,590005,850009,160006,180074,930041
56,469.0,12347,110065,810064,770044,590005,850009,160006,180074,930044
57,477.0,13812,110065,810064,770044,590005,850009,160006,180074,930047
59,290.0,4659,110065,810064,770044
60,320.0,6012,110065,810064,770044,590005,850045
61,314.0,5146,110065,810064,770044,590002
66,478.0,14117,110065,810064,770044,590005,850009,160006,180074,930055
67,28.0,1485,110083,980053
75,3213.0,3381,110083,980083,940060
76,3236.0,5785,110083,980066,790069,960040,530051
77,34.0,2531,110065,810064
79,3206.0,3675,110083,980066
80,3263.0,7865,110083,980066,790069,960040,530051,760065
81,9.0,360,110065
82,333.0,6369,110065,810064,770044,590002,610066
85,317.0,5991,110065,810064,770044,590005
88,17.0,840,110083,980075
89,493.0,9585,110065,810064,770044,590002,610066,820041,510071
90,29.0,1455,110083,980078
91,474.0,13017,110065,810064,770044,590005,850009,160006,180074,930080
92,320.0,6015,110065,810064,770044,590005,850078
93,467.0,12077,110065,810064,770044,590005,850009,160006,180074
94,3206.0,3081,110083,980083
96,3207.0,3725,110083,980066,790069
98,13.0,720,110083
550,478.0,14897,110065,810064,770044,590005,850009,160006,180074,930280
551,469.0,12187,110065,810064,770044,590005,850009,160006,180074,930282
552,472.0,12912,110065,810064,770044,590005,850009,160006,180074,930285
554,471.0,12487,110065,810064,770044,590005,850009,160006,180074,930288
626,479.0,14556,110065,810064,770044,590005,850009,160006,180074,930290
