8,222.0,5070,2530119,1520233,3030155,1770314,3530282,3090197,2070002
33,192.0,4946,2530119,1520233,3030155,1770314,3530282,3090197,2070028,340025
34,187.0,4170,2530119,1520233,3030155,1770314,3530282,3090197,2070028
35,209.0,5311,2530119,1520233,3030155,1770314,3530282,3090197,2070028,340025,330027
74,265.0,5434,2530119,1520233,3030113,1300322,3540121,1550069,3510166,1860189,2490058
100,165.0,2415,2530119,1520233,3030113,1300256,2930084
101,193.0,4981,2530119,1520233,3030313,3480155,1530204,2250182,1840082
102,150.0,1900,2530119,1520233,3030113,1300219,2520245,2470086
103,182.0,2910,2530119,1520233,3030155,1770314,3530282,3090314,3310084
104,173.0,3060,2530119,1520233,3030155,1770314,3530282,3090088
105,161.0,2498,2530119,1520233,3030113,1300322,3540121,1550069,3510089
106,175.0,2706,2530119,1520233,3030113,1300322,3540121,1550069,3510227,2510041
107,181.0,3387,2530119,1520278,3650112,1240196,1960090
108,176.0,3292,2530119,1520278,3650112,1240196,1960092
109,128.0,1140,2530119,1520206,2670227,2860076
111,168.0,2455,2530119,1520233,3030113,1300256,2930099
112,186.0,3900,2530119,1520233,3030155,1770314,3530282,3090197,2070100,1130093
113,181.0,3420,2530119,1520233,3030155,1770314,3530282,3090197,2070100
114,186.0,3930,2530119,1520233,3030155,1770314,3530282,3090197,2070100,1130095
116,167.0,2469,2530119,1520233,3030113,1300256,2930084,1000008
117,172.0,2730,2530119,1520233,3030155,1770314,3530282,3090106
118,153.0,1817,2530119,1520233,3030113,1300322,3540294,3680104
119,206.0,5161,2530119,1520233,3030313,3480155,1530204,2250182,1840097
120,174.0,4486,2530119,1520233,3030313,3480155,1530204,2250112
121,173.0,4461,2530119,1520233,3030313,3480155,1530204,2250115
122,174.0,4476,2530119,1520233,3030313,3480155,1530204,2250118
123,147.0,1855,2530119,1520233,3030155,1770314,3530211,2360098
124,150.0,2785,2530119,1520278,3650112
126,164.0,3040,2530119,1520278,3650112,1240118
127,190.0,3616,2530119,1520278,3650112,1240287,2830010,1470146,1690004
128,156.0,2060,2530119,1520233,3030155,1770160,1890097
129,167.0,2245,2530119,1520233,3030155,1770160,1890209,2700290,3420116
130,125.0,1180,2530119,1520233,3030113
131,228.0,4386,2530119,1520278,3650266,2770112
132,646.0,8073,2530119,1520278,3650266,2770112,1310139,1780106
134,157.0,3150,2530119,1520233,3030313,3480132
135,156.0,1982,2530119,1520233,3030155,1770314,3530211,2360114
136,149.0,2715,2530119,1520167,2130123
137,159.0,2200,2530119,1520233,3030113,1300219,2520128
139,146.0,1945,2530119,1520233,3030123
140,150.0,1930,2530119,1520233,3030113,1300169,1920122
141,148.0,1850,2530119,1520233,3030113,1300169,1920124
142,174.0,4531,2530119,1520233,3030313,3480155,1530204,2250139
145,165.0,3444,2530119,1520278,3650285,2970141
146,178.0,2100,2530119,1520206,2670227,2860076,1090112
147,169.0,3313,2530119,1520278,3650112,1240287,2830010
150,234.0,5316,2530119,1520233,3030313,3480155,1530204,2250217,2220110,1620125
151,118.0,1195,2530119,1520218,2850122
152,80.0,255,2530119
153,155.0,2492,2530119,1520233,3030313,3480155
154,152.0,1895,2530119,1520233,3030113,1300219,2520148
155,144.0,1667,2530119,1520233,3030113,1300322,3540121
156,192.0,2266,2530119,1520233,3030113,1300256,2930160
158,175.0,4586,2530119,1520233,3030313,3480155,1530204,2250153
159,163.0,3091,2530119,1520278,3650148
160,150.0,2755,2530119,1520278,3650150
161,164.0,2306,2530119,1520233,3030113,1300219,2520245,2470254,2440035
162,218.0,5136,2530119,1520233,3030313,3480155,1530204,2250217,2220110
163,182.0,3675,2530119,1520233,3030155,1770314,3530282,3090197,2070138
164,152.0,2070,2530119,1520206,2670227,2860076,1090215,3270136
166,187.0,5006,2530119,1520233,3030313,3480155,1530204,2250237,2430141
167,181.0,4566,2530119,1520233,3030313,3480155,1530204,2250166
169,185.0,3543,2530119,1520278,3650112,1240287,2830010,1470146
172,168.0,3281,2530119,1520278,3650148,1590119
174,160.0,3264,2530119,1520278,3650285,2970166
175,155.0,1791,2530119,1520233,3030113,1300219,2520238,2410014,3700165
177,122.0,1095,2530119,1520233,3030155
178,276.0,4588,2530119,1520278,3650266,2770112,1310139
