8,104.0,4400,3150060,2970317,3090197,2070002
33,74.0,4276,3150060,2970317,3090197,2070028,340025
34,69.0,3500,3150060,2970317,3090197,2070028
35,91.0,4641,3150060,2970317,3090197,2070028,340025,330027
74,126.0,4936,3150057,2930239,2350150,1790265,3210202,2490058
100,18.0,355,3150009
101,50.0,1305,3150043,2330180,2250182,1840082
102,13.0,350,3150010
103,64.0,2240,3150060,2970317,3090314,3310084
104,55.0,2390,3150060,2970317,3090088
105,35.0,1321,3150071,3260176,2400332,3510089
106,49.0,1529,3150071,3260176,2400332,3510227,2510041
107,46.0,859,3150028,1590138,1960090
108,41.0,764,3150028,1590138,1960092
109,40.0,906,3150071,3260278,3700252,2520117,1300092
111,19.0,364,3150032,1610093
112,68.0,3230,3150060,2970317,3090197,2070100,1130093
113,63.0,2750,3150060,2970317,3090197,2070100
114,68.0,3260,3150060,2970317,3090197,2070100,1130095
116,17.0,260,3150014
117,54.0,2060,3150060,2970317,3090106
118,49.0,1060,3150047,2470408,3680104
119,63.0,1485,3150043,2330180,2250182,1840097
120,31.0,810,3150043,2330180,2250112
121,30.0,785,3150043,2330180,2250115
122,31.0,800,3150043,2330180,2250118
123,31.0,888,3150063,3080287,3480115
124,23.0,580,3150028,1590141,1970110
126,16.0,391,3150028,1590089
127,55.0,1050,3150028,1590138,1960143,1470146,1690004
128,36.0,1015,3150057,2930122
129,35.0,1080,3150057,2930126
130,30.0,696,3150071,3260278,3700252,2520117
131,103.0,1664,3150028,1590138,1960143,1470235,2770112
132,521.0,5351,3150028,1590138,1960143,1470235,2770112,1310139,1780106
134,36.0,2110,3150010,1020034,2190106
135,46.0,1142,3150063,3080287,3480115,1230124
136,28.0,760,3150060,2970130
137,28.0,690,3150057,2930136
139,23.0,660,3150060,2970134
140,11.0,201,3150071,3260116
141,13.0,276,3150071,3260119
142,31.0,855,3150043,2330180,2250139
145,11.0,183,3150026
146,77.0,2315,3150060,2970317,3090314,3310129
147,34.0,747,3150028,1590138,1960143
150,91.0,1640,3150043,2330180,2250217,2220110,1620125
151,80.0,2141,3150071,3260278,3700252,2520117,1300092,1090180,2670127
152,72.0,1926,3150071,3260278,3700252,2520117,1300092,1090180,2670129
153,34.0,1496,3150010,1020034,2190121
154,25.0,645,3150057,2930155
155,23.0,535,3150071,3260143,1920139
156,51.0,476,3150057,2930160
158,32.0,910,3150043,2330180,2250153
159,10.0,235,3150028
160,23.0,615,3150060,2970153
161,12.0,199,3150032
162,75.0,1460,3150043,2330180,2250217,2220110
163,64.0,3005,3150060,2970317,3090197,2070138
164,55.0,2082,3150060,2970336,3270136
166,44.0,1330,3150043,2330180,2250237,2430141
167,38.0,890,3150043,2330180,2250166
169,50.0,977,3150028,1590138,1960143,1470146
172,15.0,425,3150028,1590119
174,10.0,180,3150033
175,20.0,446,3150071,3260278,3700165
177,33.0,733,3150071,3260278,3700252,2520117,1300154
