11,3180.0,3724,960064,790072,980005
16,3547.0,12981,960064,790072,980005,110065,810064,770044,590005,850009
18,3618.0,14121,960064,790072,980005,110065,810064,770044,590005,850009,160006
23,3663.0,18981,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930280,5500011
48,3684.0,13494,960064,790072,980005,110065,810064,770044,590002,610066,820041,510040,500030
50,3653.0,12834,960064,790072,980005,110065,810064,770044,590002,610066,820041,510040
51,3650.0,12793,960064,790072,980005,110065,810064,770044,590002,610066,820041
53,12.0,20,960040
55,3653.0,16861,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930041
56,3649.0,16071,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930044
57,3657.0,17536,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930047
59,3470.0,8383,960064,790072,980005,110065,810064,770044
60,3500.0,9736,960064,790072,980005,110065,810064,770044,590005,850045
61,3494.0,8870,960064,790072,980005,110065,810064,770044,590002
66,3658.0,17841,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930055
67,3182.0,3769,960064,790072,980053
75,13.0,609,960064,790067,940060
76,29.0,2060,960040,530051
77,3214.0,6255,960064,790072,980005,110065,810064
79,1.0,49,960064
80,56.0,4140,960040,530051,760065
81,3189.0,4084,960064,790072,980005,110065
82,3513.0,10093,960064,790072,980005,110065,810064,770044,590002,610066
85,3497.0,9715,960064,790072,980005,110065,810064,770044,590005
88,3171.0,3124,960064,790072,980075
89,3673.0,13309,960064,790072,980005,110065,810064,770044,590002,610066,820041,510071
90,3183.0,3739,960064,790072,980078
91,3654.0,16741,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930080
92,3500.0,9739,960064,790072,980005,110065,810064,770044,590005,850078
93,3647.0,15801,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074
94,6.0,309,960064,790067
98,3167.0,3004,960064,790072
550,3658.0,18621,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930280
551,3649.0,15911,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930282
552,3652.0,16636,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930285
554,3651.0,16211,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930288
626,3659.0,18280,960064,790072,980005,110065,810064,770044,590005,850009,160006,180074,930290
