11,28.0,1440,670079,980005
16,395.0,10697,670079,980005,110065,810064,770044,590005,850009
18,466.0,11837,670079,980005,110065,810064,770044,590005,850009,160006
23,511.0,16697,670079,980005,110065,810064,770044,590005,850009,160006,180074,930280,5500011
48,532.0,11210,670079,980005,110065,810064,770044,590002,610066,820041,510040,500030
50,501.0,10550,670079,980005,110065,810064,770044,590002,610066,820041,510040
51,498.0,10509,670079,980005,110065,810064,770044,590002,610066,820041
53,3221.0,3745,670079,980066,790069,960040
55,501.0,14577,670079,980005,110065,810064,770044,590005,850009,160006,180074,930041
56,497.0,13787,670079,980005,110065,810064,770044,590005,850009,160006,180074,930044
57,505.0,15252,670079,980005,110065,810064,770044,590005,850009,160006,180074,930047
59,318.0,6099,670079,980005,110065,810064,770044
60,348.0,7452,670079,980005,110065,810064,770044,590005,850045
61,342.0,6586,670079,980005,110065,810064,770044,590002
66,506.0,15557,670079,980005,110065,810064,770044,590005,850009,160006,180074,930055
75,3215.0,3381,670079,980083,940060
76,3238.0,5785,670079,980066,790069,960040,530051
77,62.0,3971,670079,980005,110065,810064
79,3208.0,3675,670079,980066
80,3265.0,7865,670079,980066,790069,960040,530051,760065
81,37.0,1800,670079,980005,110065
82,361.0,7809,670079,980005,110065,810064,770044,590002,610066
85,345.0,7431,670079,980005,110065,810064,770044,590005
88,19.0,840,670079,980075
89,521.0,11025,670079,980005,110065,810064,770044,590002,610066,820041,510071
90,6.0,180,670071
91,502.0,14457,670079,980005,110065,810064,770044,590005,850009,160006,180074,930080
92,348.0,7455,670079,980005,110065,810064,770044,590005,850078
93,495.0,13517,670079,980005,110065,810064,770044,590005,850009,160006,180074
94,3208.0,3081,670079,980083
96,3209.0,3725,670079,980066,790069
98,15.0,720,670079
550,506.0,16337,670079,980005,110065,810064,770044,590005,850009,160006,180074,930280
551,497.0,13627,670079,980005,110065,810064,770044,590005,850009,160006,180074,930282
552,500.0,14352,670079,980005,110065,810064,770044,590005,850009,160006,180074,930285
554,499.0,13927,670079,980005,110065,810064,770044,590005,850009,160006,180074,930288
626,507.0,15996,670079,980005,110065,810064,770044,590005,850009,160006,180074,930290
